pos,corr_resp,thisN,thisTrialN,thisRepN,kev_resp.kevs,kev_resp.corr,kev_resp.rt,kev_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,trial.started,Fixation.started,line1.started,line2.started,line3.started,line4.started,Fixation.stopped,probe.started,kev_resp.started,trial.stopped,trials.kev_resp.kevs,trials.kev_resp.corr,trials.kev_resp.rt,trials.kev_resp.duration,trials_2.kev_resp.kevs,trials_2.kev_resp.corr,trials_2.kev_resp.rt,trials_2.kev_resp.duration,participant,session,date,expName,expVersion,psvchopvVersion,frameRate,expStart
-150,z,22,2,5,x,0,0.4970716,None,,,,,5,2,22,3,685.2556338,,685.245548,685.2556338,686.2564307,686.2564307,686.2564307,686.2564307,686.2564307,687.256329,687.256329,687.7609858,,,,,x,0,0.4970716,None,5,1,2025-10-04_01h08.51.528,Motor Sequence,,2025.1.1,60.116819,2025-10-04 01h09.01.191448 +0530
50,c,23,3,5,c,1,1.0943683,None,,,,,5,3,23,2,687.7727224,,687.7613277,687.7727224,688.7726071,688.7726071,688.7726071,688.7726071,688.7726071,689.7726873,689.7726873,690.8737469,,,,,c,1,1.0943683,None,5,1,2025-10-04_01h08.51.528,Motor Sequence,,2025.1.1,60.116819,2025-10-04 01h09.01.191448 +0530
-150,z,24,0,6,x,0,12.6482048,None,,,,,6,0,24,3,690.8892165,,690.8739863,690.8892165,691.8732332,691.8732332,691.8732332,691.8732332,691.8888957,692.8727713,692.8727713,705.5292056,,,,,x,0,12.6482048,None,5,1,2025-10-04_01h08.51.528,Motor Sequence,,2025.1.1,60.116819,2025-10-04 01h09.01.191448 +0530
50,c,25,1,6,c,1,1.7232371,None,,,,,6,1,25,2,705.5387633,,705.5296122,705.5387633,706.5396357,706.5396357,706.5396357,706.5396357,706.5396357,707.5392295,707.5392295,709.2773571,,,,,c,1,1.7232371,None,5,1,2025-10-04_01h08.51.528,Motor Sequence,,2025.1.1,60.116819,2025-10-04 01h09.01.191448 +0530
150,v,26,2,6,z,0,2.2679649,None,,,,,6,2,26,1,709.2891741,,709.2777063,709.2891741,710.2895377,710.2895377,710.2895377,710.2895377,710.2895377,711.2893333,711.2893333,713.5764854,,,,,z,0,2.2679649,None,5,1,2025-10-04_01h08.51.528,Motor Sequence,,2025.1.1,60.116819,2025-10-04 01h09.01.191448 +0530
-50,x,27,3,6,v,0,5.7845346,None,,,,,6,3,27,0,713.5906515,,713.5768613,713.5906515,714.5890863,714.5890863,714.5890863,714.5890863,714.5890863,715.5893461,715.5893461,721.3764686,,,,,v,0,5.7845346,None,5,1,2025-10-04_01h08.51.528,Motor Sequence,,2025.1.1,60.116819,2025-10-04 01h09.01.191448 +0530
150,v,28,0,7,z,0,0.9348068,None,,,,,7,0,28,1,721.3889822,,721.3768414,721.3889822,722.389229,722.389229,722.389229,722.389229,722.389229,723.3887832,723.3887832,724.3275979,,,,,z,0,0.9348068,None,5,1,2025-10-04_01h08.51.528,Motor Sequence,,2025.1.1,60.116819,2025-10-04 01h09.01.191448 +0530
-50,x,29,1,7,v,0,1.0043235,None,,,,,7,1,29,0,724.3392255,,724.3279841,724.3392255,725.3384618,725.3384618,725.3384618,725.3384618,725.3384618,726.3390486,726.3390486,727.3588743,,,,,v,0,1.0043235,None,5,1,2025-10-04_01h08.51.528,Motor Sequence,,2025.1.1,60.116819,2025-10-04 01h09.01.191448 +0530
-150,z,30,2,7,x,0,1.8174668,None,,,,,7,2,30,3,727.3732963,,727.3593554,727.3732963,728.3726933,728.3726933,728.3726933,728.3726933,728.3893145,729.3726687,729.3726687,731.1933857,,,,,x,0,1.8174668,None,5,1,2025-10-04_01h08.51.528,Motor Sequence,,2025.1.1,60.116819,2025-10-04 01h09.01.191448 +0530
50,c,31,3,7,c,1,2.5048584,None,,,,,7,3,31,2,731.2056423,,731.1937479,731.2056423,732.2056787,732.2056787,732.2056787,732.2056787,732.2056787,733.2051824,733.2051824,735.7110732,,,,,c,1,2.5048584,None,5,1,2025-10-04_01h08.51.528,Motor Sequence,,2025.1.1,60.116819,2025-10-04 01h09.01.191448 +0530
-50,x,32,0,8,v,0,1.0982042,None,,,,,8,0,32,0,735.7224061,,735.7114551,735.7224061,736.7228949,736.7228949,736.7228949,736.7228949,736.7228949,737.7223997,737.7223997,738.8268236,,,,,v,0,1.0982042,None,5,1,2025-10-04_01h08.51.528,Motor Sequence,,2025.1.1,60.116819,2025-10-04 01h09.01.191448 +0530
150,v,33,1,8,z,0,4.6965599,None,,,,,8,1,33,1,738.8393501,,738.8272123,738.8393501,739.8398382,739.8398382,739.8398382,739.8398382,739.8553264,740.838663,740.838663,745.5426475,,,,,z,0,4.6965599,None,5,1,2025-10-04_01h08.51.528,Motor Sequence,,2025.1.1,60.116819,2025-10-04 01h09.01.191448 +0530
50,c,34,2,8,c,1,1.9412898,None,,,,,8,2,34,2,745.5556415,,745.5430017,745.5556415,746.5555646,746.5555646,746.5555646,746.5555646,746.5555646,747.5554726,747.5554726,749.5088727,,,,,c,1,1.9412898,None,5,1,2025-10-04_01h08.51.528,Motor Sequence,,2025.1.1,60.116819,2025-10-04 01h09.01.191448 +0530
-150,z,35,3,8,x,0,0.9854832,None,,,,,8,3,35,3,749.5234794,,749.5092575,749.5234794,750.5225441,750.5225441,750.5225441,750.5225441,750.5387507,751.521694,751.521694,752.5103188,,,,,x,0,0.9854832,None,5,1,2025-10-04_01h08.51.528,Motor Sequence,,2025.1.1,60.116819,2025-10-04 01h09.01.191448 +0530
50,c,36,0,9,c,1,2.6717928,None,,,,,9,0,36,2,752.5224366,,752.510667,752.5224366,753.5226613,753.5226613,753.5226613,753.5226613,753.5226613,754.5225388,754.5225388,757.2099918,,,,,c,1,2.6717928,None,5,1,2025-10-04_01h08.51.528,Motor Sequence,,2025.1.1,60.116819,2025-10-04 01h09.01.191448 +0530
150,v,37,1,9,z,0,2.0808155,None,,,,,9,1,37,1,757.2222695,,757.2104942,757.2222695,758.2224999,758.2224999,758.2224999,758.2224999,758.2224999,759.2220326,759.2220326,761.309857,,,,,z,0,2.0808155,None,5,1,2025-10-04_01h08.51.528,Motor Sequence,,2025.1.1,60.116819,2025-10-04 01h09.01.191448 +0530
-150,z,38,2,9,x,0,1.3425061,None,,,,,9,2,38,3,761.321767,,761.3102003,761.321767,762.3214836,762.3214836,762.3214836,762.3214836,762.3214836,763.3231121,763.3231121,764.6754058,,,,,x,0,1.3425061,None,5,1,2025-10-04_01h08.51.528,Motor Sequence,,2025.1.1,60.116819,2025-10-04 01h09.01.191448 +0530
-50,x,39,3,9,v,0,2.2258936,None,,,,,9,3,39,0,764.6888085,,764.6757561,764.6888085,765.6888243,765.6888243,765.6888243,765.6888243,765.6888243,766.6881513,766.6881513,768.926326,,,,,v,0,2.2258936,None,5,1,2025-10-04_01h08.51.528,Motor Sequence,,2025.1.1,60.116819,2025-10-04 01h09.01.191448 +0530
-150,z,40,0,10,x,0,1.4136332,None,,,,,10,0,40,3,768.9386238,,768.9267042,768.9386238,769.9378126,769.9378126,769.9378126,769.9378126,769.9378126,770.9382755,770.9382755,772.3599188,,,,,x,0,1.4136332,None,5,1,2025-10-04_01h08.51.528,Motor Sequence,,2025.1.1,60.116819,2025-10-04 01h09.01.191448 +0530
-50,x,41,1,10,v,0,1.0622639,None,,,,,10,1,41,0,772.3714525,,772.3603032,772.3714525,773.3725969,773.3725969,773.3725969,773.3725969,773.3725969,774.371437,774.371437,775.4417653,,,,,v,0,1.0622639,None,5,1,2025-10-04_01h08.51.528,Motor Sequence,,2025.1.1,60.116819,2025-10-04 01h09.01.191448 +0530
50,c,42,2,10,c,1,14.5699322,None,,,,,10,2,42,2,775.4562291,,775.442112,775.4562291,776.4553049,776.4553049,776.4553049,776.4553049,776.4553049,777.455163,777.455163,792.0261151,,,,,c,1,14.5699322,None,5,1,2025-10-04_01h08.51.528,Motor Sequence,,2025.1.1,60.116819,2025-10-04 01h09.01.191448 +0530
150,v,43,3,10,z,0,1.1298595,None,,,,,10,3,43,1,792.0384855,,792.0265352,792.0384855,793.0387131,793.0387131,793.0387131,793.0387131,793.0387131,794.0384762,794.0384762,795.1761276,,,,,z,0,1.1298595,None,5,1,2025-10-04_01h08.51.528,Motor Sequence,,2025.1.1,60.116819,2025-10-04 01h09.01.191448 +0530
-50,x,44,0,11,v,0,1.3355339,None,,,,,11,0,44,0,795.1887868,,795.1766311,795.1887868,796.1877827,796.1877827,796.1877827,796.1877827,796.1877827,797.1881762,797.1881762,798.5273251,,,,,v,0,1.3355339,None,5,1,2025-10-04_01h08.51.528,Motor Sequence,,2025.1.1,60.116819,2025-10-04 01h09.01.191448 +0530
50,c,45,1,11,c,1,1.2003415,None,,,,,11,1,45,2,798.5378916,,798.5276984,798.5378916,799.5383266,799.5383266,799.5383266,799.5383266,799.5383266,800.538444,800.538444,801.7458666,,,,,c,1,1.2003415,None,5,1,2025-10-04_01h08.51.528,Motor Sequence,,2025.1.1,60.116819,2025-10-04 01h09.01.191448 +0530
-150,z,46,2,11,x,0,2.8681023,None,,,,,11,2,46,3,801.7550432,,801.7463134,801.7550432,802.7549627,802.7549627,802.7549627,802.7549627,802.7549627,803.7544644,803.7544644,806.6252863,,,,,x,0,2.8681023,None,5,1,2025-10-04_01h08.51.528,Motor Sequence,,2025.1.1,60.116819,2025-10-04 01h09.01.191448 +0530
150,v,47,3,11,z,0,1.9764333,None,,,,,11,3,47,1,806.6382913,,806.6256504,806.6382913,807.6374984,807.6374984,807.6374984,807.6374984,807.6374984,808.6382771,808.6382771,810.6247984,,,,,z,0,1.9764333,None,5,1,2025-10-04_01h08.51.528,Motor Sequence,,2025.1.1,60.116819,2025-10-04 01h09.01.191448 +0530
150,v,48,0,12,z,0,0.9105759,None,,,,,12,0,48,1,810.63843,,810.6251587,810.63843,811.6384309,811.6384309,811.6384309,811.6384309,811.6384309,812.6381994,812.6381994,813.5582847,,,,,z,0,0.9105759,None,5,1,2025-10-04_01h08.51.528,Motor Sequence,,2025.1.1,60.116819,2025-10-04 01h09.01.191448 +0530
50,c,49,1,12,c,1,3.6728505,None,,,,,12,1,49,2,813.5716524,,813.558662,813.5716524,814.5711476,814.5711476,814.5711476,814.5711476,814.5711476,815.5715815,815.5715815,819.2595436,,,,,c,1,3.6728505,None,5,1,2025-10-04_01h08.51.528,Motor Sequence,,2025.1.1,60.116819,2025-10-04 01h09.01.191448 +0530
-50,x,50,2,12,v,0,0.8615478,None,,,,,12,2,50,0,819.2715294,,819.2599517,819.2715294,820.2712809,820.2712809,820.2712809,820.2712809,820.2712809,821.271174,821.271174,822.1413169,,,,,v,0,0.8615478,None,5,1,2025-10-04_01h08.51.528,Motor Sequence,,2025.1.1,60.116819,2025-10-04 01h09.01.191448 +0530
-150,z,51,3,12,x,0,0.7459041,None,,,,,12,3,51,3,822.1550488,,822.1416651,822.1550488,823.1550154,823.1550154,823.1550154,823.1550154,823.1550154,824.1544932,824.1544932,824.9085086,,,,,x,0,0.7459041,None,5,1,2025-10-04_01h08.51.528,Motor Sequence,,2025.1.1,60.116819,2025-10-04 01h09.01.191448 +0530
50,c,52,0,13,c,1,0.9070974,None,,,,,13,0,52,2,824.9219525,,824.9088882,824.9219525,825.9210223,825.9210223,825.9210223,825.9210223,825.9210223,826.9217038,826.9217038,827.8412824,,,,,c,1,0.9070974,None,5,1,2025-10-04_01h08.51.528,Motor Sequence,,2025.1.1,60.116819,2025-10-04 01h09.01.191448 +0530
150,v,53,1,13,z,0,0.9073043,None,,,,,13,1,53,1,827.8551574,,827.8416221,827.8551574,828.8547857,828.8547857,828.8547857,828.8547857,828.8547857,829.8553999,829.8553999,830.7772468,,,,,z,0,0.9073043,None,5,1,2025-10-04_01h08.51.528,Motor Sequence,,2025.1.1,60.116819,2025-10-04 01h09.01.191448 +0530
-50,x,54,2,13,v,0,2.3244599,None,,,,,13,2,54,0,830.7881976,,830.7776492,830.7881976,831.7878721,831.7878721,831.7878721,831.7878721,831.7878721,832.7879616,832.7879616,835.1249879,,,,,v,0,2.3244599,None,5,1,2025-10-04_01h08.51.528,Motor Sequence,,2025.1.1,60.116819,2025-10-04 01h09.01.191448 +0530
-150,z,55,3,13,x,0,4.805622,None,,,,,13,3,55,3,835.1381139,,835.1253453,835.1381139,836.1378681,836.1378681,836.1378681,836.1378681,836.1378681,837.1375695,837.1375695,841.9587121,,,,,x,0,4.805622,None,5,1,2025-10-04_01h08.51.528,Motor Sequence,,2025.1.1,60.116819,2025-10-04 01h09.01.191448 +0530
50,c,56,0,14,c,1,2.6950671,None,,,,,14,0,56,2,841.9712023,,841.9591901,841.9712023,842.9715542,842.9715542,842.9715542,842.9715542,842.9715542,843.9715084,843.9715084,846.6731068,,,,,c,1,2.6950671,None,5,1,2025-10-04_01h08.51.528,Motor Sequence,,2025.1.1,60.116819,2025-10-04 01h09.01.191448 +0530
150,v,57,1,14,z,0,1.3603813,None,,,,,14,1,57,1,846.6876109,,846.673587,846.6876109,847.6879238,847.6879238,847.6879238,847.6879238,847.6879238,848.6877534,848.6877534,850.0582365,,,,,z,0,1.3603813,None,5,1,2025-10-04_01h08.51.528,Motor Sequence,,2025.1.1,60.116819,2025-10-04 01h09.01.191448 +0530
-50,x,58,2,14,v,0,1.0374575,None,,,,,14,2,58,0,850.0714181,,850.0587155,850.0714181,851.0711074,851.0711074,851.0711074,851.0711074,851.0711074,852.070061,852.070061,853.1099272,,,,,v,0,1.0374575,None,5,1,2025-10-04_01h08.51.528,Motor Sequence,,2025.1.1,60.116819,2025-10-04 01h09.01.191448 +0530
-150,z,59,3,14,x,0,0.4937773,None,,,,,14,3,59,3,853.120737,,853.1103935,853.120737,854.1220974,854.1220974,854.1220974,854.1220974,854.1220974,855.1211778,855.1211778,855.6246204,,,,,x,0,0.4937773,None,5,1,2025-10-04_01h08.51.528,Motor Sequence,,2025.1.1,60.116819,2025-10-04 01h09.01.191448 +0530
-50,x,60,0,15,v,0,1.0550235,None,,,,,15,0,60,0,855.6378288,,855.624991,855.6378288,856.6375522,856.6375522,856.6375522,856.6375522,856.6375522,857.6374369,857.6374369,858.7077167,,,,,v,0,1.0550235,None,5,1,2025-10-04_01h08.51.528,Motor Sequence,,2025.1.1,60.116819,2025-10-04 01h09.01.191448 +0530
-150,z,61,1,15,x,0,0.850204,None,,,,,15,1,61,3,858.7215657,,858.7081123,858.7215657,859.7209826,859.7209826,859.7209826,859.7209826,859.7209826,860.7208331,860.7208331,861.5752538,,,,,x,0,0.850204,None,5,1,2025-10-04_01h08.51.528,Motor Sequence,,2025.1.1,60.116819,2025-10-04 01h09.01.191448 +0530
150,v,62,2,15,z,0,0.9832131,None,,,,,15,2,62,1,861.5875127,,861.5755776,861.5875127,862.5877226,862.5877226,862.5877226,862.5877226,862.5877226,863.5878409,863.5878409,864.5748812,,,,,z,0,0.9832131,None,5,1,2025-10-04_01h08.51.528,Motor Sequence,,2025.1.1,60.116819,2025-10-04 01h09.01.191448 +0530
50,c,63,3,15,c,1,1.0122857,None,,,,,15,3,63,2,864.5871229,,864.5752381,864.5871229,865.5873999,865.5873999,865.5873999,865.5873999,865.5873999,866.5875834,866.5875834,867.6072565,,,,,c,1,1.0122857,None,5,1,2025-10-04_01h08.51.528,Motor Sequence,,2025.1.1,60.116819,2025-10-04 01h09.01.191448 +0530
-150,z,64,0,16,x,0,0.7662326,None,,,,,16,0,64,3,867.6202336,,867.6076052,867.6202336,868.6205939,868.6205939,868.6205939,868.6205939,868.6205939,869.6207041,869.6207041,870.392602,,,,,x,0,0.7662326,None,5,1,2025-10-04_01h08.51.528,Motor Sequence,,2025.1.1,60.116819,2025-10-04 01h09.01.191448 +0530
-50,x,65,1,16,v,0,1.4554444,None,,,,,16,1,65,0,870.4039395,,870.3929728,870.4039395,871.4039649,871.4039649,871.4039649,871.4039649,871.4039649,872.4042166,872.4042166,873.8750673,,,,,v,0,1.4554444,None,5,1,2025-10-04_01h08.51.528,Motor Sequence,,2025.1.1,60.116819,2025-10-04 01h09.01.191448 +0530
150,v,66,2,16,z,0,1.2494937,None,,,,,16,2,66,1,873.8874674,,873.8754265,873.8874674,874.8868119,874.8868119,874.8868119,874.8868119,874.8868119,875.8870091,875.8870091,877.1407176,,,,,z,0,1.2494937,None,5,1,2025-10-04_01h08.51.528,Motor Sequence,,2025.1.1,60.116819,2025-10-04 01h09.01.191448 +0530
50,c,67,3,16,c,1,2.770598,None,,,,,16,3,67,2,877.154854,,877.1410872,877.154854,878.1536921,878.1536921,878.1536921,878.1536921,878.1536921,879.1541556,879.1541556,881.9266721,,,,,c,1,2.770598,None,5,1,2025-10-04_01h08.51.528,Motor Sequence,,2025.1.1,60.116819,2025-10-04 01h09.01.191448 +0530
50,c,68,0,17,c,1,2.494089,None,,,,,17,0,68,2,881.93733,,881.927032,881.93733,882.9376407,882.9376407,882.9376407,882.9376407,882.9376407,883.9371147,883.9371147,886.4421344,,,,,c,1,2.494089,None,5,1,2025-10-04_01h08.51.528,Motor Sequence,,2025.1.1,60.116819,2025-10-04 01h09.01.191448 +0530
-50,x,69,1,17,v,0,1.2543172,None,,,,,17,1,69,0,886.4551336,,886.4426245,886.4551336,887.4530087,887.4530087,887.4530087,887.4530087,887.4530087,888.4543811,888.4543811,889.7110587,,,,,v,0,1.2543172,None,5,1,2025-10-04_01h08.51.528,Motor Sequence,,2025.1.1,60.116819,2025-10-04 01h09.01.191448 +0530
-150,z,70,2,17,x,0,0.754675,None,,,,,17,2,70,3,889.7201819,,889.7114432,889.7201819,890.7200947,890.7200947,890.7200947,890.7200947,890.7200947,891.720192,891.720192,892.4887134,,,,,x,0,0.754675,None,5,1,2025-10-04_01h08.51.528,Motor Sequence,,2025.1.1,60.116819,2025-10-04 01h09.01.191448 +0530
150,v,71,3,17,z,0,0.9180466,None,,,,,17,3,71,1,892.5038866,,892.4889325,892.5038866,893.5032832,893.5032832,893.5032832,893.5032832,893.5032832,894.5030196,894.5030196,895.4249286,,,,,z,0,0.9180466,None,5,1,2025-10-04_01h08.51.528,Motor Sequence,,2025.1.1,60.116819,2025-10-04 01h09.01.191448 +0530
-150,z,72,0,18,x,0,0.8550688,None,,,,,18,0,72,3,895.4370942,,895.4252454,895.4370942,896.4371864,896.4371864,896.4371864,896.4371864,896.4371864,897.4377868,897.4377868,898.307289,,,,,x,0,0.8550688,None,5,1,2025-10-04_01h08.51.528,Motor Sequence,,2025.1.1,60.116819,2025-10-04 01h09.01.191448 +0530
-50,x,73,1,18,v,0,1.0172245,None,,,,,18,1,73,0,898.3209072,,898.307659,898.3209072,899.3210705,899.3210705,899.3210705,899.3210705,899.3210705,900.3199312,900.3199312,901.343029,,,,,v,0,1.0172245,None,5,1,2025-10-04_01h08.51.528,Motor Sequence,,2025.1.1,60.116819,2025-10-04 01h09.01.191448 +0530
50,c,74,2,18,c,1,1.9134891,None,,,,,18,2,74,2,901.3535666,,901.3433919,901.3535666,902.3535136,902.3535136,902.3535136,902.3535136,902.3535136,903.3535115,903.3535115,905.2744743,,,,,c,1,1.9134891,None,5,1,2025-10-04_01h08.51.528,Motor Sequence,,2025.1.1,60.116819,2025-10-04 01h09.01.191448 +0530
150,v,75,3,18,z,0,2.9264882,None,,,,,18,3,75,1,905.2868604,,905.2748184,905.2868604,906.2868698,906.2868698,906.2868698,906.2868698,906.2868698,907.2872787,907.2872787,910.2241071,,,,,z,0,2.9264882,None,5,1,2025-10-04_01h08.51.528,Motor Sequence,,2025.1.1,60.116819,2025-10-04 01h09.01.191448 +0530
-150,z,76,0,19,x,0,1.6010796,None,,,,,19,0,76,3,910.2371685,,910.2244895,910.2371685,911.2379172,911.2379172,911.2379172,911.2379172,911.2379172,912.2373199,912.2373199,913.853717,,,,,x,0,1.6010796,None,5,1,2025-10-04_01h08.51.528,Motor Sequence,,2025.1.1,60.116819,2025-10-04 01h09.01.191448 +0530
150,v,77,1,19,z,0,0.8222038,None,,,,,19,1,77,1,913.8691473,,913.8539192,913.8691473,914.8684123,914.8684123,914.8684123,914.8684123,914.8684123,915.8538248,915.8538248,916.6908479,,,,,z,0,0.8222038,None,5,1,2025-10-04_01h08.51.528,Motor Sequence,,2025.1.1,60.116819,2025-10-04 01h09.01.191448 +0530
50,c,78,2,19,c,1,5.0184592,None,,,,,19,2,78,2,916.7037108,,916.6911724,916.7037108,917.7022855,917.7022855,917.7022855,917.7022855,917.7185737,918.704268,918.704268,923.7243424,,,,,c,1,5.0184592,None,5,1,2025-10-04_01h08.51.528,Motor Sequence,,2025.1.1,60.116819,2025-10-04 01h09.01.191448 +0530
-50,x,79,3,19,v,0,1.1027748,None,,,,,19,3,79,0,923.7373704,,923.7246476,923.7373704,924.7371121,924.7371121,924.7371121,924.7371121,924.7371121,925.7368413,925.7368413,926.8428397,,,,,v,0,1.1027748,None,5,1,2025-10-04_01h08.51.528,Motor Sequence,,2025.1.1,60.116819,2025-10-04 01h09.01.191448 +0530
-50,x,80,0,20,v,0,3.5415291,None,,,,,20,0,80,0,926.8531765,,926.8432737,926.8531765,927.8531868,927.8531868,927.8531868,927.8531868,927.8531868,928.8534485,928.8534485,932.4070235,,,,,v,0,3.5415291,None,5,1,2025-10-04_01h08.51.528,Motor Sequence,,2025.1.1,60.116819,2025-10-04 01h09.01.191448 +0530
50,c,81,1,20,c,1,1.7101689,None,,,,,20,1,81,2,932.420802,,932.4073841,932.420802,933.4207128,933.4207128,933.4207128,933.4207128,933.4207128,934.4199701,934.4199701,936.1411674,,,,,c,1,1.7101689,None,5,1,2025-10-04_01h08.51.528,Motor Sequence,,2025.1.1,60.116819,2025-10-04 01h09.01.191448 +0530
-150,z,82,2,20,x,0,1.084701,None,,,,,20,2,82,3,936.1537162,,936.1416345,936.1537162,937.1521565,937.1521565,937.1521565,937.1521565,937.1684758,938.1537496,938.1537496,939.2422284,,,,,x,0,1.084701,None,5,1,2025-10-04_01h08.51.528,Motor Sequence,,2025.1.1,60.116819,2025-10-04 01h09.01.191448 +0530
150,v,83,3,20,z,0,2.3550047,None,,,,,20,3,83,1,939.2558181,,939.2425921,939.2558181,940.2538918,940.2538918,940.2538918,940.2538918,940.2689016,941.2533723,941.2533723,943.6263017,,,,,z,0,2.3550047,None,5,1,2025-10-04_01h08.51.528,Motor Sequence,,2025.1.1,60.116819,2025-10-04 01h09.01.191448 +0530
-150,z,84,0,21,x,0,0.6948343,None,,,,,21,0,84,3,943.6371308,,943.6267933,943.6371308,944.637145,944.637145,944.637145,944.637145,944.637145,945.6366826,945.6366826,946.3399498,,,,,x,0,0.6948343,None,5,1,2025-10-04_01h08.51.528,Motor Sequence,,2025.1.1,60.116819,2025-10-04 01h09.01.191448 +0530
150,v,85,1,21,z,0,1.9615336,None,,,,,21,1,85,1,946.3541946,,946.3403255,946.3541946,947.3538955,947.3538955,947.3538955,947.3538955,947.3538955,948.3523573,948.3523573,950.323267,,,,,z,0,1.9615336,None,5,1,2025-10-04_01h08.51.528,Motor Sequence,,2025.1.1,60.116819,2025-10-04 01h09.01.191448 +0530
-50,x,86,2,21,v,0,0.7383611,None,,,,,21,2,86,0,950.3366403,,950.3236533,950.3366403,951.3370273,951.3370273,951.3370273,951.3370273,951.3370273,952.3367714,952.3367714,953.0909599,,,,,v,0,0.7383611,None,5,1,2025-10-04_01h08.51.528,Motor Sequence,,2025.1.1,60.116819,2025-10-04 01h09.01.191448 +0530
50,c,87,3,21,c,1,2.0752165,None,,,,,21,3,87,2,953.1036225,,953.0913386,953.1036225,954.1028672,954.1028672,954.1028672,954.1028672,954.1028672,955.1029904,955.1029904,957.1892519,,,,,c,1,2.0752165,None,5,1,2025-10-04_01h08.51.528,Motor Sequence,,2025.1.1,60.116819,2025-10-04 01h09.01.191448 +0530
150,v,88,0,22,z,0,0.7290247,None,,,,,22,0,88,1,957.2023526,,957.1896061,957.2023526,958.2032674,958.2032674,958.2032674,958.2032674,958.2032674,959.202072,959.202072,959.9399457,,,,,z,0,0.7290247,None,5,1,2025-10-04_01h08.51.528,Motor Sequence,,2025.1.1,60.116819,2025-10-04 01h09.01.191448 +0530
-150,z,89,1,22,x,0,0.6358319,None,,,,,22,1,89,3,959.9539834,,959.9403183,959.9539834,960.9531365,960.9531365,960.9531365,960.9531365,960.9531365,961.9533116,961.9533116,962.5916227,,,,,x,0,0.6358319,None,5,1,2025-10-04_01h08.51.528,Motor Sequence,,2025.1.1,60.116819,2025-10-04 01h09.01.191448 +0530
-50,x,90,2,22,v,0,0.5146749,None,,,,,22,2,90,0,962.6029243,,962.5920254,962.6029243,963.6024969,963.6024969,963.6024969,963.6024969,963.6024969,964.6037924,964.6037924,965.1271343,,,,,v,0,0.5146749,None,5,1,2025-10-04_01h08.51.528,Motor Sequence,,2025.1.1,60.116819,2025-10-04 01h09.01.191448 +0530
50,c,91,3,22,c,1,1.4817522,None,,,,,22,3,91,2,965.1367076,,965.1275701,965.1367076,966.1364984,966.1364984,966.1364984,966.1364984,966.1364984,967.136495,967.136495,968.6237511,,,,,c,1,1.4817522,None,5,1,2025-10-04_01h08.51.528,Motor Sequence,,2025.1.1,60.116819,2025-10-04 01h09.01.191448 +0530
50,c,92,0,23,c,1,4.7691424,None,,,,,23,0,92,2,968.6363271,,968.6241333,968.6363271,969.6364682,969.6364682,969.6364682,969.6364682,969.6364682,970.6366962,970.6366962,975.4080223,,,,,c,1,4.7691424,None,5,1,2025-10-04_01h08.51.528,Motor Sequence,,2025.1.1,60.116819,2025-10-04 01h09.01.191448 +0530
-50,x,93,1,23,v,0,0.839463,None,,,,,23,1,93,0,975.4195863,,975.4083948,975.4195863,976.4201586,976.4201586,976.4201586,976.4201586,976.4201586,977.4192585,977.4192585,978.2751666,,,,,v,0,0.839463,None,5,1,2025-10-04_01h08.51.528,Motor Sequence,,2025.1.1,60.116819,2025-10-04 01h09.01.191448 +0530
-150,z,94,2,23,x,0,2.189114,None,,,,,23,2,94,3,978.2866971,,978.2755539,978.2866971,979.2863103,979.2863103,979.2863103,979.2863103,979.2863103,980.2855626,980.2855626,982.4898903,,,,,x,0,2.189114,None,5,1,2025-10-04_01h08.51.528,Motor Sequence,,2025.1.1,60.116819,2025-10-04 01h09.01.191448 +0530
150,v,95,3,23,z,0,6.5561266,None,,,,,23,3,95,1,982.5036943,,982.4902341,982.5036943,983.5031286,983.5031286,983.5031286,983.5031286,983.5031286,984.5016285,984.5016285,991.0746832,,,,,z,0,6.5561266,None,5,1,2025-10-04_01h08.51.528,Motor Sequence,,2025.1.1,60.116819,2025-10-04 01h09.01.191448 +0530
50,c,96,0,24,c,1,1.6627754,None,,,,,24,0,96,2,991.0865888,,991.0751018,991.0865888,992.0862658,992.0862658,992.0862658,992.0862658,992.0862658,993.0861625,993.0861625,994.7563413,,,,,c,1,1.6627754,None,5,1,2025-10-04_01h08.51.528,Motor Sequence,,2025.1.1,60.116819,2025-10-04 01h09.01.191448 +0530
150,v,97,1,24,z,0,1.5808869,None,,,,,24,1,97,1,994.7696515,,994.75671,994.7696515,995.7699737,995.7699737,995.7699737,995.7699737,995.7699737,996.7698349,996.7698349,998.3579507,,,,,z,0,1.5808869,None,5,1,2025-10-04_01h08.51.528,Motor Sequence,,2025.1.1,60.116819,2025-10-04 01h09.01.191448 +0530
-150,z,98,2,24,x,0,4.2238728,None,,,,,24,2,98,3,998.3692736,,998.3583446,998.3692736,999.3691515,999.3691515,999.3691515,999.3691515,999.3691515,1000.369319,1000.369319,1004.606629,,,,,x,0,4.2238728,None,5,1,2025-10-04_01h08.51.528,Motor Sequence,,2025.1.1,60.116819,2025-10-04 01h09.01.191448 +0530
