pos,corr_resp,thisN,thisTrialN,thisRepN,kev_resp.kevs,kev_resp.corr,kev_resp.rt,kev_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,trial.started,Fixation.started,line1.started,line2.started,line3.started,line4.started,Fixation.stopped,probe.started,kev_resp.started,trial.stopped,trials.kev_resp.kevs,trials.kev_resp.corr,trials.kev_resp.rt,trials.kev_resp.duration,trials_2.kev_resp.kevs,trials_2.kev_resp.corr,trials_2.kev_resp.rt,trials_2.kev_resp.duration,participant,session,date,expName,expVersion,psvchopvVersion,frameRate,expStart
150,v,17,1,4,c,0,1.6813004,None,4,1,17,1,,,,,206.5262124,,206.5129824,206.5262124,207.5253723,207.5253723,207.5253723,207.5253723,207.5253723,208.526243,208.526243,210.2102889,c,0,1.6813004,None,,,,,1,1,2025-10-02_19h29.32.885,Motor Sequence,,2025.1.1,59.93770076,2025-10-02 19h30.31.288865 +0530
50,c,18,2,4,c,1,48.4661385,None,4,2,18,2,,,,,210.2253809,,210.2104578,210.2253809,211.2259611,211.2259611,211.2259611,211.2259611,211.2259611,212.2251773,212.2251773,260.6955767,c,1,48.4661385,None,,,,,1,1,2025-10-02_19h29.32.885,Motor Sequence,,2025.1.1,59.93770076,2025-10-02 19h30.31.288865 +0530
-150,z,19,3,4,x,0,1.0811001,None,4,3,19,3,,,,,260.7083706,,260.695885,260.7083706,261.7082202,261.7082202,261.7082202,261.7082202,261.7082202,262.707593,262.707593,263.7953503,x,0,1.0811001,None,,,,,1,1,2025-10-02_19h29.32.885,Motor Sequence,,2025.1.1,59.93770076,2025-10-02 19h30.31.288865 +0530
-50,x,20,0,5,v,0,1.0788012,None,5,0,20,0,,,,,263.8079822,,263.7956087,263.8079822,264.8078958,264.8078958,264.8078958,264.8078958,264.8078958,265.8090791,265.8090791,266.8947924,v,0,1.0788012,None,,,,,1,1,2025-10-02_19h29.32.885,Motor Sequence,,2025.1.1,59.93770076,2025-10-02 19h30.31.288865 +0530
150,v,21,1,5,z,0,1.9534307,None,5,1,21,1,,,,,266.9086323,,266.8950724,266.9086323,267.908536,267.908536,267.908536,267.908536,267.908536,268.9081766,268.9081766,270.8780468,z,0,1.9534307,None,,,,,1,1,2025-10-02_19h29.32.885,Motor Sequence,,2025.1.1,59.93770076,2025-10-02 19h30.31.288865 +0530
50,c,22,2,5,c,1,2.048878,None,5,2,22,2,,,,,270.8922952,,270.8783656,270.8922952,271.891452,271.891452,271.891452,271.891452,271.891452,272.8912676,272.8912676,274.9451089,c,1,2.048878,None,,,,,1,1,2025-10-02_19h29.32.885,Motor Sequence,,2025.1.1,59.93770076,2025-10-02 19h30.31.288865 +0530
-150,z,23,3,5,x,0,1.1641251,None,5,3,23,3,,,,,274.9583811,,274.9454313,274.9583811,275.9575062,275.9575062,275.9575062,275.9575062,275.9747168,276.9576599,276.9576599,278.1271883,x,0,1.1641251,None,,,,,1,1,2025-10-02_19h29.32.885,Motor Sequence,,2025.1.1,59.93770076,2025-10-02 19h30.31.288865 +0530
-50,x,24,0,6,v,0,0.9668727,None,6,0,24,0,,,,,278.1412445,,278.1273992,278.1412445,279.1415892,279.1415892,279.1415892,279.1415892,279.1415892,280.1407366,280.1407366,281.1114376,v,0,0.9668727,None,,,,,1,1,2025-10-02_19h29.32.885,Motor Sequence,,2025.1.1,59.93770076,2025-10-02 19h30.31.288865 +0530
150,v,25,1,6,z,0,1.7640194,None,6,1,25,1,,,,,281.125882,,281.1118426,281.125882,282.1246749,282.1246749,282.1246749,282.1246749,282.1246749,283.1247894,283.1247894,284.8946516,z,0,1.7640194,None,,,,,1,1,2025-10-02_19h29.32.885,Motor Sequence,,2025.1.1,59.93770076,2025-10-02 19h30.31.288865 +0530
50,c,26,2,6,c,1,1.7071298,None,6,2,26,2,,,,,284.9076938,,284.8948848,284.9076938,285.9080372,285.9080372,285.9080372,285.9080372,285.9080372,286.9080729,286.9080729,288.6279006,c,1,1.7071298,None,,,,,1,1,2025-10-02_19h29.32.885,Motor Sequence,,2025.1.1,59.93770076,2025-10-02 19h30.31.288865 +0530
-150,z,27,3,6,x,0,0.9208079,None,6,3,27,3,,,,,288.642012,,288.6282694,288.642012,289.640621,289.640621,289.640621,289.640621,289.640621,290.6409973,290.6409973,291.5768897,x,0,0.9208079,None,,,,,1,1,2025-10-02_19h29.32.885,Motor Sequence,,2025.1.1,59.93770076,2025-10-02 19h30.31.288865 +0530
-50,x,28,0,7,v,0,0.9093462,None,7,0,28,0,,,,,291.5915972,,291.5771075,291.5915972,292.5914053,292.5914053,292.5914053,292.5914053,292.5914053,293.5914877,293.5914877,294.5103684,v,0,0.9093462,None,,,,,1,1,2025-10-02_19h29.32.885,Motor Sequence,,2025.1.1,59.93770076,2025-10-02 19h30.31.288865 +0530
150,v,29,1,7,z,0,1.4688196,None,7,1,29,1,,,,,294.525123,,294.5106046,294.525123,295.5253563,295.5253563,295.5253563,295.5253563,295.5253563,296.5251953,296.5251953,297.9955232,z,0,1.4688196,None,,,,,1,1,2025-10-02_19h29.32.885,Motor Sequence,,2025.1.1,59.93770076,2025-10-02 19h30.31.288865 +0530
50,c,30,2,7,c,1,2.0964991,None,7,2,30,2,,,,,298.0080691,,297.9957637,298.0080691,299.0078918,299.0078918,299.0078918,299.0078918,299.0078918,300.007714,300.007714,302.1103697,c,1,2.0964991,None,,,,,1,1,2025-10-02_19h29.32.885,Motor Sequence,,2025.1.1,59.93770076,2025-10-02 19h30.31.288865 +0530
-150,z,31,3,7,x,0,0.9895301,None,7,3,31,3,,,,,302.1245703,,302.1106248,302.1245703,303.1244101,303.1244101,303.1244101,303.1244101,303.1244101,304.1245726,304.1245726,305.125997,x,0,0.9895301,None,,,,,1,1,2025-10-02_19h29.32.885,Motor Sequence,,2025.1.1,59.93770076,2025-10-02 19h30.31.288865 +0530
-50,x,32,0,8,v,0,1.0025937,None,8,0,32,0,,,,,305.1407614,,305.1261873,305.1407614,306.1243382,306.1243382,306.1243382,306.1243382,306.1406043,307.14186,307.14186,308.1615633,v,0,1.0025937,None,,,,,1,1,2025-10-02_19h29.32.885,Motor Sequence,,2025.1.1,59.93770076,2025-10-02 19h30.31.288865 +0530
150,v,33,1,8,z,0,0.9307846,None,8,1,33,1,,,,,308.1742224,,308.1618576,308.1742224,309.1744406,309.1744406,309.1744406,309.1744406,309.1744406,310.1740777,310.1740777,311.1120843,z,0,0.9307846,None,,,,,1,1,2025-10-02_19h29.32.885,Motor Sequence,,2025.1.1,59.93770076,2025-10-02 19h30.31.288865 +0530
50,c,34,2,8,c,1,1.5930672,None,8,2,34,2,,,,,311.124284,,311.11234,311.124284,312.1245491,312.1245491,312.1245491,312.1245491,312.1245491,313.1240108,313.1240108,314.7271439,c,1,1.5930672,None,,,,,1,1,2025-10-02_19h29.32.885,Motor Sequence,,2025.1.1,59.93770076,2025-10-02 19h30.31.288865 +0530
-150,z,35,3,8,x,0,0.7731052,None,8,3,35,3,,,,,314.7421625,,314.7275763,314.7421625,315.7411453,315.7411453,315.7411453,315.7411453,315.7573002,316.7408658,316.7408658,317.5274223,x,0,0.7731052,None,,,,,1,1,2025-10-02_19h29.32.885,Motor Sequence,,2025.1.1,59.93770076,2025-10-02 19h30.31.288865 +0530
-50,x,36,0,9,v,0,1.0485397,None,9,0,36,0,,,,,317.5411,,317.5276847,317.5411,318.541005,318.541005,318.541005,318.541005,318.541005,319.5411448,319.5411448,320.5945964,v,0,1.0485397,None,,,,,1,1,2025-10-02_19h29.32.885,Motor Sequence,,2025.1.1,59.93770076,2025-10-02 19h30.31.288865 +0530
150,v,37,1,9,z,0,1.2346031,None,9,1,37,1,,,,,320.6077134,,320.5948379,320.6077134,321.6074093,321.6074093,321.6074093,321.6074093,321.6074093,322.6083635,322.6083635,323.8435367,z,0,1.2346031,None,,,,,1,1,2025-10-02_19h29.32.885,Motor Sequence,,2025.1.1,59.93770076,2025-10-02 19h30.31.288865 +0530
50,c,38,2,9,c,1,3.4076023,None,9,2,38,2,,,,,323.8581406,,323.8437783,323.8581406,324.8570791,324.8570791,324.8570791,324.8570791,324.8570791,325.8573363,325.8573363,329.276649,c,1,3.4076023,None,,,,,1,1,2025-10-02_19h29.32.885,Motor Sequence,,2025.1.1,59.93770076,2025-10-02 19h30.31.288865 +0530
-150,z,39,3,9,x,0,0.6700359,None,9,3,39,3,,,,,329.2912858,,329.2768867,329.2912858,330.2930188,330.2930188,330.2930188,330.2930188,330.2930188,331.2908243,331.2908243,331.9618953,x,0,0.6700359,None,,,,,1,1,2025-10-02_19h29.32.885,Motor Sequence,,2025.1.1,59.93770076,2025-10-02 19h30.31.288865 +0530
-50,x,40,0,10,v,0,0.3734049,None,10,0,40,0,,,,,331.9749224,,331.962168,331.9749224,332.9735618,332.9735618,332.9735618,332.9735618,332.9735618,333.9748382,333.9748382,334.3593471,v,0,0.3734049,None,,,,,1,1,2025-10-02_19h29.32.885,Motor Sequence,,2025.1.1,59.93770076,2025-10-02 19h30.31.288865 +0530
150,v,41,1,10,z,0,0.957723,None,10,1,41,1,,,,,334.3743402,,334.3595586,334.3743402,335.3738661,335.3738661,335.3738661,335.3738661,335.3738661,336.3739855,336.3739855,337.3415969,z,0,0.957723,None,,,,,1,1,2025-10-02_19h29.32.885,Motor Sequence,,2025.1.1,59.93770076,2025-10-02 19h30.31.288865 +0530
50,c,42,2,10,c,1,0.2598192,None,10,2,42,2,,,,,337.3567848,,337.341828,337.3567848,338.3410052,338.3410052,338.3410052,338.3410052,338.3584226,339.3572262,339.3572262,339.6262535,c,1,0.2598192,None,,,,,1,1,2025-10-02_19h29.32.885,Motor Sequence,,2025.1.1,59.93770076,2025-10-02 19h30.31.288865 +0530
-150,z,43,3,10,x,0,1.7073763,None,10,3,43,3,,,,,339.6417951,,339.6265385,339.6417951,340.6401921,340.6401921,340.6401921,340.6401921,340.6401921,341.6401337,341.6401337,343.3597049,x,0,1.7073763,None,,,,,1,1,2025-10-02_19h29.32.885,Motor Sequence,,2025.1.1,59.93770076,2025-10-02 19h30.31.288865 +0530
-50,x,44,0,11,v,0,0.2747824,None,11,0,44,0,,,,,343.374235,,343.3599187,343.374235,344.3734661,344.3734661,344.3734661,344.3734661,344.3734661,345.3742882,345.3742882,345.6605893,v,0,0.2747824,None,,,,,1,1,2025-10-02_19h29.32.885,Motor Sequence,,2025.1.1,59.93770076,2025-10-02 19h30.31.288865 +0530
150,v,45,1,11,z,0,0.0525853,None,11,1,45,1,,,,,345.6745613,,345.6608908,345.6745613,346.6736217,346.6736217,346.6736217,346.6736217,346.6736217,347.673912,347.673912,347.7276837,z,0,0.0525853,None,,,,,1,1,2025-10-02_19h29.32.885,Motor Sequence,,2025.1.1,59.93770076,2025-10-02 19h30.31.288865 +0530
50,c,46,2,11,c,1,0.7493549,None,11,2,46,2,,,,,347.7408848,,347.7279267,347.7408848,348.7404348,348.7404348,348.7404348,348.7404348,348.7404348,349.7408894,349.7408894,350.4916855,c,1,0.7493549,None,,,,,1,1,2025-10-02_19h29.32.885,Motor Sequence,,2025.1.1,59.93770076,2025-10-02 19h30.31.288865 +0530
-150,z,47,3,11,x,0,0.2876185,None,11,3,47,3,,,,,350.506464,,350.4918324,350.506464,351.5064991,351.5064991,351.5064991,351.5064991,351.5064991,352.5068278,352.5068278,352.8073765,x,0,0.2876185,None,,,,,1,1,2025-10-02_19h29.32.885,Motor Sequence,,2025.1.1,59.93770076,2025-10-02 19h30.31.288865 +0530
-50,x,48,0,12,v,0,0.2666273,None,12,0,48,0,,,,,352.8230297,,352.8075291,352.8230297,353.8073265,353.8073265,353.8073265,353.8073265,353.823477,354.8073307,354.8073307,355.0766099,v,0,0.2666273,None,,,,,1,1,2025-10-02_19h29.32.885,Motor Sequence,,2025.1.1,59.93770076,2025-10-02 19h30.31.288865 +0530
150,v,49,1,12,z,0,1.763292,None,12,1,49,1,,,,,355.0908169,,355.0768071,355.0908169,356.0904097,356.0904097,356.0904097,356.0904097,356.0904097,357.0909388,357.0909388,358.8607652,z,0,1.763292,None,,,,,1,1,2025-10-02_19h29.32.885,Motor Sequence,,2025.1.1,59.93770076,2025-10-02 19h30.31.288865 +0530
50,c,50,2,12,c,1,0.4209781,None,12,2,50,2,,,,,358.8738174,,358.8610089,358.8738174,359.8737461,359.8737461,359.8737461,359.8737461,359.8737461,360.8735441,360.8735441,361.3090476,c,1,0.4209781,None,,,,,1,1,2025-10-02_19h29.32.885,Motor Sequence,,2025.1.1,59.93770076,2025-10-02 19h30.31.288865 +0530
-150,z,51,3,12,x,0,0.3914011,None,12,3,51,3,,,,,361.3235844,,361.3092512,361.3235844,362.323596,362.323596,362.323596,362.323596,362.323596,363.32372,363.32372,363.7252967,x,0,0.3914011,None,,,,,1,1,2025-10-02_19h29.32.885,Motor Sequence,,2025.1.1,59.93770076,2025-10-02 19h30.31.288865 +0530
-50,x,52,0,13,v,0,0.2692157,None,13,0,52,0,,,,,363.7402152,,363.7254828,363.7402152,364.7245413,364.7245413,364.7245413,364.7245413,364.7401189,365.7401293,365.7401293,366.010874,v,0,0.2692157,None,,,,,1,1,2025-10-02_19h29.32.885,Motor Sequence,,2025.1.1,59.93770076,2025-10-02 19h30.31.288865 +0530
150,v,53,1,13,z,0,0.3909333,None,13,1,53,1,,,,,366.0248288,,366.0111362,366.0248288,367.0234579,367.0234579,367.0234579,367.0234579,367.0234579,368.0239499,368.0239499,368.4264802,z,0,0.3909333,None,,,,,1,1,2025-10-02_19h29.32.885,Motor Sequence,,2025.1.1,59.93770076,2025-10-02 19h30.31.288865 +0530
50,c,54,2,13,c,1,0.5058356,None,13,2,54,2,,,,,368.4407292,,368.4267246,368.4407292,369.440448,369.440448,369.440448,369.440448,369.440448,370.4403127,370.4403127,370.9600796,c,1,0.5058356,None,,,,,1,1,2025-10-02_19h29.32.885,Motor Sequence,,2025.1.1,59.93770076,2025-10-02 19h30.31.288865 +0530
-150,z,55,3,13,x,0,0.2639014,None,13,3,55,3,,,,,370.973684,,370.9603382,370.973684,371.9739854,371.9739854,371.9739854,371.9739854,371.9739854,372.9738332,372.9738332,373.2441316,x,0,0.2639014,None,,,,,1,1,2025-10-02_19h29.32.885,Motor Sequence,,2025.1.1,59.93770076,2025-10-02 19h30.31.288865 +0530
-50,x,56,0,14,v,0,0.3031721,None,14,0,56,0,,,,,373.2574511,,373.2443428,373.2574511,374.256906,374.256906,374.256906,374.256906,374.256906,375.2569018,375.2569018,375.5759574,v,0,0.3031721,None,,,,,1,1,2025-10-02_19h29.32.885,Motor Sequence,,2025.1.1,59.93770076,2025-10-02 19h30.31.288865 +0530
150,v,57,1,14,c,0,0.5118645,None,14,1,57,1,,,,,375.5905577,,375.576215,375.5905577,376.5902886,376.5902886,376.5902886,376.5902886,376.5902886,377.5901548,377.5901548,378.1089929,c,0,0.5118645,None,,,,,1,1,2025-10-02_19h29.32.885,Motor Sequence,,2025.1.1,59.93770076,2025-10-02 19h30.31.288865 +0530
50,c,58,2,14,z,0,0.2240873,None,14,2,58,2,,,,,378.1237755,,378.109263,378.1237755,379.123587,379.123587,379.123587,379.123587,379.123587,380.1238842,380.1238842,380.3592606,z,0,0.2240873,None,,,,,1,1,2025-10-02_19h29.32.885,Motor Sequence,,2025.1.1,59.93770076,2025-10-02 19h30.31.288865 +0530
-150,z,59,3,14,x,0,0.2576374,None,14,3,59,3,,,,,380.3735559,,380.3594889,380.3735559,381.3740165,381.3740165,381.3740165,381.3740165,381.3740165,382.3736227,382.3736227,382.6421434,x,0,0.2576374,None,,,,,1,1,2025-10-02_19h29.32.885,Motor Sequence,,2025.1.1,59.93770076,2025-10-02 19h30.31.288865 +0530
-50,x,60,0,15,v,0,0.293933,None,15,0,60,0,,,,,382.6570781,,382.6423539,382.6570781,383.6407573,383.6407573,383.6407573,383.6407573,383.6573023,384.6570134,384.6570134,384.9591214,v,0,0.293933,None,,,,,1,1,2025-10-02_19h29.32.885,Motor Sequence,,2025.1.1,59.93770076,2025-10-02 19h30.31.288865 +0530
150,v,61,1,15,c,0,0.4482026,None,15,1,61,1,,,,,384.9737941,,384.9593233,384.9737941,385.9734621,385.9734621,385.9734621,385.9734621,385.9734621,386.9736439,386.9736439,387.4275257,c,0,0.4482026,None,,,,,1,1,2025-10-02_19h29.32.885,Motor Sequence,,2025.1.1,59.93770076,2025-10-02 19h30.31.288865 +0530
50,c,62,2,15,z,0,1.0059825,None,15,2,62,2,,,,,387.44036,,387.4278791,387.44036,388.4401312,388.4401312,388.4401312,388.4401312,388.4401312,389.4401891,389.4401891,390.4593899,z,0,1.0059825,None,,,,,1,1,2025-10-02_19h29.32.885,Motor Sequence,,2025.1.1,59.93770076,2025-10-02 19h30.31.288865 +0530
-150,z,63,3,15,x,0,0.5119963,None,15,3,63,3,,,,,390.473597,,390.4596009,390.473597,391.473001,391.473001,391.473001,391.473001,391.473001,392.4731418,392.4731418,392.9927907,x,0,0.5119963,None,,,,,1,1,2025-10-02_19h29.32.885,Motor Sequence,,2025.1.1,59.93770076,2025-10-02 19h30.31.288865 +0530
-50,x,64,0,16,v,0,0.5022414,None,16,0,64,0,,,,,393.0073293,,392.9930794,393.0073293,394.0068427,394.0068427,394.0068427,394.0068427,394.0068427,395.0069253,395.0069253,395.526057,v,0,0.5022414,None,,,,,1,1,2025-10-02_19h29.32.885,Motor Sequence,,2025.1.1,59.93770076,2025-10-02 19h30.31.288865 +0530
150,v,65,1,16,z,0,0.4172908,None,16,1,65,1,,,,,395.540587,,395.5262885,395.540587,396.5402416,396.5402416,396.5402416,396.5402416,396.5402416,397.5403721,397.5403721,397.9607633,z,0,0.4172908,None,,,,,1,1,2025-10-02_19h29.32.885,Motor Sequence,,2025.1.1,59.93770076,2025-10-02 19h30.31.288865 +0530
50,c,66,2,16,c,1,0.2780181,None,16,2,66,2,,,,,397.9738146,,397.9610688,397.9738146,398.9732512,398.9732512,398.9732512,398.9732512,398.9732512,399.9732862,399.9732862,400.2596683,c,1,0.2780181,None,,,,,1,1,2025-10-02_19h29.32.885,Motor Sequence,,2025.1.1,59.93770076,2025-10-02 19h30.31.288865 +0530
-150,z,67,3,16,x,0,0.3640292,None,16,3,67,3,,,,,400.2735679,,400.2599305,400.2735679,401.2743177,401.2743177,401.2743177,401.2743177,401.2743177,402.2737452,402.2737452,402.6431881,x,0,0.3640292,None,,,,,1,1,2025-10-02_19h29.32.885,Motor Sequence,,2025.1.1,59.93770076,2025-10-02 19h30.31.288865 +0530
-50,x,68,0,17,v,0,0.6834498,None,17,0,68,0,,,,,402.6566958,,402.6434125,402.6566958,403.6570229,403.6570229,403.6570229,403.6570229,403.6570229,404.6567476,404.6567476,405.34218,v,0,0.6834498,None,,,,,1,1,2025-10-02_19h29.32.885,Motor Sequence,,2025.1.1,59.93770076,2025-10-02 19h30.31.288865 +0530
150,v,69,1,17,z,0,0.364615,None,17,1,69,1,,,,,405.3572526,,405.3424064,405.3572526,406.340867,406.340867,406.340867,406.340867,406.3567089,407.3561828,407.3561828,407.726127,z,0,0.364615,None,,,,,1,1,2025-10-02_19h29.32.885,Motor Sequence,,2025.1.1,59.93770076,2025-10-02 19h30.31.288865 +0530
50,c,70,2,17,c,1,0.320564,None,17,2,70,2,,,,,407.7402606,,407.7263646,407.7402606,408.7401704,408.7401704,408.7401704,408.7401704,408.7401704,409.739845,409.739845,410.0764471,c,1,0.320564,None,,,,,1,1,2025-10-02_19h29.32.885,Motor Sequence,,2025.1.1,59.93770076,2025-10-02 19h30.31.288865 +0530
-150,z,71,3,17,x,0,0.2838542,None,17,3,71,3,,,,,410.0906204,,410.0767175,410.0906204,411.0904775,411.0904775,411.0904775,411.0904775,411.0904775,412.0904796,412.0904796,412.3772619,x,0,0.2838542,None,,,,,1,1,2025-10-02_19h29.32.885,Motor Sequence,,2025.1.1,59.93770076,2025-10-02 19h30.31.288865 +0530
-50,x,72,0,18,v,0,0.3240826,None,18,0,72,0,,,,,412.3909307,,412.3775752,412.3909307,413.3900172,413.3900172,413.3900172,413.3900172,413.3900172,414.3899505,414.3899505,414.7255209,v,0,0.3240826,None,,,,,1,1,2025-10-02_19h29.32.885,Motor Sequence,,2025.1.1,59.93770076,2025-10-02 19h30.31.288865 +0530
150,v,73,1,18,z,0,0.4040374,None,18,1,73,1,,,,,414.7400238,,414.7257464,414.7400238,415.7397465,415.7397465,415.7397465,415.7397465,415.7397465,416.7406385,416.7406385,417.1586394,z,0,0.4040374,None,,,,,1,1,2025-10-02_19h29.32.885,Motor Sequence,,2025.1.1,59.93770076,2025-10-02 19h30.31.288865 +0530
50,c,74,2,18,c,1,0.456907,None,18,2,74,2,,,,,417.173491,,417.1588505,417.173491,418.173144,418.173144,418.173144,418.173144,418.173144,419.1727821,419.1727821,419.6426978,c,1,0.456907,None,,,,,1,1,2025-10-02_19h29.32.885,Motor Sequence,,2025.1.1,59.93770076,2025-10-02 19h30.31.288865 +0530
