pos,corr_resp,thisN,thisTrialN,thisRepN,kev_resp.kevs,kev_resp.corr,kev_resp.rt,kev_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,trial.started,Fixation.started,line1.started,line2.started,line3.started,line4.started,Fixation.stopped,probe.started,kev_resp.started,trial.stopped,trials.kev_resp.kevs,trials.kev_resp.corr,trials.kev_resp.rt,trials.kev_resp.duration,trials_2.kev_resp.kevs,trials_2.kev_resp.corr,trials_2.kev_resp.rt,trials_2.kev_resp.duration,participant,session,date,expName,expVersion,psvchopvVersion,frameRate,expStart
50,c,42,2,10,c,1,0.2821992,None,10,2,42,2,,,,,108.1675203,,108.1543116,108.1675203,109.166606,109.166606,109.166606,109.166606,109.166606,110.1668535,110.1668535,110.454614,c,1,0.2821992,None,,,,,3,1,2025-10-03_16h12.56.243,Motor Sequence,,2025.1.1,60.58755386,2025-10-03 16h13.02.580018 +0530
-150,z,43,3,10,x,0,0.4033986,None,10,3,43,3,,,,,110.4665098,,110.4549349,110.4665098,111.4668978,111.4668978,111.4668978,111.4668978,111.4668978,112.4669581,112.4669581,112.8873784,x,0,0.4033986,None,,,,,3,1,2025-10-03_16h12.56.243,Motor Sequence,,2025.1.1,60.58755386,2025-10-03 16h13.02.580018 +0530
-50,x,44,0,11,v,0,0.3936891,None,11,0,44,0,,,,,112.9006709,,112.8876954,112.9006709,113.8997859,113.8997859,113.8997859,113.8997859,113.8997859,114.899887,114.899887,115.3037859,v,0,0.3936891,None,,,,,3,1,2025-10-03_16h12.56.243,Motor Sequence,,2025.1.1,60.58755386,2025-10-03 16h13.02.580018 +0530
150,v,45,1,11,z,0,0.2864691,None,11,1,45,1,,,,,115.3173117,,115.3041154,115.3173117,116.3164154,116.3164154,116.3164154,116.3164154,116.3164154,117.3169055,117.3169055,117.6066451,z,0,0.2864691,None,,,,,3,1,2025-10-03_16h12.56.243,Motor Sequence,,2025.1.1,60.58755386,2025-10-03 16h13.02.580018 +0530
50,c,46,2,11,c,1,0.0126908,None,11,2,46,2,,,,,117.6158298,,117.6070484,117.6158298,118.616471,118.616471,118.616471,118.616471,118.616471,119.6167587,119.6167587,119.6366201,c,1,0.0126908,None,,,,,3,1,2025-10-03_16h12.56.243,Motor Sequence,,2025.1.1,60.58755386,2025-10-03 16h13.02.580018 +0530
-150,z,47,3,11,x,0,0.2745271,None,11,3,47,3,,,,,119.6506047,,119.6369268,119.6506047,120.6504794,120.6504794,120.6504794,120.6504794,120.6504794,121.6498747,121.6498747,121.936731,x,0,0.2745271,None,,,,,3,1,2025-10-03_16h12.56.243,Motor Sequence,,2025.1.1,60.58755386,2025-10-03 16h13.02.580018 +0530
-50,x,48,0,12,v,0,0.3327201,None,12,0,48,0,,,,,121.9496722,,121.9370763,121.9496722,122.949522,122.949522,122.949522,122.949522,122.949522,123.9496669,123.9496669,124.2880223,v,0,0.3327201,None,,,,,3,1,2025-10-03_16h12.56.243,Motor Sequence,,2025.1.1,60.58755386,2025-10-03 16h13.02.580018 +0530
150,v,49,1,12,z,0,0.4242167,None,12,1,49,1,,,,,124.2995826,,124.2883473,124.2995826,125.3000054,125.3000054,125.3000054,125.3000054,125.3000054,126.2998615,126.2998615,126.7367078,z,0,0.4242167,None,,,,,3,1,2025-10-03_16h12.56.243,Motor Sequence,,2025.1.1,60.58755386,2025-10-03 16h13.02.580018 +0530
50,c,50,2,12,c,1,0.2965903,None,12,2,50,2,,,,,126.7501049,,126.7370301,126.7501049,127.7503291,127.7503291,127.7503291,127.7503291,127.7503291,128.7503776,128.7503776,129.0543169,c,1,0.2965903,None,,,,,3,1,2025-10-03_16h12.56.243,Motor Sequence,,2025.1.1,60.58755386,2025-10-03 16h13.02.580018 +0530
-150,z,51,3,12,x,0,0.2494662,None,12,3,51,3,,,,,129.0667946,,129.05465,129.0667946,130.0662581,130.0662581,130.0662581,130.0662581,130.0662581,131.0661403,131.0661403,131.3211163,x,0,0.2494662,None,,,,,3,1,2025-10-03_16h12.56.243,Motor Sequence,,2025.1.1,60.58755386,2025-10-03 16h13.02.580018 +0530
-50,x,52,0,13,v,0,0.2496445,None,13,0,52,0,,,,,131.3331323,,131.3214046,131.3331323,132.3335983,132.3335983,132.3335983,132.3335983,132.3335983,133.3339995,133.3339995,133.5870476,v,0,0.2496445,None,,,,,3,1,2025-10-03_16h12.56.243,Motor Sequence,,2025.1.1,60.58755386,2025-10-03 16h13.02.580018 +0530
150,v,53,1,13,z,0,1.0096855,None,13,1,53,1,,,,,133.6002743,,133.5873987,133.6002743,134.5991216,134.5991216,134.5991216,134.5991216,134.5991216,135.5999707,135.5999707,136.6192509,z,0,1.0096855,None,,,,,3,1,2025-10-03_16h12.56.243,Motor Sequence,,2025.1.1,60.58755386,2025-10-03 16h13.02.580018 +0530
50,c,54,2,13,c,1,0.253932,None,13,2,54,2,,,,,136.6331476,,136.6195306,136.6331476,137.6330776,137.6330776,137.6330776,137.6330776,137.6330776,138.6329761,138.6329761,138.8883563,c,1,0.253932,None,,,,,3,1,2025-10-03_16h12.56.243,Motor Sequence,,2025.1.1,60.58755386,2025-10-03 16h13.02.580018 +0530
-150,z,55,3,13,x,0,0.4084941,None,13,3,55,3,,,,,138.9001155,,138.8886695,138.9001155,139.899815,139.899815,139.899815,139.899815,139.899815,140.8993435,140.8993435,141.3196792,x,0,0.4084941,None,,,,,3,1,2025-10-03_16h12.56.243,Motor Sequence,,2025.1.1,60.58755386,2025-10-03 16h13.02.580018 +0530
-50,x,56,0,14,v,0,0.6826452,None,14,0,56,0,,,,,141.3333083,,141.3199693,141.3333083,142.3329753,142.3329753,142.3329753,142.3329753,142.3329753,143.3316835,143.3316835,144.0191343,v,0,0.6826452,None,,,,,3,1,2025-10-03_16h12.56.243,Motor Sequence,,2025.1.1,60.58755386,2025-10-03 16h13.02.580018 +0530
150,v,57,1,14,c,0,0.4424464,None,14,1,57,1,,,,,144.0327193,,144.0193616,144.0327193,145.0330997,145.0330997,145.0330997,145.0330997,145.0330997,146.0329234,146.0329234,146.4865391,c,0,0.4424464,None,,,,,3,1,2025-10-03_16h12.56.243,Motor Sequence,,2025.1.1,60.58755386,2025-10-03 16h13.02.580018 +0530
50,c,58,2,14,c,1,0.3032616,None,14,2,58,2,,,,,146.5001911,,146.4868921,146.5001911,147.4993387,147.4993387,147.4993387,147.4993387,147.4993387,148.4996228,148.4996228,148.8057707,c,1,0.3032616,None,,,,,3,1,2025-10-03_16h12.56.243,Motor Sequence,,2025.1.1,60.58755386,2025-10-03 16h13.02.580018 +0530
-150,z,59,3,14,x,0,0.2908613,None,14,3,59,3,,,,,148.8155161,,148.8061336,148.8155161,149.8158704,149.8158704,149.8158704,149.8158704,149.8158704,150.8163463,150.8163463,151.1196235,x,0,0.2908613,None,,,,,3,1,2025-10-03_16h12.56.243,Motor Sequence,,2025.1.1,60.58755386,2025-10-03 16h13.02.580018 +0530
-50,x,60,0,15,v,0,0.2225165,None,15,0,60,0,,,,,151.1333572,,151.1199275,151.1333572,152.1329953,152.1329953,152.1329953,152.1329953,152.1329953,153.1327259,153.1327259,153.3689742,v,0,0.2225165,None,,,,,3,1,2025-10-03_16h12.56.243,Motor Sequence,,2025.1.1,60.58755386,2025-10-03 16h13.02.580018 +0530
150,v,61,1,15,z,0,0.1492117,None,15,1,61,1,,,,,153.3826857,,153.3691977,153.3826857,154.3829824,154.3829824,154.3829824,154.3829824,154.3829824,155.3838714,155.3838714,155.5367467,z,0,0.1492117,None,,,,,3,1,2025-10-03_16h12.56.243,Motor Sequence,,2025.1.1,60.58755386,2025-10-03 16h13.02.580018 +0530
50,c,62,2,15,c,1,0.3888006,None,15,2,62,2,,,,,155.5498766,,155.5370163,155.5498766,156.54817,156.54817,156.54817,156.54817,156.54817,157.5499404,157.5499404,157.9531364,c,1,0.3888006,None,,,,,3,1,2025-10-03_16h12.56.243,Motor Sequence,,2025.1.1,60.58755386,2025-10-03 16h13.02.580018 +0530
-150,z,63,3,15,x,0,0.2870114,None,15,3,63,3,,,,,157.9668261,,157.9535126,157.9668261,158.9663892,158.9663892,158.9663892,158.9663892,158.9663892,159.9664154,159.9664154,160.2540059,x,0,0.2870114,None,,,,,3,1,2025-10-03_16h12.56.243,Motor Sequence,,2025.1.1,60.58755386,2025-10-03 16h13.02.580018 +0530
-50,x,64,0,16,v,0,0.2888018,None,16,0,64,0,,,,,160.2662843,,160.2543204,160.2662843,161.2665434,161.2665434,161.2665434,161.2665434,161.2665434,162.266501,162.266501,162.5693597,v,0,0.2888018,None,,,,,3,1,2025-10-03_16h12.56.243,Motor Sequence,,2025.1.1,60.58755386,2025-10-03 16h13.02.580018 +0530
150,v,65,1,16,z,0,0.3424823,None,16,1,65,1,,,,,162.5835689,,162.5697285,162.5835689,163.5827915,163.5827915,163.5827915,163.5827915,163.5827915,164.5825329,164.5825329,164.9370208,z,0,0.3424823,None,,,,,3,1,2025-10-03_16h12.56.243,Motor Sequence,,2025.1.1,60.58755386,2025-10-03 16h13.02.580018 +0530
50,c,66,2,16,c,1,0.0345297,None,16,2,66,2,,,,,164.949855,,164.9373844,164.949855,165.9493014,165.9493014,165.9493014,165.9493014,165.9493014,166.9495301,166.9495301,166.9877788,c,1,0.0345297,None,,,,,3,1,2025-10-03_16h12.56.243,Motor Sequence,,2025.1.1,60.58755386,2025-10-03 16h13.02.580018 +0530
-150,z,67,3,16,x,0,0.2575353,None,16,3,67,3,,,,,166.9996316,,166.9881103,166.9996316,167.9992401,167.9992401,167.9992401,167.9992401,167.9992401,168.9998046,168.9998046,169.2691753,x,0,0.2575353,None,,,,,3,1,2025-10-03_16h12.56.243,Motor Sequence,,2025.1.1,60.58755386,2025-10-03 16h13.02.580018 +0530
-50,x,68,0,17,v,0,0.2861723,None,17,0,68,0,,,,,169.2831079,,169.2694767,169.2831079,170.2828239,170.2828239,170.2828239,170.2828239,170.2828239,171.2829569,171.2829569,171.5717553,v,0,0.2861723,None,,,,,3,1,2025-10-03_16h12.56.243,Motor Sequence,,2025.1.1,60.58755386,2025-10-03 16h13.02.580018 +0530
150,v,69,1,17,z,0,0.2113392,None,17,1,69,1,,,,,171.5826434,,171.5720471,171.5826434,172.5824669,172.5824669,172.5824669,172.5824669,172.5824669,173.5821728,173.5821728,173.8039703,z,0,0.2113392,None,,,,,3,1,2025-10-03_16h12.56.243,Motor Sequence,,2025.1.1,60.58755386,2025-10-03 16h13.02.580018 +0530
50,c,70,2,17,c,1,0.2621125,None,17,2,70,2,,,,,173.8161921,,173.8042694,173.8161921,174.8160089,174.8160089,174.8160089,174.8160089,174.8160089,175.8158547,175.8158547,176.0855447,c,1,0.2621125,None,,,,,3,1,2025-10-03_16h12.56.243,Motor Sequence,,2025.1.1,60.58755386,2025-10-03 16h13.02.580018 +0530
-150,z,71,3,17,x,0,0.0208378,None,17,3,71,3,,,,,176.1000214,,176.0858444,176.1000214,177.0999749,177.0999749,177.0999749,177.0999749,177.1157497,178.099724,178.099724,178.1360124,x,0,0.0208378,None,,,,,3,1,2025-10-03_16h12.56.243,Motor Sequence,,2025.1.1,60.58755386,2025-10-03 16h13.02.580018 +0530
-50,x,72,0,18,v,0,0.2326115,None,18,0,72,0,,,,,178.1497118,,178.1363102,178.1497118,179.1496241,179.1496241,179.1496241,179.1496241,179.1496241,180.148853,180.148853,180.3865255,v,0,0.2326115,None,,,,,3,1,2025-10-03_16h12.56.243,Motor Sequence,,2025.1.1,60.58755386,2025-10-03 16h13.02.580018 +0530
150,v,73,1,18,z,0,0.2611234,None,18,1,73,1,,,,,180.398759,,180.3868584,180.398759,181.4002881,181.4002881,181.4002881,181.4002881,181.4002881,182.399794,182.399794,182.6690398,z,0,0.2611234,None,,,,,3,1,2025-10-03_16h12.56.243,Motor Sequence,,2025.1.1,60.58755386,2025-10-03 16h13.02.580018 +0530
50,c,74,2,18,c,1,0.0419205,None,18,2,74,2,,,,,182.6830156,,182.6693797,182.6830156,183.6825228,183.6825228,183.6825228,183.6825228,183.6825228,184.681395,184.681395,184.7363789,c,1,0.0419205,None,,,,,3,1,2025-10-03_16h12.56.243,Motor Sequence,,2025.1.1,60.58755386,2025-10-03 16h13.02.580018 +0530
