thisN,thisTrialN,thisRepN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,num_distr,trial.started,fixation.started,target.started,mouse.started,trial.stopped,trials.mouse.x,trials.mouse.y,trials.mouse.leftButton,trials.mouse.midButton,trials.mouse.rightButton,trials.mouse.time,trials.mouse.clicked_name,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
56,0,56,[np.float64(-0.11481481481481481)],[np.float64(0.3074074074074074)],[1],[0],[0],[1.4254481999669224],['target'],56,0,56,0,79.01902120001614,,5,79.01450789999217,79.01902120001614,79.01902120001614,0.011619699886068702,80.44008049997501,[np.float64(-0.11481481481481481)],[np.float64(0.3074074074074074)],[1],[0],[0],[1.4254481999669224],['target'],2,001,2025-09-30_15h43.14.632,Visual Search,,2025.1.1,59.810436764785926,2025-09-30 15h43.53.843031 +0530,
57,0,57,[np.float64(0.46944444444444444)],[np.float64(-0.39351851851851855)],[1],[0],[0],[2.086763000115752],['target'],57,0,57,0,80.45803670003079,,5,80.45309720002115,80.45803670003079,80.45803670003079,0.012806500075384974,82.53995160013437,[np.float64(0.46944444444444444)],[np.float64(-0.39351851851851855)],[1],[0],[0],[2.086763000115752],['target'],2,001,2025-09-30_15h43.14.632,Visual Search,,2025.1.1,59.810436764785926,2025-09-30 15h43.53.843031 +0530,
58,0,58,[np.float64(0.1935185185185185)],[np.float64(0.08981481481481482)],[1],[0],[0],[1.0736149000003934],['target'],58,0,58,0,82.55427210009657,,5,82.54950820002705,82.55427210009657,82.55427210009657,0.009399099973961711,83.6232164001558,[np.float64(0.1935185185185185)],[np.float64(0.08981481481481482)],[1],[0],[0],[1.0736149000003934],['target'],2,001,2025-09-30_15h43.14.632,Visual Search,,2025.1.1,59.810436764785926,2025-09-30 15h43.53.843031 +0530,
59,0,59,[np.float64(0.09444444444444444)],[np.float64(-0.17037037037037037)],[1],[0],[0],[1.5088788999710232],['target'],59,0,59,0,83.63664170005359,,5,83.63217000011355,83.63664170005359,83.63664170005359,0.008792500011622906,85.14118150016293,[np.float64(0.09444444444444444)],[np.float64(-0.17037037037037037)],[1],[0],[0],[1.5088788999710232],['target'],2,001,2025-09-30_15h43.14.632,Visual Search,,2025.1.1,59.810436764785926,2025-09-30 15h43.53.843031 +0530,
60,0,60,[np.float64(0.39351851851851855)],[np.float64(-0.11388888888888889)],[1],[0],[0],[1.220101400045678],['target'],60,0,60,0,85.15667139994912,,5,85.15197769994847,85.15667139994912,85.15667139994912,0.010569700039923191,86.37215850013308,[np.float64(0.39351851851851855)],[np.float64(-0.11388888888888889)],[1],[0],[0],[1.220101400045678],['target'],2,001,2025-09-30_15h43.14.632,Visual Search,,2025.1.1,59.810436764785926,2025-09-30 15h43.53.843031 +0530,
61,0,61,[np.float64(0.38981481481481484)],[np.float64(0.44722222222222224)],[1],[0],[0],[1.3434488999191672],['target'],61,0,61,0,86.38509789993986,,5,86.380678600166,86.38509789993986,86.38509789993986,0.008386799832805991,87.72421799995936,[np.float64(0.38981481481481484)],[np.float64(0.44722222222222224)],[1],[0],[0],[1.3434488999191672],['target'],2,001,2025-09-30_15h43.14.632,Visual Search,,2025.1.1,59.810436764785926,2025-09-30 15h43.53.843031 +0530,
62,0,62,[np.float64(-0.4759259259259259)],[np.float64(0.09907407407407408)],[1],[0],[0],[1.3195152000989765],[None],62,0,62,0,87.74505180004053,,10,87.73870540014468,87.74505180004053,87.74505180004053,0.014340599998831749,89.05832640011795,[np.float64(-0.4759259259259259)],[np.float64(0.09907407407407408)],[1],[0],[0],[1.3195152000989765],[None],2,001,2025-09-30_15h43.14.632,Visual Search,,2025.1.1,59.810436764785926,2025-09-30 15h43.53.843031 +0530,
63,0,63,[np.float64(0.25)],[np.float64(0.18703703703703703)],[1],[0],[0],[1.4154218998737633],[None],63,0,63,0,89.07988890004344,,10,89.07363800005987,89.07988890004344,89.07988890004344,0.015085199847817421,90.48915120004676,[np.float64(0.25)],[np.float64(0.18703703703703703)],[1],[0],[0],[1.4154218998737633],[None],2,001,2025-09-30_15h43.14.632,Visual Search,,2025.1.1,59.810436764785926,2025-09-30 15h43.53.843031 +0530,
64,0,64,[np.float64(0.28703703703703703)],[np.float64(0.09444444444444444)],[1],[0],[0],[0.9143809999804944],[None],64,0,64,0,90.51183530013077,,10,90.50500000012107,90.51183530013077,90.51183530013077,0.01566779986023903,91.41948879999109,[np.float64(0.28703703703703703)],[np.float64(0.09444444444444444)],[1],[0],[0],[0.9143809999804944],[None],2,001,2025-09-30_15h43.14.632,Visual Search,,2025.1.1,59.810436764785926,2025-09-30 15h43.53.843031 +0530,
65,0,65,[np.float64(-0.4527777777777778)],[np.float64(-0.3972222222222222)],[1],[0],[0],[1.3157100998796523],['target'],65,0,65,0,91.4466941000428,,10,91.44025280000642,91.4466941000428,91.4466941000428,0.02053950005210936,92.75606010016054,[np.float64(-0.4527777777777778)],[np.float64(-0.3972222222222222)],[1],[0],[0],[1.3157100998796523],['target'],2,001,2025-09-30_15h43.14.632,Visual Search,,2025.1.1,59.810436764785926,2025-09-30 15h43.53.843031 +0530,
66,0,66,[np.float64(-0.1175925925925926)],[np.float64(0.09351851851851851)],[1],[0],[0],[1.4247353000100702],['target'],66,0,66,0,92.7698648001533,,5,92.76503750006668,92.7698648001533,92.7698648001533,0.008794699795544147,94.18986209994182,[np.float64(-0.1175925925925926)],[np.float64(0.09351851851851851)],[1],[0],[0],[1.4247353000100702],['target'],2,001,2025-09-30_15h43.14.632,Visual Search,,2025.1.1,59.810436764785926,2025-09-30 15h43.53.843031 +0530,
67,0,67,[np.float64(-0.425)],[np.float64(0.14074074074074075)],[1],[0],[0],[1.2219551000744104],['target'],67,0,67,0,94.20275980001315,,5,94.19833990000188,94.20275980001315,94.20275980001315,0.008329099975526333,95.42047980008647,[np.float64(-0.425)],[np.float64(0.14074074074074075)],[1],[0],[0],[1.2219551000744104],['target'],2,001,2025-09-30_15h43.14.632,Visual Search,,2025.1.1,59.810436764785926,2025-09-30 15h43.53.843031 +0530,
68,0,68,[np.float64(-0.11944444444444445)],[np.float64(-0.25277777777777777)],[1],[0],[0],[1.2703396000433713],['target'],68,0,68,0,95.44498850009404,,10,95.43837670003995,95.44498850009404,95.44498850009404,0.01759569998830557,96.70885040005669,[np.float64(-0.11944444444444445)],[np.float64(-0.25277777777777777)],[1],[0],[0],[1.2703396000433713],['target'],2,001,2025-09-30_15h43.14.632,Visual Search,,2025.1.1,59.810436764785926,2025-09-30 15h43.53.843031 +0530,
69,0,69,[np.float64(0.32592592592592595)],[np.float64(-0.4601851851851852)],[1],[0],[0],[1.811342699918896],[None],69,0,69,0,96.73236749996431,,10,96.72564460011199,96.73236749996431,96.73236749996431,0.016542400000616908,98.53704329999164,[np.float64(0.32592592592592595)],[np.float64(-0.4601851851851852)],[1],[0],[0],[1.811342699918896],[None],2,001,2025-09-30_15h43.14.632,Visual Search,,2025.1.1,59.810436764785926,2025-09-30 15h43.53.843031 +0530,
70,0,70,[np.float64(-0.3148148148148148)],[np.float64(0.4111111111111111)],[1],[0],[0],[1.6369815999642015],['target'],70,0,70,0,98.55858179996721,,10,98.55226820008829,98.55858179996721,98.55858179996721,0.015108900144696236,100.18933550012298,[np.float64(-0.3148148148148148)],[np.float64(0.4111111111111111)],[1],[0],[0],[1.6369815999642015],['target'],2,001,2025-09-30_15h43.14.632,Visual Search,,2025.1.1,59.810436764785926,2025-09-30 15h43.53.843031 +0530,
71,0,71,[np.float64(0.27870370370370373)],[np.float64(-0.46574074074074073)],[1],[0],[0],[1.5579474999103695],['target'],71,0,71,0,100.20361750014126,,5,100.1990796001628,100.20361750014126,100.20361750014126,0.00956659996882081,101.75711910007522,[np.float64(0.27870370370370373)],[np.float64(-0.46574074074074073)],[1],[0],[0],[1.5579474999103695],['target'],2,001,2025-09-30_15h43.14.632,Visual Search,,2025.1.1,59.810436764785926,2025-09-30 15h43.53.843031 +0530,
72,0,72,[np.float64(0.023148148148148147)],[np.float64(0.3296296296296296)],[1],[0],[0],[1.3291851999238133],['target'],72,0,72,0,101.78062260011211,,10,101.77397110010497,101.78062260011211,101.78062260011211,0.016690900083631277,103.10329420003109,[np.float64(0.023148148148148147)],[np.float64(0.3296296296296296)],[1],[0],[0],[1.3291851999238133],['target'],2,001,2025-09-30_15h43.14.632,Visual Search,,2025.1.1,59.810436764785926,2025-09-30 15h43.53.843031 +0530,
73,0,73,[np.float64(0.3138888888888889)],[np.float64(-0.44907407407407407)],[1],[0],[0],[1.8163786998484284],['target'],73,0,73,0,103.12584290001541,,10,103.11964630009606,103.12584290001541,103.12584290001541,0.016087900148704648,104.93614450003952,[np.float64(0.3138888888888889)],[np.float64(-0.44907407407407407)],[1],[0],[0],[1.8163786998484284],['target'],2,001,2025-09-30_15h43.14.632,Visual Search,,2025.1.1,59.810436764785926,2025-09-30 15h43.53.843031 +0530,
74,0,74,[np.float64(-0.05092592592592592)],[np.float64(-0.24444444444444444)],[1],[0],[0],[1.17540069995448],['target'],74,0,74,0,104.9520402001217,,5,104.9478222001344,104.9520402001217,104.9520402001217,0.011438700137659907,106.12331450008787,[np.float64(-0.05092592592592592)],[np.float64(-0.24444444444444444)],[1],[0],[0],[1.17540069995448],['target'],2,001,2025-09-30_15h43.14.632,Visual Search,,2025.1.1,59.810436764785926,2025-09-30 15h43.53.843031 +0530,
75,0,75,[np.float64(-0.06018518518518518)],[np.float64(-0.3194444444444444)],[1],[0],[0],[1.2419547999743372],['target'],75,0,75,0,106.13657200010493,,5,106.13182020001113,106.13657200010493,106.13657200010493,0.008359899977222085,107.37387420004234,[np.float64(-0.06018518518518518)],[np.float64(-0.3194444444444444)],[1],[0],[0],[1.2419547999743372],['target'],2,001,2025-09-30_15h43.14.632,Visual Search,,2025.1.1,59.810436764785926,2025-09-30 15h43.53.843031 +0530,
76,0,76,[np.float64(-0.3472222222222222)],[np.float64(0.1537037037037037)],[1],[0],[0],[1.2887212000787258],['target'],76,0,76,0,107.38923380011693,,5,107.38467660010792,107.38923380011693,107.38923380011693,0.01063639996573329,108.67350809997879,[np.float64(-0.3472222222222222)],[np.float64(0.1537037037037037)],[1],[0],[0],[1.2887212000787258],['target'],2,001,2025-09-30_15h43.14.632,Visual Search,,2025.1.1,59.810436764785926,2025-09-30 15h43.53.843031 +0530,
77,0,77,[np.float64(0.37407407407407406)],[np.float64(-0.32222222222222224)],[1],[0],[0],[1.2174742000643164],['target'],77,0,77,0,108.6956869000569,,10,108.6898310999386,108.6956869000569,108.6956869000569,0.016134199919179082,109.90741590014659,[np.float64(0.37407407407407406)],[np.float64(-0.32222222222222224)],[1],[0],[0],[1.2174742000643164],['target'],2,001,2025-09-30_15h43.14.632,Visual Search,,2025.1.1,59.810436764785926,2025-09-30 15h43.53.843031 +0530,
78,0,78,[np.float64(-0.016666666666666666)],[np.float64(0.1037037037037037)],[1],[0],[0],[1.4153504001442343],['target'],78,0,78,0,109.93027799995616,,10,109.92371949995868,109.93027799995616,109.93027799995616,0.016083599999547005,111.33916820003651,[np.float64(-0.016666666666666666)],[np.float64(0.1037037037037037)],[1],[0],[0],[1.4153504001442343],['target'],2,001,2025-09-30_15h43.14.632,Visual Search,,2025.1.1,59.810436764785926,2025-09-30 15h43.53.843031 +0530,
79,0,79,[np.float64(-0.19166666666666668)],[np.float64(0.45925925925925926)],[1],[0],[0],[1.268746999790892],[None],79,0,79,0,111.36019659996964,,10,111.3538816999644,111.36019659996964,111.36019659996964,0.014532299945130944,112.62271449994296,[np.float64(-0.19166666666666668)],[np.float64(0.45925925925925926)],[1],[0],[0],[1.268746999790892],[None],2,001,2025-09-30_15h43.14.632,Visual Search,,2025.1.1,59.810436764785926,2025-09-30 15h43.53.843031 +0530,
80,0,80,[np.float64(-0.03611111111111111)],[np.float64(0.3175925925925926)],[1],[0],[0],[1.1519714000169188],['target'],80,0,80,0,112.63809880008921,,5,112.63320569996722,112.63809880008921,112.63809880008921,0.01027500000782311,113.78524710005149,[np.float64(-0.03611111111111111)],[np.float64(0.3175925925925926)],[1],[0],[0],[1.1519714000169188],['target'],2,001,2025-09-30_15h43.14.632,Visual Search,,2025.1.1,59.810436764785926,2025-09-30 15h43.53.843031 +0530,
81,0,81,[np.float64(0.4222222222222222)],[np.float64(0.25833333333333336)],[1],[0],[0],[1.2841757000423968],['target'],81,0,81,0,113.85771020012908,,10,113.85141859995201,113.85771020012908,113.85771020012908,0.06605709996074438,115.13570929993875,[np.float64(0.4222222222222222)],[np.float64(0.25833333333333336)],[1],[0],[0],[1.2841757000423968],['target'],2,001,2025-09-30_15h43.14.632,Visual Search,,2025.1.1,59.810436764785926,2025-09-30 15h43.53.843031 +0530,
82,0,82,[np.float64(0.1425925925925926)],[np.float64(0.11481481481481481)],[1],[0],[0],[1.2514492999762297],['target'],82,0,82,0,115.16064120014198,,10,115.15463550016284,115.16064120014198,115.16064120014198,0.01867099991068244,116.40630490006879,[np.float64(0.1425925925925926)],[np.float64(0.11481481481481481)],[1],[0],[0],[1.2514492999762297],['target'],2,001,2025-09-30_15h43.14.632,Visual Search,,2025.1.1,59.810436764785926,2025-09-30 15h43.53.843031 +0530,
83,0,83,[np.float64(-0.06666666666666667)],[np.float64(0.26944444444444443)],[1],[0],[0],[1.0140178999863565],[None],83,0,83,0,116.43062809994444,,10,116.42373130004853,116.43062809994444,116.43062809994444,0.01721879979595542,117.4378202999942,[np.float64(-0.06666666666666667)],[np.float64(0.26944444444444443)],[1],[0],[0],[1.0140178999863565],[None],2,001,2025-09-30_15h43.14.632,Visual Search,,2025.1.1,59.810436764785926,2025-09-30 15h43.53.843031 +0530,
84,0,84,[np.float64(0.10648148148148148)],[np.float64(-0.1787037037037037)],[1],[0],[0],[1.2428494999185205],[None],84,0,84,0,117.45070439996198,,5,117.44534380012192,117.45070439996198,117.45070439996198,0.007382000098004937,118.6882837000303,[np.float64(0.10648148148148148)],[np.float64(-0.1787037037037037)],[1],[0],[0],[1.2428494999185205],[None],2,001,2025-09-30_15h43.14.632,Visual Search,,2025.1.1,59.810436764785926,2025-09-30 15h43.53.843031 +0530,
85,0,85,[np.float64(0.24351851851851852)],[np.float64(-0.20092592592592592)],[1],[0],[0],[1.1497772000730038],[None],85,0,85,0,118.70931029994972,,10,118.70285140001215,118.70931029994972,118.70931029994972,0.014432499883696437,119.85268340003677,[np.float64(0.24351851851851852)],[np.float64(-0.20092592592592592)],[1],[0],[0],[1.1497772000730038],[None],2,001,2025-09-30_15h43.14.632,Visual Search,,2025.1.1,59.810436764785926,2025-09-30 15h43.53.843031 +0530,
86,0,86,[np.float64(-0.046296296296296294)],[np.float64(-0.48518518518518516)],[1],[0],[0],[1.738399899797514],['target'],86,0,86,0,119.87372040003538,,10,119.86708300001919,119.87372040003538,119.87372040003538,0.01430039992555976,121.60558670014143,[np.float64(-0.046296296296296294)],[np.float64(-0.48518518518518516)],[1],[0],[0],[1.738399899797514],['target'],2,001,2025-09-30_15h43.14.632,Visual Search,,2025.1.1,59.810436764785926,2025-09-30 15h43.53.843031 +0530,
87,0,87,[np.float64(0.3592592592592593)],[np.float64(-0.4425925925925926)],[1],[0],[0],[1.3261688000056893],['target'],87,0,87,0,121.62031939998269,,5,121.61526460014284,121.62031939998269,121.62031939998269,0.009462299989536405,122.94154700008221,[np.float64(0.3592592592592593)],[np.float64(-0.4425925925925926)],[1],[0],[0],[1.3261688000056893],['target'],2,001,2025-09-30_15h43.14.632,Visual Search,,2025.1.1,59.810436764785926,2025-09-30 15h43.53.843031 +0530,
88,0,88,[np.float64(-0.2824074074074074)],[np.float64(-0.36944444444444446)],[1],[0],[0],[2.4106068999972194],['target'],88,0,88,0,122.96502420003526,,10,122.95809029997326,122.96502420003526,122.96502420003526,0.016348500037565827,125.36880629998632,[np.float64(-0.2824074074074074)],[np.float64(-0.36944444444444446)],[1],[0],[0],[2.4106068999972194],['target'],2,001,2025-09-30_15h43.14.632,Visual Search,,2025.1.1,59.810436764785926,2025-09-30 15h43.53.843031 +0530,
89,0,89,[np.float64(0.3333333333333333)],[np.float64(-0.13518518518518519)],[1],[0],[0],[1.2424562999513],['target'],89,0,89,0,125.38645600015298,,5,125.3819045999553,125.38645600015298,125.38645600015298,0.012871199985966086,126.62444850010797,[np.float64(0.3333333333333333)],[np.float64(-0.13518518518518519)],[1],[0],[0],[1.2424562999513],['target'],2,001,2025-09-30_15h43.14.632,Visual Search,,2025.1.1,59.810436764785926,2025-09-30 15h43.53.843031 +0530,
90,0,90,[np.float64(0.20277777777777778)],[np.float64(0.4759259259259259)],[1],[0],[0],[1.307515700114891],['target'],90,0,90,0,126.6373674001079,,5,126.6327627999708,126.6373674001079,126.6373674001079,0.008144699968397617,127.94038700009696,[np.float64(0.20277777777777778)],[np.float64(0.4759259259259259)],[1],[0],[0],[1.307515700114891],['target'],2,001,2025-09-30_15h43.14.632,Visual Search,,2025.1.1,59.810436764785926,2025-09-30 15h43.53.843031 +0530,
91,0,91,[np.float64(0.2564814814814815)],[np.float64(-0.3972222222222222)],[1],[0],[0],[1.6968470001593232],['target'],91,0,91,0,127.9645827000495,,10,127.95768769993447,127.9645827000495,127.9645827000495,0.017115499824285507,129.65462639997713,[np.float64(0.2564814814814815)],[np.float64(-0.3972222222222222)],[1],[0],[0],[1.6968470001593232],['target'],2,001,2025-09-30_15h43.14.632,Visual Search,,2025.1.1,59.810436764785926,2025-09-30 15h43.53.843031 +0530,
92,0,92,[np.float64(-0.23796296296296296)],[np.float64(0.15648148148148147)],[1],[0],[0],[1.3406722000800073],['target'],92,0,92,0,129.66925720009021,,5,129.66496560000814,129.66925720009021,129.66925720009021,0.010150900110602379,131.0057342001237,[np.float64(-0.23796296296296296)],[np.float64(0.15648148148148147)],[1],[0],[0],[1.3406722000800073],['target'],2,001,2025-09-30_15h43.14.632,Visual Search,,2025.1.1,59.810436764785926,2025-09-30 15h43.53.843031 +0530,
93,0,93,[np.float64(0.3148148148148148)],[np.float64(0.45740740740740743)],[1],[0],[0],[1.1516996000427753],['target'],93,0,93,0,131.02827850007452,,10,131.0217600001488,131.02827850007452,131.02827850007452,0.015861100051552057,132.1735513000749,[np.float64(0.3148148148148148)],[np.float64(0.45740740740740743)],[1],[0],[0],[1.1516996000427753],['target'],2,001,2025-09-30_15h43.14.632,Visual Search,,2025.1.1,59.810436764785926,2025-09-30 15h43.53.843031 +0530,
94,0,94,[np.float64(-0.11574074074074074)],[np.float64(-0.25555555555555554)],[1],[0],[0],[1.396684599807486],['target'],94,0,94,0,132.1956772999838,,10,132.1893639001064,132.1956772999838,132.1956772999838,0.015604499960318208,133.58618830004707,[np.float64(-0.11574074074074074)],[np.float64(-0.25555555555555554)],[1],[0],[0],[1.396684599807486],['target'],2,001,2025-09-30_15h43.14.632,Visual Search,,2025.1.1,59.810436764785926,2025-09-30 15h43.53.843031 +0530,
95,0,95,[np.float64(0.2324074074074074)],[np.float64(-0.2064814814814815)],[1],[0],[0],[1.2647421001456678],['target'],95,0,95,0,133.61166439997032,,10,133.60375609993935,133.61166439997032,133.61166439997032,0.01731969998218119,134.86858500004746,[np.float64(0.2324074074074074)],[np.float64(-0.2064814814814815)],[1],[0],[0],[1.2647421001456678],['target'],2,001,2025-09-30_15h43.14.632,Visual Search,,2025.1.1,59.810436764785926,2025-09-30 15h43.53.843031 +0530,
96,0,96,[np.float64(0.17777777777777778)],[np.float64(0.2361111111111111)],[1],[0],[0],[1.21248250012286],['target'],96,0,96,0,134.88407120015472,,5,134.87710390007123,134.88407120015472,134.88407120015472,0.008331299992278218,136.08968110010028,[np.float64(0.17777777777777778)],[np.float64(0.2361111111111111)],[1],[0],[0],[1.21248250012286],['target'],2,001,2025-09-30_15h43.14.632,Visual Search,,2025.1.1,59.810436764785926,2025-09-30 15h43.53.843031 +0530,
97,0,97,[np.float64(0.37777777777777777)],[np.float64(-0.30833333333333335)],[1],[0],[0],[1.3054053001105785],['target'],97,0,97,0,136.10285430005752,,5,136.09849130013026,136.10285430005752,136.10285430005752,0.008632400073111057,137.40397000010125,[np.float64(0.37777777777777777)],[np.float64(-0.30833333333333335)],[1],[0],[0],[1.3054053001105785],['target'],2,001,2025-09-30_15h43.14.632,Visual Search,,2025.1.1,59.810436764785926,2025-09-30 15h43.53.843031 +0530,
98,0,98,[np.float64(0.225)],[np.float64(-0.05740740740740741)],[1],[0],[0],[1.0721304998733103],[None],98,0,98,0,137.4236243001651,,10,137.41748289996758,137.4236243001651,137.4236243001651,0.01340519986115396,138.48969950014725,[np.float64(0.225)],[np.float64(-0.05740740740740741)],[1],[0],[0],[1.0721304998733103],[None],2,001,2025-09-30_15h43.14.632,Visual Search,,2025.1.1,59.810436764785926,2025-09-30 15h43.53.843031 +0530,
99,0,99,[np.float64(0.4212962962962963)],[np.float64(0.5)],[1],[0],[0],[1.009545300155878],[None],99,0,99,0,138.5022825000342,,5,138.49785219994374,138.5022825000342,138.5022825000342,0.007978500099852681,139.50751410005614,[np.float64(0.4212962962962963)],[np.float64(0.5)],[1],[0],[0],[1.009545300155878],[None],2,001,2025-09-30_15h43.14.632,Visual Search,,2025.1.1,59.810436764785926,2025-09-30 15h43.53.843031 +0530,
100,0,100,[np.float64(0.3861111111111111)],[np.float64(-0.3888888888888889)],[1],[0],[0],[1.5792247999925166],[None],100,0,100,0,139.53398280008696,,10,139.52687679999508,139.53398280008696,139.53398280008696,0.01918939989991486,141.10618810006417,[np.float64(0.3861111111111111)],[np.float64(-0.3888888888888889)],[1],[0],[0],[1.5792247999925166],[None],2,001,2025-09-30_15h43.14.632,Visual Search,,2025.1.1,59.810436764785926,2025-09-30 15h43.53.843031 +0530,
101,0,101,[np.float64(-0.07222222222222222)],[np.float64(-0.38055555555555554)],[1],[0],[0],[1.2544868998229504],['target'],101,0,101,0,141.11892480007373,,5,141.11452140007168,141.11892480007373,141.11892480007373,0.008158399956300855,142.36911229998805,[np.float64(-0.07222222222222222)],[np.float64(-0.38055555555555554)],[1],[0],[0],[1.2544868998229504],['target'],2,001,2025-09-30_15h43.14.632,Visual Search,,2025.1.1,59.810436764785926,2025-09-30 15h43.53.843031 +0530,
102,0,102,[np.float64(0.2777777777777778)],[np.float64(-0.3537037037037037)],[1],[0],[0],[1.221984799951315],['target'],102,0,102,0,142.38920970004983,,5,142.3843113000039,142.38920970004983,142.38920970004983,0.015046400018036366,143.6063717000652,[np.float64(0.2777777777777778)],[np.float64(-0.3537037037037037)],[1],[0],[0],[1.221984799951315],['target'],2,001,2025-09-30_15h43.14.632,Visual Search,,2025.1.1,59.810436764785926,2025-09-30 15h43.53.843031 +0530,
103,0,103,[np.float64(-0.4527777777777778)],[np.float64(-0.4398148148148148)],[1],[0],[0],[1.519944699946791],['target'],103,0,103,0,143.64324040012434,,10,143.63603199995123,143.64324040012434,143.64324040012434,0.029500999953597784,145.15608440013602,[np.float64(-0.4527777777777778)],[np.float64(-0.4398148148148148)],[1],[0],[0],[1.519944699946791],['target'],2,001,2025-09-30_15h43.14.632,Visual Search,,2025.1.1,59.810436764785926,2025-09-30 15h43.53.843031 +0530,
104,0,104,[np.float64(-0.06111111111111111)],[np.float64(0.28703703703703703)],[1],[0],[0],[1.1334806000813842],['target'],104,0,104,0,145.17855500010774,,10,145.17243529995903,145.17855500010774,145.17855500010774,0.01612889999523759,146.30601210007444,[np.float64(-0.06111111111111111)],[np.float64(0.28703703703703703)],[1],[0],[0],[1.1334806000813842],['target'],2,001,2025-09-30_15h43.14.632,Visual Search,,2025.1.1,59.810436764785926,2025-09-30 15h43.53.843031 +0530,
105,0,105,[np.float64(0.45092592592592595)],[np.float64(-0.3472222222222222)],[1],[0],[0],[1.710875199874863],['target'],105,0,105,0,146.3314165000338,,10,146.32428600010462,146.3314165000338,146.3314165000338,0.018089399905875325,148.0352567001246,[np.float64(0.45092592592592595)],[np.float64(-0.3472222222222222)],[1],[0],[0],[1.710875199874863],['target'],2,001,2025-09-30_15h43.14.632,Visual Search,,2025.1.1,59.810436764785926,2025-09-30 15h43.53.843031 +0530,
106,0,106,[np.float64(-0.21574074074074073)],[np.float64(0.009259259259259259)],[1],[0],[0],[1.8445007000118494],['target'],106,0,106,0,148.0503505000379,,5,148.04422349995002,148.0503505000379,148.0503505000379,0.00879729981534183,149.8888233001344,[np.float64(-0.21574074074074073)],[np.float64(0.009259259259259259)],[1],[0],[0],[1.8445007000118494],['target'],2,001,2025-09-30_15h43.14.632,Visual Search,,2025.1.1,59.810436764785926,2025-09-30 15h43.53.843031 +0530,
107,0,107,[np.float64(-0.05)],[np.float64(-0.3712962962962963)],[1],[0],[0],[1.3338334998115897],['target'],107,0,107,0,149.9099242000375,,10,149.9033747999929,149.9099242000375,149.9099242000375,0.014395799953490496,151.23727670009248,[np.float64(-0.05)],[np.float64(-0.3712962962962963)],[1],[0],[0],[1.3338334998115897],['target'],2,001,2025-09-30_15h43.14.632,Visual Search,,2025.1.1,59.810436764785926,2025-09-30 15h43.53.843031 +0530,
108,0,108,[np.float64(0.32685185185185184)],[np.float64(0.05)],[1],[0],[0],[1.3111095998901874],['target'],108,0,108,0,151.25048599997535,,5,151.24499120004475,151.25048599997535,151.25048599997535,0.007569100009277463,152.55618469999172,[np.float64(0.32685185185185184)],[np.float64(0.05)],[1],[0],[0],[1.3111095998901874],['target'],2,001,2025-09-30_15h43.14.632,Visual Search,,2025.1.1,59.810436764785926,2025-09-30 15h43.53.843031 +0530,
109,0,109,[np.float64(-0.1259259259259259)],[np.float64(0.10833333333333334)],[1],[0],[0],[1.2234427998773754],['target'],109,0,109,0,152.57049420010298,,5,152.56599569995888,152.57049420010298,152.57049420010298,0.009658899856731296,153.78957310016267,[np.float64(-0.1259259259259259)],[np.float64(0.10833333333333334)],[1],[0],[0],[1.2234427998773754],['target'],2,001,2025-09-30_15h43.14.632,Visual Search,,2025.1.1,59.810436764785926,2025-09-30 15h43.53.843031 +0530,
110,0,110,[np.float64(-0.23055555555555557)],[np.float64(0.2712962962962963)],[1],[0],[0],[1.0671294999774545],['target'],110,0,110,0,153.81208260008134,,10,153.80578830000013,153.81208260008134,153.81208260008134,0.016020199982449412,154.8730111999903,[np.float64(-0.23055555555555557)],[np.float64(0.2712962962962963)],[1],[0],[0],[1.0671294999774545],['target'],2,001,2025-09-30_15h43.14.632,Visual Search,,2025.1.1,59.810436764785926,2025-09-30 15h43.53.843031 +0530,
111,0,111,[np.float64(0.32222222222222224)],[np.float64(0.09444444444444444)],[1],[0],[0],[1.1025332000572234],['target'],111,0,111,0,154.89464260009117,,10,154.88791409996338,154.89464260009117,154.89464260009117,0.014716600067913532,155.99054730008356,[np.float64(0.32222222222222224)],[np.float64(0.09444444444444444)],[1],[0],[0],[1.1025332000572234],['target'],2,001,2025-09-30_15h43.14.632,Visual Search,,2025.1.1,59.810436764785926,2025-09-30 15h43.53.843031 +0530,
112,0,112,[np.float64(0.41944444444444445)],[np.float64(0.11574074074074074)],[1],[0],[0],[1.6899602999910712],[None],112,0,112,0,156.00427530007437,,5,155.9996249000542,156.00427530007437,156.00427530007437,0.008878400083631277,157.6896780000534,[np.float64(0.41944444444444445)],[np.float64(0.11574074074074074)],[1],[0],[0],[1.6899602999910712],[None],2,001,2025-09-30_15h43.14.632,Visual Search,,2025.1.1,59.810436764785926,2025-09-30 15h43.53.843031 +0530,
