reward_today,future_reward,delay,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,fixation.started,text.started,key_resp.started,fixation.stopped,trial.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
67,69,81,24,24,0,t,2.774711100035347,0.08673399995313957,0,24,24,42,75.98839770001359,,75.97795250004856,75.98839770001359,76.97180640004808,76.97180640004808,76.98865090002073,79.83889990003081,t,2.774711100035347,0.08673399995313957,2,001,2025-11-03_17h02.51.169,Delay Discounting,,2025.1.1,59.93791630106484,2025-11-03 17h03.00.595578 +0530,
55,58,85,25,25,0,t,5.378238500037696,0.10719799995422363,0,25,25,18,79.85526890004985,,79.84368829999585,79.85526890004985,80.83834400004707,80.83834400004707,80.85514300002251,86.33887780003715,t,5.378238500037696,0.10719799995422363,2,001,2025-11-03_17h02.51.169,Delay Discounting,,2025.1.1,59.93791630106484,2025-11-03 17h03.00.595578 +0530,
42,46,67,26,26,0,t,6.327768999966793,0.10343260003719479,0,26,26,62,86.35507849999703,,86.3453254000051,86.35507849999703,87.33828320004977,87.33828320004977,87.35505190002732,93.7714223000221,t,6.327768999966793,0.10343260003719479,2,001,2025-11-03_17h02.51.169,Delay Discounting,,2025.1.1,59.93791630106484,2025-11-03 17h03.00.595578 +0530,
49,91,96,27,27,0,l,3.7487685000523925,0.061164399958215654,0,27,27,91,93.78754099999787,,93.77619520004373,93.78754099999787,94.77109759999439,94.77109759999439,94.78810659999726,98.58888290001778,l,3.7487685000523925,0.061164399958215654,2,001,2025-11-03_17h02.51.169,Delay Discounting,,2025.1.1,59.93791630106484,2025-11-03 17h03.00.595578 +0530,
88,99,172,28,28,0,t,11.27422070002649,0.08245290000922978,0,28,28,26,98.60483110003406,,98.59544120001374,98.60483110003406,99.58822480001254,99.58822480001254,99.60533970000688,110.95644800004084,t,11.27422070002649,0.08245290000922978,2,001,2025-11-03_17h02.51.169,Delay Discounting,,2025.1.1,59.93791630106484,2025-11-03 17h03.00.595578 +0530,
4,29,176,29,29,0,t,1.4919868999859318,0.0564623000100255,0,29,29,93,110.97091410000576,,110.96083570003975,110.97091410000576,111.9713740000152,111.9713740000152,111.9713740000152,113.52155910001602,t,1.4919868999859318,0.0564623000100255,2,001,2025-11-03_17h02.51.169,Delay Discounting,,2025.1.1,59.93791630106484,2025-11-03 17h03.00.595578 +0530,
76,96,132,30,30,0,t,1.5595619000378065,0.040943399944808334,0,30,30,27,113.53758290002588,,113.52630820003105,113.53758290002588,114.52130060002673,114.52130060002673,114.53721010003937,116.13922760001151,t,1.5595619000378065,0.040943399944808334,2,001,2025-11-03_17h02.51.169,Delay Discounting,,2025.1.1,59.93791630106484,2025-11-03 17h03.00.595578 +0530,
24,97,1,31,31,0,l,1.8304201000137255,0.06722979998448864,0,31,31,56,116.15442360000452,,116.14415330003249,116.15442360000452,117.15471880004043,117.15471880004043,117.15471880004043,119.05474970000796,l,1.8304201000137255,0.06722979998448864,2,001,2025-11-03_17h02.51.169,Delay Discounting,,2025.1.1,59.93791630106484,2025-11-03 17h03.00.595578 +0530,
48,92,19,32,32,0,l,1.7018225999781862,0.19209250004496425,0,32,32,98,119.07095379999373,,119.06090530002257,119.07095379999373,120.05443400004879,120.05443400004879,120.07070350000868,121.95554039999843,l,1.7018225999781862,0.19209250004496425,2,001,2025-11-03_17h02.51.169,Delay Discounting,,2025.1.1,59.93791630106484,2025-11-03 17h03.00.595578 +0530,
75,100,37,33,33,0,l,1.1480021000024863,0.16289690003031865,0,33,33,66,121.97082600003341,,121.96237750002183,121.97082600003341,122.97123190003913,122.97123190003913,122.97123190003913,124.28760919999331,l,1.1480021000024863,0.16289690003031865,2,001,2025-11-03_17h02.51.169,Delay Discounting,,2025.1.1,59.93791630106484,2025-11-03 17h03.00.595578 +0530,
28,83,16,34,34,0,l,2.4226885000243783,0.1323454999946989,0,34,34,63,124.30369000002975,,124.29201020003529,124.30369000002975,125.28705570002785,125.28705570002785,125.30432200001087,127.85531800001627,l,2.4226885000243783,0.1323454999946989,2,001,2025-11-03_17h02.51.169,Delay Discounting,,2025.1.1,59.93791630106484,2025-11-03 17h03.00.595578 +0530,
5,98,109,35,35,0,l,1.0023204000317492,0.21049259998835623,0,35,35,24,127.87028040003497,,127.86142940004356,127.87028040003497,128.87090209999587,128.87090209999587,128.87090209999587,130.0879319999949,l,1.0023204000317492,0.21049259998835623,2,001,2025-11-03_17h02.51.169,Delay Discounting,,2025.1.1,59.93791630106484,2025-11-03 17h03.00.595578 +0530,
36,82,147,36,36,0,l,1.8290000999695621,0.15132459998130798,0,36,36,82,130.1038472999935,,130.09437480004271,130.1038472999935,131.08722060004948,131.08722060004948,131.10414060001494,133.0712716000271,l,1.8290000999695621,0.15132459998130798,2,001,2025-11-03_17h02.51.169,Delay Discounting,,2025.1.1,59.93791630106484,2025-11-03 17h03.00.595578 +0530,
21,27,26,37,37,0,t,1.0029158999677747,0.2596698999986984,0,37,37,7,133.08713870000793,,133.07538450002903,133.08713870000793,134.070283500012,134.070283500012,134.0871385000064,135.33774919999996,t,1.0029158999677747,0.2596698999986984,2,001,2025-11-03_17h02.51.169,Delay Discounting,,2025.1.1,59.93791630106484,2025-11-03 17h03.00.595578 +0530,
22,72,51,38,38,0,l,1.220586400013417,0.11186609999276698,0,38,38,25,135.35409189999336,,135.34219550003763,135.35409189999336,136.3366614000406,136.3366614000406,136.3536868999945,137.67181260004872,l,1.220586400013417,0.11186609999276698,2,001,2025-11-03_17h02.51.169,Delay Discounting,,2025.1.1,59.93791630106484,2025-11-03 17h03.00.595578 +0530,
55,56,93,39,39,0,t,1.1122162999818102,0.24626669997815043,0,39,39,32,137.68698260001838,,137.6798614000436,137.68698260001838,138.68757639999967,138.68757639999967,138.68757639999967,140.05470290000085,t,1.1122162999818102,0.24626669997815043,2,001,2025-11-03_17h02.51.169,Delay Discounting,,2025.1.1,59.93791630106484,2025-11-03 17h03.00.595578 +0530,
63,88,20,40,40,0,l,1.298299100017175,0.14202500000828877,0,40,40,29,140.07074610004202,,140.06058330001542,140.07074610004202,141.05413040000712,141.05413040000712,141.0706478000502,142.50367410003673,l,1.298299100017175,0.14202500000828877,2,001,2025-11-03_17h02.51.169,Delay Discounting,,2025.1.1,59.93791630106484,2025-11-03 17h03.00.595578 +0530,
40,77,158,41,41,0,l,2.770765399967786,0.16475769999669865,0,41,41,89,142.51969800004736,,142.50694720004685,142.51969800004736,143.50382929999614,143.50382929999614,143.52067719999468,146.45555380004225,l,2.770765399967786,0.16475769999669865,2,001,2025-11-03_17h02.51.169,Delay Discounting,,2025.1.1,59.93791630106484,2025-11-03 17h03.00.595578 +0530,
14,50,48,42,42,0,l,0.8265513000078499,0.14704889996210113,0,42,42,14,146.47000470000785,,146.46031150000636,146.47000470000785,147.47028360003605,147.47028360003605,147.47028360003605,148.45390320004662,l,0.8265513000078499,0.14704889996210113,2,001,2025-11-03_17h02.51.169,Delay Discounting,,2025.1.1,59.93791630106484,2025-11-03 17h03.00.595578 +0530,
38,63,76,43,43,0,l,0.9777694999938831,0.18216060003032908,0,43,43,85,148.47021400002996,,148.45667350001168,148.47021400002996,149.45390490000136,149.45390490000136,149.4704095000052,150.62090160005027,l,0.9777694999938831,0.18216060003032908,2,001,2025-11-03_17h02.51.169,Delay Discounting,,2025.1.1,59.93791630106484,2025-11-03 17h03.00.595578 +0530,
91,95,72,44,44,0,t,1.7653394000371918,0.29605109995463863,0,44,44,72,150.63663810002618,,150.62628810002934,150.63663810002618,151.6203719000332,151.6203719000332,151.6370269000181,153.6880384000251,t,1.7653394000371918,0.29605109995463863,2,001,2025-11-03_17h02.51.169,Delay Discounting,,2025.1.1,59.93791630106484,2025-11-03 17h03.00.595578 +0530,
97,100,27,45,45,0,l,1.737868800002616,0.11224699998274446,0,45,45,17,153.70310710003832,,153.6944134000223,153.70310710003832,154.70314769999823,154.70314769999823,154.70314769999823,156.55396790005034,l,1.737868800002616,0.11224699998274446,2,001,2025-11-03_17h02.51.169,Delay Discounting,,2025.1.1,59.93791630106484,2025-11-03 17h03.00.595578 +0530,
45,49,38,46,46,0,t,1.388518399966415,0.2448867000057362,0,46,46,39,156.569479400001,,156.557651500043,156.569479400001,157.57028660003562,157.57028660003562,157.57028660003562,159.20543770003133,t,1.388518399966415,0.2448867000057362,2,001,2025-11-03_17h02.51.169,Delay Discounting,,2025.1.1,59.93791630106484,2025-11-03 17h03.00.595578 +0530,
99,100,98,47,47,0,t,1.154438099998515,0.21377870003925636,0,47,47,15,159.22038190002786,,159.2108806000324,159.22038190002786,160.21957240003394,160.21957240003394,160.21957240003394,161.58848279999802,t,1.154438099998515,0.21377870003925636,2,001,2025-11-03_17h02.51.169,Delay Discounting,,2025.1.1,59.93791630106484,2025-11-03 17h03.00.595578 +0530,
77,86,40,48,48,0,l,1.0501247000065632,0.17498989996965975,0,48,48,52,161.60337450000225,,161.59393830003683,161.60337450000225,162.60300649999408,162.60300649999408,162.60300649999408,163.83735000004526,l,1.0501247000065632,0.17498989996965975,2,001,2025-11-03_17h02.51.169,Delay Discounting,,2025.1.1,59.93791630106484,2025-11-03 17h03.00.595578 +0530,
80,86,6,49,49,0,l,3.3569167000241578,0.17734809999819845,0,49,49,23,163.85301740001887,,163.84432780003408,163.85301740001887,164.83662040001946,164.83662040001946,164.85350110003492,168.37161700002616,l,3.3569167000241578,0.17734809999819845,2,001,2025-11-03_17h02.51.169,Delay Discounting,,2025.1.1,59.93791630106484,2025-11-03 17h03.00.595578 +0530,
49,61,50,50,50,0,l,1.6308050000225194,0.17700699996203184,0,50,50,21,168.38618130004033,,168.37606560002314,168.38618130004033,169.38622010004474,169.38622010004474,169.38622010004474,171.20459860004485,l,1.6308050000225194,0.17700699996203184,2,001,2025-11-03_17h02.51.169,Delay Discounting,,2025.1.1,59.93791630106484,2025-11-03 17h03.00.595578 +0530,
17,79,11,51,51,0,l,1.3625151999876834,0.05516350001562387,0,51,51,88,171.22237130004214,,171.21083600004204,171.22237130004214,172.21933009999339,172.21933009999339,172.23595600004774,173.6381870000041,l,1.3625151999876834,0.05516350001562387,2,001,2025-11-03_17h02.51.169,Delay Discounting,,2025.1.1,59.93791630106484,2025-11-03 17h03.00.595578 +0530,
35,83,88,52,52,0,l,0.8976609000237659,0.06427269999403507,0,52,52,16,173.65289790002862,,173.64312310004607,173.65289790002862,174.65309190005064,174.65309190005064,174.65309190005064,175.62053790001664,l,0.8976609000237659,0.06427269999403507,2,001,2025-11-03_17h02.51.169,Delay Discounting,,2025.1.1,59.93791630106484,2025-11-03 17h03.00.595578 +0530,
25,91,25,53,53,0,l,2.017936500022188,0.1228840000112541,0,53,53,65,175.63646200002404,,175.62456339999335,175.63646200002404,176.6199435000308,176.6199435000308,176.6362360000494,178.77046640001936,l,2.017936500022188,0.1228840000112541,2,001,2025-11-03_17h02.51.169,Delay Discounting,,2025.1.1,59.93791630106484,2025-11-03 17h03.00.595578 +0530,
32,66,180,54,54,0,t,1.622597899986431,0.16125790000660345,0,54,54,84,178.78623470000457,,178.77602900000056,178.78623470000457,179.76957090001088,179.76957090001088,179.78561640001135,181.55497360002482,t,1.622597899986431,0.16125790000660345,2,001,2025-11-03_17h02.51.169,Delay Discounting,,2025.1.1,59.93791630106484,2025-11-03 17h03.00.595578 +0530,
51,96,150,55,55,0,l,0.9662830000161193,0.1209985000314191,0,55,55,34,181.56977380003082,,181.5604888999951,181.56977380003082,182.57019550004043,182.57019550004043,182.57019550004043,183.67084880004404,l,0.9662830000161193,0.1209985000314191,2,001,2025-11-03_17h02.51.169,Delay Discounting,,2025.1.1,59.93791630106484,2025-11-03 17h03.00.595578 +0530,
6,56,100,56,56,0,l,1.309477299975697,0.10710950003704056,0,56,56,31,183.68605910002952,,183.67763200000627,183.68605910002952,184.6859325999976,184.6859325999976,184.6859325999976,186.10461610002676,l,1.309477299975697,0.10710950003704056,2,001,2025-11-03_17h02.51.169,Delay Discounting,,2025.1.1,59.93791630106484,2025-11-03 17h03.00.595578 +0530,
58,66,64,57,57,0,l,0.7732034999644384,0.09189029998378828,0,57,57,9,186.11961880000308,,186.10979380004574,186.11961880000308,187.11973190004937,187.11973190004937,187.11973190004937,187.98632960004034,l,0.7732034999644384,0.09189029998378828,2,001,2025-11-03_17h02.51.169,Delay Discounting,,2025.1.1,59.93791630106484,2025-11-03 17h03.00.595578 +0530,
48,98,41,58,58,0,t,0.2952846000553109,0.18242659996030852,0,58,58,55,188.00241640000604,,187.9907322000363,188.00241640000604,188.98562039999524,188.98562039999524,189.0026601999998,189.4699867000454,t,0.2952846000553109,0.18242659996030852,2,001,2025-11-03_17h02.51.169,Delay Discounting,,2025.1.1,59.93791630106484,2025-11-03 17h03.00.595578 +0530,
84,97,60,59,59,0,l,0.31373850000090897,0.15312480001011863,0,59,59,22,189.48605370003497,,189.47496220003814,189.48605370003497,190.46946110000135,190.46946110000135,190.48582729999907,190.9539012000314,l,0.31373850000090897,0.15312480001011863,2,001,2025-11-03_17h02.51.169,Delay Discounting,,2025.1.1,59.93791630106484,2025-11-03 17h03.00.595578 +0530,
41,43,141,60,60,0,t,1.3093208000063896,0.1384424000279978,0,60,60,36,190.96951510000508,,190.95906110003125,190.96951510000508,191.96972320001805,191.96972320001805,191.96972320001805,193.4194544000202,t,1.3093208000063896,0.1384424000279978,2,001,2025-11-03_17h02.51.169,Delay Discounting,,2025.1.1,59.93791630106484,2025-11-03 17h03.00.595578 +0530,
2,36,5,61,61,0,l,0.8054811999900267,0.12273980001918972,0,61,61,95,193.43534720002208,,193.4244519000058,193.43534720002208,194.41938410000876,194.41938410000876,194.43626750004478,195.35331500001485,l,0.8054811999900267,0.12273980001918972,2,001,2025-11-03_17h02.51.169,Delay Discounting,,2025.1.1,59.93791630106484,2025-11-03 17h03.00.595578 +0530,
28,97,79,62,62,0,l,1.2127615999779664,0.11833810003008693,0,62,62,20,195.36922670004424,,195.35896540002432,195.36922670004424,196.35283640003763,196.35283640003763,196.3693675000104,197.68573329999344,l,1.2127615999779664,0.11833810003008693,2,001,2025-11-03_17h02.51.169,Delay Discounting,,2025.1.1,59.93791630106484,2025-11-03 17h03.00.595578 +0530,
4,99,155,63,63,0,l,0.7249482999905013,0.109500200022012,0,63,63,94,197.70206600002712,,197.68989640002837,197.70206600002712,198.68547890003538,198.68547890003538,198.70278550003422,199.53564280003775,l,0.7249482999905013,0.109500200022012,2,001,2025-11-03_17h02.51.169,Delay Discounting,,2025.1.1,59.93791630106484,2025-11-03 17h03.00.595578 +0530,
45,83,199,64,64,0,t,0.4185235999757424,0.1078241000068374,0,64,64,19,199.55204860004596,,199.53808210004354,199.55204860004596,200.5352657000185,200.5352657000185,200.55206509999698,201.06898620002903,t,0.4185235999757424,0.1078241000068374,2,001,2025-11-03_17h02.51.169,Delay Discounting,,2025.1.1,59.93791630106484,2025-11-03 17h03.00.595578 +0530,
50,55,8,65,65,0,l,0.8880611999775283,0.0980882000294514,0,65,65,87,201.08519120002165,,201.07139560003998,201.08519120002165,202.06898580002598,202.06898580002598,202.08624430000782,203.07094450003933,l,0.8880611999775283,0.0980882000294514,2,001,2025-11-03_17h02.51.169,Delay Discounting,,2025.1.1,59.93791630106484,2025-11-03 17h03.00.595578 +0530,
73,89,30,66,66,0,l,3.825626600009855,0.07150169997476041,0,66,66,44,203.08546010003192,,203.07830900000408,203.08546010003192,204.08527640003012,204.08527640003012,204.08527640003012,207.98617300001206,l,3.825626600009855,0.07150169997476041,2,001,2025-11-03_17h02.51.169,Delay Discounting,,2025.1.1,59.93791630106484,2025-11-03 17h03.00.595578 +0530,
60,61,91,67,67,0,t,1.237835499981884,0.2329800000297837,0,67,67,86,208.00237870001,,207.9911318999948,208.00237870001,208.9857900000061,208.9857900000061,209.0020877000061,210.47038860002067,t,1.237835499981884,0.2329800000297837,2,001,2025-11-03_17h02.51.169,Delay Discounting,,2025.1.1,59.93791630106484,2025-11-03 17h03.00.595578 +0530,
45,48,62,68,68,0,l,1.3879135000170209,0.09722880000481382,0,68,68,8,210.4851225000457,,210.4785837000236,210.4851225000457,211.48532860004343,211.48532860004343,211.48532860004343,212.98622330004582,l,1.3879135000170209,0.09722880000481382,2,001,2025-11-03_17h02.51.169,Delay Discounting,,2025.1.1,59.93791630106484,2025-11-03 17h03.00.595578 +0530,
58,88,70,69,69,0,l,0.8138612000038847,0.12650610000127926,0,69,69,51,213.00187100004405,,212.99180489999708,213.00187100004405,213.98508440004662,213.98508440004662,214.0022732000216,214.9362470000051,l,0.8138612000038847,0.12650610000127926,2,001,2025-11-03_17h02.51.169,Delay Discounting,,2025.1.1,59.93791630106484,2025-11-03 17h03.00.595578 +0530,
17,73,92,70,70,0,l,0.7308114999905229,0.12769910000497475,0,70,70,33,214.9520741000306,,214.9422914000461,214.9520741000306,215.9353461000137,215.9353461000137,215.95242159999907,216.80295149999438,l,0.7308114999905229,0.12769910000497475,2,001,2025-11-03_17h02.51.169,Delay Discounting,,2025.1.1,59.93791630106484,2025-11-03 17h03.00.595578 +0530,
54,65,58,71,71,0,t,1.0444547000224702,0.17232499999227002,0,71,71,10,216.81874650000827,,216.80856020003557,216.81874650000827,217.81872630002908,217.81872630002908,217.81872630002908,219.0362592000165,t,1.0444547000224702,0.17232499999227002,2,001,2025-11-03_17h02.51.169,Delay Discounting,,2025.1.1,59.93791630106484,2025-11-03 17h03.00.595578 +0530,
32,61,9,72,72,0,l,1.0803225999698043,0.09830190002685413,0,72,72,6,219.05181340000127,,219.0418971000472,219.05181340000127,220.05239270004677,220.05239270004677,220.05239270004677,221.2354750999948,l,1.0803225999698043,0.09830190002685413,2,001,2025-11-03_17h02.51.169,Delay Discounting,,2025.1.1,59.93791630106484,2025-11-03 17h03.00.595578 +0530,
51,86,34,73,73,0,l,0.5160131999873556,0.11052980000386015,0,73,73,79,221.2515715000336,,221.23908359999768,221.2515715000336,222.2352650000248,222.2352650000248,222.25196210003924,222.8693877000478,l,0.5160131999873556,0.11052980000386015,2,001,2025-11-03_17h02.51.169,Delay Discounting,,2025.1.1,59.93791630106484,2025-11-03 17h03.00.595578 +0530,
1,50,55,74,74,0,l,1.8977260999963619,0.13179739995393902,0,74,74,3,222.88482940004906,,222.87428940000245,222.88482940004906,223.88511319999816,223.88511319999816,223.88511319999816,225.91929119999986,l,1.8977260999963619,0.13179739995393902,2,001,2025-11-03_17h02.51.169,Delay Discounting,,2025.1.1,59.93791630106484,2025-11-03 17h03.00.595578 +0530,
