pos,corr_resp,thisN,thisTrialN,thisRepN,kev_resp.kevs,kev_resp.corr,kev_resp.rt,kev_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,trial.started,Fixation.started,line1.started,line2.started,line3.started,line4.started,Fixation.stopped,probe.started,kev_resp.started,trial.stopped,trials.kev_resp.kevs,trials.kev_resp.corr,trials.kev_resp.rt,trials.kev_resp.duration,trials_2.kev_resp.kevs,trials_2.kev_resp.corr,trials_2.kev_resp.rt,trials_2.kev_resp.duration,participant,session,date,expName,expVersion,psvchopvVersion,frameRate,expStart
-150,z,75,3,18,x,0,0.3136219,None,18,3,75,3,,,,,180.8879276,,180.8765883,180.8879276,181.8872827,181.8872827,181.8872827,181.8872827,181.8872827,182.8873534,182.8873534,183.2056541,x,0,0.3136219,None,,,,,4,1,2025-10-03_18h35.42.544,Motor Sequence,,2025.1.1,59.64675995,2025-10-03 18h35.48.043927 +0530
-50,x,76,0,19,v,0,0.3384434,None,19,0,76,0,,,,,183.2202812,,183.2058586,183.2202812,184.2052294,184.2052294,184.2052294,184.2052294,184.2209468,185.220368,185.220368,185.5746877,v,0,0.3384434,None,,,,,4,1,2025-10-03_18h35.42.544,Motor Sequence,,2025.1.1,59.64675995,2025-10-03 18h35.48.043927 +0530
150,v,77,1,19,z,0,0.8603476,None,19,1,77,1,,,,,185.5877748,,185.5750295,185.5877748,186.5875979,186.5875979,186.5875979,186.5875979,186.5875979,187.5881695,187.5881695,188.458282,z,0,0.8603476,None,,,,,4,1,2025-10-03_18h35.42.544,Motor Sequence,,2025.1.1,59.64675995,2025-10-03 18h35.48.043927 +0530
50,c,78,2,19,c,1,0.3149715,None,19,2,78,2,,,,,188.4710107,,188.4585741,188.4710107,189.4709357,189.4709357,189.4709357,189.4709357,189.4709357,190.4705345,190.4705345,190.7935095,c,1,0.3149715,None,,,,,4,1,2025-10-03_18h35.42.544,Motor Sequence,,2025.1.1,59.64675995,2025-10-03 18h35.48.043927 +0530
-150,z,79,3,19,x,0,0.2490699,None,19,3,79,3,,,,,190.8042069,,190.7938153,190.8042069,191.8044371,191.8044371,191.8044371,191.8044371,191.8044371,192.804933,192.804933,193.0573301,x,0,0.2490699,None,,,,,4,1,2025-10-03_18h35.42.544,Motor Sequence,,2025.1.1,59.64675995,2025-10-03 18h35.48.043927 +0530
-50,x,80,0,20,v,0,0.2705915,None,20,0,80,0,,,,,193.0710109,,193.0576079,193.0710109,194.0711416,194.0711416,194.0711416,194.0711416,194.0711416,195.0709565,195.0709565,195.342375,v,0,0.2705915,None,,,,,4,1,2025-10-03_18h35.42.544,Motor Sequence,,2025.1.1,59.64675995,2025-10-03 18h35.48.043927 +0530
150,v,81,1,20,z,0,0.2816532,None,20,1,81,1,,,,,195.3541984,,195.3427183,195.3541984,196.3539693,196.3539693,196.3539693,196.3539693,196.3539693,197.3537754,197.3537754,197.6428146,z,0,0.2816532,None,,,,,4,1,2025-10-03_18h35.42.544,Motor Sequence,,2025.1.1,59.64675995,2025-10-03 18h35.48.043927 +0530
50,c,82,2,20,c,1,0.7230685,None,20,2,82,2,,,,,197.654203,,197.6431545,197.654203,198.6546098,198.6546098,198.6546098,198.6546098,198.6546098,199.6537257,199.6537257,200.3901752,c,1,0.7230685,None,,,,,4,1,2025-10-03_18h35.42.544,Motor Sequence,,2025.1.1,59.64675995,2025-10-03 18h35.48.043927 +0530
-150,z,83,3,20,x,0,0.266912,None,20,3,83,3,,,,,200.4037779,,200.390472,200.4037779,201.4043746,201.4043746,201.4043746,201.4043746,201.4043746,202.4035554,202.4035554,202.6745157,x,0,0.266912,None,,,,,4,1,2025-10-03_18h35.42.544,Motor Sequence,,2025.1.1,59.64675995,2025-10-03 18h35.48.043927 +0530
-50,x,84,0,21,v,0,0.298064,None,21,0,84,0,,,,,202.6877166,,202.6748076,202.6877166,203.6873885,203.6873885,203.6873885,203.6873885,203.6873885,204.6865953,204.6865953,204.992091,v,0,0.298064,None,,,,,4,1,2025-10-03_18h35.42.544,Motor Sequence,,2025.1.1,59.64675995,2025-10-03 18h35.48.043927 +0530
150,v,85,1,21,c,0,0.4763527,None,21,1,85,1,,,,,205.0042765,,204.9924673,205.0042765,206.0043769,206.0043769,206.0043769,206.0043769,206.0043769,207.0036633,207.0036633,207.4915541,c,0,0.4763527,None,,,,,4,1,2025-10-03_18h35.42.544,Motor Sequence,,2025.1.1,59.64675995,2025-10-03 18h35.48.043927 +0530
50,c,86,2,21,z,0,0.1697957,None,21,2,86,2,,,,,207.5041586,,207.491963,207.5041586,208.5038953,208.5038953,208.5038953,208.5038953,208.5038953,209.5035944,209.5035944,209.6748682,z,0,0.1697957,None,,,,,4,1,2025-10-03_18h35.42.544,Motor Sequence,,2025.1.1,59.64675995,2025-10-03 18h35.48.043927 +0530
-150,z,87,3,21,x,0,0.0254526,None,21,3,87,3,,,,,209.6874611,,209.6751479,209.6874611,210.6871303,210.6871303,210.6871303,210.6871303,210.6871303,211.6872865,211.6872865,211.7242284,x,0,0.0254526,None,,,,,4,1,2025-10-03_18h35.42.544,Motor Sequence,,2025.1.1,59.64675995,2025-10-03 18h35.48.043927 +0530
-50,x,88,0,22,v,0,0.2351489,None,22,0,88,0,,,,,211.73791,,211.7245314,211.73791,212.738012,212.738012,212.738012,212.738012,212.738012,213.7376788,213.7376788,213.9747833,v,0,0.2351489,None,,,,,4,1,2025-10-03_18h35.42.544,Motor Sequence,,2025.1.1,59.64675995,2025-10-03 18h35.48.043927 +0530
150,v,89,1,22,z,0,0.5185926,None,22,1,89,1,,,,,213.9872817,,213.97507,213.9872817,214.9869617,214.9869617,214.9869617,214.9869617,214.9869617,215.9873391,215.9873391,216.5093992,z,0,0.5185926,None,,,,,4,1,2025-10-03_18h35.42.544,Motor Sequence,,2025.1.1,59.64675995,2025-10-03 18h35.48.043927 +0530
50,c,90,2,22,c,1,0.5076509,None,22,2,90,2,,,,,216.5210281,,216.5097189,216.5210281,217.5201798,217.5201798,217.5201798,217.5201798,217.5201798,218.5203487,218.5203487,219.0406188,c,1,0.5076509,None,,,,,4,1,2025-10-03_18h35.42.544,Motor Sequence,,2025.1.1,59.64675995,2025-10-03 18h35.48.043927 +0530
-150,z,91,3,22,x,0,0.2256441,None,22,3,91,3,,,,,219.0545872,,219.0409241,219.0545872,220.0542224,220.0542224,220.0542224,220.0542224,220.0542224,221.0536531,221.0536531,221.2900082,x,0,0.2256441,None,,,,,4,1,2025-10-03_18h35.42.544,Motor Sequence,,2025.1.1,59.64675995,2025-10-03 18h35.48.043927 +0530
-50,x,92,0,23,v,0,0.4907269,None,23,0,92,0,,,,,221.30393,,221.2903084,221.30393,222.3036752,222.3036752,222.3036752,222.3036752,222.3036752,223.3037857,223.3037857,223.8080405,v,0,0.4907269,None,,,,,4,1,2025-10-03_18h35.42.544,Motor Sequence,,2025.1.1,59.64675995,2025-10-03 18h35.48.043927 +0530
150,v,93,1,23,z,0,0.1666665,None,23,1,93,1,,,,,223.8224029,,223.8084043,223.8224029,224.8213745,224.8213745,224.8213745,224.8213745,224.8378355,225.8204938,225.8204938,225.9940161,z,0,0.1666665,None,,,,,4,1,2025-10-03_18h35.42.544,Motor Sequence,,2025.1.1,59.64675995,2025-10-03 18h35.48.043927 +0530
50,c,94,2,23,c,1,0.792262,None,23,2,94,2,,,,,226.0037729,,225.9943065,226.0037729,227.004541,227.004541,227.004541,227.004541,227.004541,228.004142,228.004142,228.8068562,c,1,0.792262,None,,,,,4,1,2025-10-03_18h35.42.544,Motor Sequence,,2025.1.1,59.64675995,2025-10-03 18h35.48.043927 +0530
-150,z,95,3,23,x,0,0.1863224,None,23,3,95,3,,,,,228.8209106,,228.8071273,228.8209106,229.8206123,229.8206123,229.8206123,229.8206123,229.8206123,230.8205613,230.8205613,231.0247583,x,0,0.1863224,None,,,,,4,1,2025-10-03_18h35.42.544,Motor Sequence,,2025.1.1,59.64675995,2025-10-03 18h35.48.043927 +0530
-50,x,96,0,24,v,0,0.1594801,None,24,0,96,0,,,,,231.0375301,,231.0251878,231.0375301,232.0364241,232.0364241,232.0364241,232.0364241,232.0524702,233.035833,233.035833,233.2049846,v,0,0.1594801,None,,,,,4,1,2025-10-03_18h35.42.544,Motor Sequence,,2025.1.1,59.64675995,2025-10-03 18h35.48.043927 +0530
150,v,97,1,24,z,0,0.0468085,None,24,1,97,1,,,,,233.2195159,,233.2052692,233.2195159,234.218957,234.218957,234.218957,234.218957,234.218957,235.2191464,235.2191464,235.2714097,z,0,0.0468085,None,,,,,4,1,2025-10-03_18h35.42.544,Motor Sequence,,2025.1.1,59.64675995,2025-10-03 18h35.48.043927 +0530
50,c,98,2,24,c,1,0.1144182,None,24,2,98,2,,,,,235.2861666,,235.2716398,235.2861666,236.2868564,236.2868564,236.2868564,236.2868564,236.2868564,237.2700674,237.2700674,237.3913644,c,1,0.1144182,None,,,,,4,1,2025-10-03_18h35.42.544,Motor Sequence,,2025.1.1,59.64675995,2025-10-03 18h35.48.043927 +0530
-150,z,99,3,24,x,0,0.4034413,None,24,3,99,3,,,,,237.4042733,,237.3917465,237.4042733,238.4039909,238.4039909,238.4039909,238.4039909,238.4039909,239.4038991,239.4038991,239.8085048,x,0,0.4034413,None,,,,,4,1,2025-10-03_18h35.42.544,Motor Sequence,,2025.1.1,59.64675995,2025-10-03 18h35.48.043927 +0530
-50,x,100,0,25,v,0,0.2644217,None,25,0,100,0,,,,,239.8202285,,239.8088408,239.8202285,240.8204731,240.8204731,240.8204731,240.8204731,240.8204731,241.8209707,241.8209707,242.0881833,v,0,0.2644217,None,,,,,4,1,2025-10-03_18h35.42.544,Motor Sequence,,2025.1.1,59.64675995,2025-10-03 18h35.48.043927 +0530
150,v,101,1,25,z,0,0.2662479,None,25,1,101,1,,,,,242.1026213,,242.0884276,242.1026213,243.1032341,243.1032341,243.1032341,243.1032341,243.1032341,244.1036513,244.1036513,244.3754393,z,0,0.2662479,None,,,,,4,1,2025-10-03_18h35.42.544,Motor Sequence,,2025.1.1,59.64675995,2025-10-03 18h35.48.043927 +0530
50,c,102,2,25,c,1,0.2551612,None,25,2,102,2,,,,,244.3869143,,244.375746,244.3869143,245.3873435,245.3873435,245.3873435,245.3873435,245.3873435,246.3870528,246.3870528,246.656304,c,1,0.2551612,None,,,,,4,1,2025-10-03_18h35.42.544,Motor Sequence,,2025.1.1,59.64675995,2025-10-03 18h35.48.043927 +0530
-150,z,103,3,25,x,0,0.2743062,None,25,3,103,3,,,,,246.6708786,,246.6565806,246.6708786,247.670733,247.670733,247.670733,247.670733,247.670733,248.6714488,248.6714488,248.9560475,x,0,0.2743062,None,,,,,4,1,2025-10-03_18h35.42.544,Motor Sequence,,2025.1.1,59.64675995,2025-10-03 18h35.48.043927 +0530
-50,x,104,0,26,v,0,0.1647099,None,26,0,104,0,,,,,248.9702724,,248.9563346,248.9702724,249.9699619,249.9699619,249.9699619,249.9699619,249.9699619,250.9704943,250.9704943,251.141617,v,0,0.1647099,None,,,,,4,1,2025-10-03_18h35.42.544,Motor Sequence,,2025.1.1,59.64675995,2025-10-03 18h35.48.043927 +0530
150,v,105,1,26,z,0,0.6606602,None,26,1,105,1,,,,,251.153488,,251.1419405,251.153488,252.1531536,252.1531536,252.1531536,252.1531536,252.1531536,253.1543871,253.1543871,253.8232414,z,0,0.6606602,None,,,,,4,1,2025-10-03_18h35.42.544,Motor Sequence,,2025.1.1,59.64675995,2025-10-03 18h35.48.043927 +0530
50,c,106,2,26,c,1,0.089941,None,26,2,106,2,,,,,253.8380535,,253.8235536,253.8380535,254.8368169,254.8368169,254.8368169,254.8368169,254.8368169,255.8363948,255.8363948,255.9395349,c,1,0.089941,None,,,,,4,1,2025-10-03_18h35.42.544,Motor Sequence,,2025.1.1,59.64675995,2025-10-03 18h35.48.043927 +0530
-150,z,107,3,26,x,0,0.4080772,None,26,3,107,3,,,,,255.9538233,,255.9397976,255.9538233,256.9538383,256.9538383,256.9538383,256.9538383,256.9538383,257.9529407,257.9529407,258.3742294,x,0,0.4080772,None,,,,,4,1,2025-10-03_18h35.42.544,Motor Sequence,,2025.1.1,59.64675995,2025-10-03 18h35.48.043927 +0530
-50,x,108,0,27,v,0,0.1887845,None,27,0,108,0,,,,,258.3874423,,258.3745615,258.3874423,259.3874474,259.3874474,259.3874474,259.3874474,259.3874474,260.3867927,260.3867927,260.5895594,v,0,0.1887845,None,,,,,4,1,2025-10-03_18h35.42.544,Motor Sequence,,2025.1.1,59.64675995,2025-10-03 18h35.48.043927 +0530
150,v,109,1,27,z,0,0.5913047,None,27,1,109,1,,,,,260.6029971,,260.58984,260.6029971,261.6035401,261.6035401,261.6035401,261.6035401,261.6035401,262.6034509,262.6034509,263.2060587,z,0,0.5913047,None,,,,,4,1,2025-10-03_18h35.42.544,Motor Sequence,,2025.1.1,59.64675995,2025-10-03 18h35.48.043927 +0530
50,c,110,2,27,c,1,0.3079793,None,27,2,110,2,,,,,263.2203394,,263.2063113,263.2203394,264.2200393,264.2200393,264.2200393,264.2200393,264.2200393,265.2203686,265.2203686,265.5385385,c,1,0.3079793,None,,,,,4,1,2025-10-03_18h35.42.544,Motor Sequence,,2025.1.1,59.64675995,2025-10-03 18h35.48.043927 +0530
-150,z,111,3,27,x,0,0.2181435,None,27,3,111,3,,,,,265.5526805,,265.5387931,265.5526805,266.552458,266.552458,266.552458,266.552458,266.552458,267.5530941,267.5530941,267.7735878,x,0,0.2181435,None,,,,,4,1,2025-10-03_18h35.42.544,Motor Sequence,,2025.1.1,59.64675995,2025-10-03 18h35.48.043927 +0530
-50,x,112,0,28,v,0,0.2725891,None,28,0,112,0,,,,,267.7870425,,267.7738718,267.7870425,268.7869449,268.7869449,268.7869449,268.7869449,268.7869449,269.7870791,269.7870791,270.0736894,v,0,0.2725891,None,,,,,4,1,2025-10-03_18h35.42.544,Motor Sequence,,2025.1.1,59.64675995,2025-10-03 18h35.48.043927 +0530
150,v,113,1,28,x,0,0.3361264,None,28,1,113,1,,,,,270.0870624,,270.0740512,270.0870624,271.086873,271.086873,271.086873,271.086873,271.086873,272.0872306,272.0872306,272.4238533,x,0,0.3361264,None,,,,,4,1,2025-10-03_18h35.42.544,Motor Sequence,,2025.1.1,59.64675995,2025-10-03 18h35.48.043927 +0530
50,c,114,2,28,c,1,0.0183226,None,28,2,114,2,,,,,272.4366693,,272.4241511,272.4366693,273.4365373,273.4365373,273.4365373,273.4365373,273.4365373,274.4367165,274.4367165,274.4588724,c,1,0.0183226,None,,,,,4,1,2025-10-03_18h35.42.544,Motor Sequence,,2025.1.1,59.64675995,2025-10-03 18h35.48.043927 +0530
-150,z,115,3,28,x,0,0.3079597,None,28,3,115,3,,,,,274.4700345,,274.459205,274.4700345,275.4698983,275.4698983,275.4698983,275.4698983,275.4698983,276.4703797,276.4703797,276.7903496,x,0,0.3079597,None,,,,,4,1,2025-10-03_18h35.42.544,Motor Sequence,,2025.1.1,59.64675995,2025-10-03 18h35.48.043927 +0530
-50,x,116,0,29,v,0,0.2805803,None,29,0,116,0,,,,,276.8033354,,276.7906624,276.8033354,277.8029649,277.8029649,277.8029649,277.8029649,277.8029649,278.8035216,278.8035216,279.0912509,v,0,0.2805803,None,,,,,4,1,2025-10-03_18h35.42.544,Motor Sequence,,2025.1.1,59.64675995,2025-10-03 18h35.48.043927 +0530
150,v,117,1,29,z,0,0.2979538,None,29,1,117,1,,,,,279.1034515,,279.0915534,279.1034515,280.1030143,280.1030143,280.1030143,280.1030143,280.1030143,281.1028161,281.1028161,281.4104045,z,0,0.2979538,None,,,,,4,1,2025-10-03_18h35.42.544,Motor Sequence,,2025.1.1,59.64675995,2025-10-03 18h35.48.043927 +0530
50,c,118,2,29,c,1,0.3200126,None,29,2,118,2,,,,,281.4204819,,281.4107428,281.4204819,282.41934,282.41934,282.41934,282.41934,282.41934,283.4199247,283.4199247,283.7438214,c,1,0.3200126,None,,,,,4,1,2025-10-03_18h35.42.544,Motor Sequence,,2025.1.1,59.64675995,2025-10-03 18h35.48.043927 +0530
-150,z,119,3,29,x,0,0.2492967,None,29,3,119,3,,,,,283.7529036,,283.7441188,283.7529036,284.7535673,284.7535673,284.7535673,284.7535673,284.7535673,285.7528736,285.7528736,286.0079857,x,0,0.2492967,None,,,,,4,1,2025-10-03_18h35.42.544,Motor Sequence,,2025.1.1,59.64675995,2025-10-03 18h35.48.043927 +0530
-50,x,120,0,30,v,0,0.272272,None,30,0,120,0,,,,,286.0203357,,286.008343,286.0203357,287.0198035,287.0198035,287.0198035,287.0198035,287.0198035,288.0196467,288.0196467,288.3074129,v,0,0.272272,None,,,,,4,1,2025-10-03_18h35.42.544,Motor Sequence,,2025.1.1,59.64675995,2025-10-03 18h35.48.043927 +0530
150,v,121,1,30,z,0,0.5062462,None,30,1,121,1,,,,,288.3205941,,288.3077225,288.3205941,289.3200117,289.3200117,289.3200117,289.3200117,289.3200117,290.3191733,290.3191733,290.840448,z,0,0.5062462,None,,,,,4,1,2025-10-03_18h35.42.544,Motor Sequence,,2025.1.1,59.64675995,2025-10-03 18h35.48.043927 +0530
50,c,122,2,30,c,1,0.2927506,None,30,2,122,2,,,,,290.853499,,290.8409198,290.853499,291.8533568,291.8533568,291.8533568,291.8533568,291.8533568,292.8533055,292.8533055,293.1581164,c,1,0.2927506,None,,,,,4,1,2025-10-03_18h35.42.544,Motor Sequence,,2025.1.1,59.64675995,2025-10-03 18h35.48.043927 +0530
-150,z,123,3,30,x,0,0.1774908,None,30,3,123,3,,,,,293.1692112,,293.1583943,293.1692112,294.1691513,294.1691513,294.1691513,294.1691513,294.1691513,295.1693164,295.1693164,295.3574302,x,0,0.1774908,None,,,,,4,1,2025-10-03_18h35.42.544,Motor Sequence,,2025.1.1,59.64675995,2025-10-03 18h35.48.043927 +0530
-50,x,124,0,31,v,0,0.2772679,None,31,0,124,0,,,,,295.3698991,,295.3577585,295.3698991,296.3694692,296.3694692,296.3694692,296.3694692,296.3694692,297.3699285,297.3699285,297.6568324,v,0,0.2772679,None,,,,,4,1,2025-10-03_18h35.42.544,Motor Sequence,,2025.1.1,59.64675995,2025-10-03 18h35.48.043927 +0530
150,v,125,1,31,z,0,0.3595242,None,31,1,125,1,,,,,297.6703935,,297.6571528,297.6703935,298.6695938,298.6695938,298.6695938,298.6695938,298.6695938,299.66992,299.66992,300.0395372,z,0,0.3595242,None,,,,,4,1,2025-10-03_18h35.42.544,Motor Sequence,,2025.1.1,59.64675995,2025-10-03 18h35.48.043927 +0530
50,c,126,2,31,c,1,0.247478,None,31,2,126,2,,,,,300.0525098,,300.0398402,300.0525098,301.0524315,301.0524315,301.0524315,301.0524315,301.0524315,302.0527077,302.0527077,302.3083642,c,1,0.247478,None,,,,,4,1,2025-10-03_18h35.42.544,Motor Sequence,,2025.1.1,59.64675995,2025-10-03 18h35.48.043927 +0530
-150,z,127,3,31,x,0,0.1347578,None,31,3,127,3,,,,,302.3201255,,302.3086894,302.3201255,303.3201634,303.3201634,303.3201634,303.3201634,303.3201634,304.320156,304.320156,304.458286,x,0,0.1347578,None,,,,,4,1,2025-10-03_18h35.42.544,Motor Sequence,,2025.1.1,59.64675995,2025-10-03 18h35.48.043927 +0530
-50,x,128,0,32,v,0,0.2592914,None,32,0,128,0,,,,,304.4698386,,304.4586913,304.4698386,305.469582,305.469582,305.469582,305.469582,305.469582,306.4695658,306.4695658,306.7383596,v,0,0.2592914,None,,,,,4,1,2025-10-03_18h35.42.544,Motor Sequence,,2025.1.1,59.64675995,2025-10-03 18h35.48.043927 +0530
150,v,129,1,32,z,0,0.3489555,None,32,1,129,1,,,,,306.753558,,306.7386168,306.753558,307.7370064,307.7370064,307.7370064,307.7370064,307.7528962,308.7532167,308.7532167,309.1080787,z,0,0.3489555,None,,,,,4,1,2025-10-03_18h35.42.544,Motor Sequence,,2025.1.1,59.64675995,2025-10-03 18h35.48.043927 +0530
50,c,130,2,32,c,1,0.2959255,None,32,2,130,2,,,,,309.1199697,,309.1084329,309.1199697,310.1209453,310.1209453,310.1209453,310.1209453,310.1209453,311.1197604,311.1197604,311.4212939,c,1,0.2959255,None,,,,,4,1,2025-10-03_18h35.42.544,Motor Sequence,,2025.1.1,59.64675995,2025-10-03 18h35.48.043927 +0530
-150,z,131,3,32,x,0,0.2727757,None,32,3,131,3,,,,,311.4352898,,311.4215554,311.4352898,312.4351052,312.4351052,312.4351052,312.4351052,312.4351052,313.435961,313.435961,313.7222898,x,0,0.2727757,None,,,,,4,1,2025-10-03_18h35.42.544,Motor Sequence,,2025.1.1,59.64675995,2025-10-03 18h35.48.043927 +0530
-50,x,132,0,33,v,0,0.3679293,None,33,0,132,0,,,,,313.7361943,,313.7225671,313.7361943,314.7361736,314.7361736,314.7361736,314.7361736,314.7361736,315.735305,315.735305,316.1067833,v,0,0.3679293,None,,,,,4,1,2025-10-03_18h35.42.544,Motor Sequence,,2025.1.1,59.64675995,2025-10-03 18h35.48.043927 +0530
150,v,133,1,33,z,0,0.591122,None,33,1,133,1,,,,,316.119807,,316.1071014,316.119807,317.1195479,317.1195479,317.1195479,317.1195479,317.1195479,318.1196349,318.1196349,318.7224942,z,0,0.591122,None,,,,,4,1,2025-10-03_18h35.42.544,Motor Sequence,,2025.1.1,59.64675995,2025-10-03 18h35.48.043927 +0530
50,c,134,2,33,c,1,0.1254993,None,33,2,134,2,,,,,318.7364509,,318.7227875,318.7364509,319.7359874,319.7359874,319.7359874,319.7359874,319.7359874,320.735563,320.735563,320.8726002,c,1,0.1254993,None,,,,,4,1,2025-10-03_18h35.42.544,Motor Sequence,,2025.1.1,59.64675995,2025-10-03 18h35.48.043927 +0530
-150,z,135,3,33,x,0,0.1325629,None,33,3,135,3,,,,,320.886914,,320.872889,320.886914,321.8865266,321.8865266,321.8865266,321.8865266,321.8865266,322.8857566,322.8857566,323.0249836,x,0,0.1325629,None,,,,,4,1,2025-10-03_18h35.42.544,Motor Sequence,,2025.1.1,59.64675995,2025-10-03 18h35.48.043927 +0530
-50,x,136,0,34,v,0,0.2558935,None,34,0,136,0,,,,,323.0364052,,323.0253218,323.0364052,324.0369168,324.0369168,324.0369168,324.0369168,324.0369168,325.0362917,325.0362917,325.3053309,v,0,0.2558935,None,,,,,4,1,2025-10-03_18h35.42.544,Motor Sequence,,2025.1.1,59.64675995,2025-10-03 18h35.48.043927 +0530
150,v,137,1,34,z,0,0.2748871,None,34,1,137,1,,,,,325.3194238,,325.3056271,325.3194238,326.31896,326.31896,326.31896,326.31896,326.31896,327.3196353,327.3196353,327.6058693,z,0,0.2748871,None,,,,,4,1,2025-10-03_18h35.42.544,Motor Sequence,,2025.1.1,59.64675995,2025-10-03 18h35.48.043927 +0530
50,c,138,2,34,c,1,0.2691726,None,34,2,138,2,,,,,327.6193948,,327.6061553,327.6193948,328.6190493,328.6190493,328.6190493,328.6190493,328.6190493,329.6197563,329.6197563,329.8907724,c,1,0.2691726,None,,,,,4,1,2025-10-03_18h35.42.544,Motor Sequence,,2025.1.1,59.64675995,2025-10-03 18h35.48.043927 +0530
-150,z,139,3,34,x,0,0.2332329,None,34,3,139,3,,,,,329.9029937,,329.8911089,329.9029937,330.902521,330.902521,330.902521,330.902521,330.902521,331.9030814,331.9030814,332.1417903,x,0,0.2332329,None,,,,,4,1,2025-10-03_18h35.42.544,Motor Sequence,,2025.1.1,59.64675995,2025-10-03 18h35.48.043927 +0530
-50,x,140,0,35,v,0,0.2523851,None,35,0,140,0,,,,,332.1529882,,332.1421178,332.1529882,333.1527246,333.1527246,333.1527246,333.1527246,333.1527246,334.1533096,334.1533096,334.4220186,v,0,0.2523851,None,,,,,4,1,2025-10-03_18h35.42.544,Motor Sequence,,2025.1.1,59.64675995,2025-10-03 18h35.48.043927 +0530
150,v,141,1,35,z,0,0.0395306,None,35,1,141,1,,,,,334.4360143,,334.4222655,334.4360143,335.4356387,335.4356387,335.4356387,335.4356387,335.4356387,336.4357377,336.4357377,336.488806,z,0,0.0395306,None,,,,,4,1,2025-10-03_18h35.42.544,Motor Sequence,,2025.1.1,59.64675995,2025-10-03 18h35.48.043927 +0530
50,c,142,2,35,c,1,0.2844005,None,35,2,142,2,,,,,336.5038024,,336.4890815,336.5038024,337.5026433,337.5026433,337.5026433,337.5026433,337.5026433,338.5019965,338.5019965,338.7895425,c,1,0.2844005,None,,,,,4,1,2025-10-03_18h35.42.544,Motor Sequence,,2025.1.1,59.64675995,2025-10-03 18h35.48.043927 +0530
-150,z,143,3,35,x,0,0.1131964,None,35,3,143,3,,,,,338.8026893,,338.7898422,338.8026893,339.8027587,339.8027587,339.8027587,339.8027587,339.8027587,340.8032094,340.8032094,340.9220539,x,0,0.1131964,None,,,,,4,1,2025-10-03_18h35.42.544,Motor Sequence,,2025.1.1,59.64675995,2025-10-03 18h35.48.043927 +0530
-50,x,144,0,36,v,0,0.2961996,None,36,0,144,0,,,,,340.936064,,340.9223182,340.936064,341.9357018,341.9357018,341.9357018,341.9357018,341.9357018,342.9355787,342.9355787,343.2388983,v,0,0.2961996,None,,,,,4,1,2025-10-03_18h35.42.544,Motor Sequence,,2025.1.1,59.64675995,2025-10-03 18h35.48.043927 +0530
150,v,145,1,36,z,0,0.2701123,None,36,1,145,1,,,,,343.2528732,,343.2391988,343.2528732,344.2523164,344.2523164,344.2523164,344.2523164,344.2523164,345.2526447,345.2526447,345.5243635,z,0,0.2701123,None,,,,,4,1,2025-10-03_18h35.42.544,Motor Sequence,,2025.1.1,59.64675995,2025-10-03 18h35.48.043927 +0530
50,c,146,2,36,c,1,0.0856425,None,36,2,146,2,,,,,345.5358285,,345.5247027,345.5358285,346.5346024,346.5346024,346.5346024,346.5346024,346.5346024,347.5358489,347.5358489,347.6234429,c,1,0.0856425,None,,,,,4,1,2025-10-03_18h35.42.544,Motor Sequence,,2025.1.1,59.64675995,2025-10-03 18h35.48.043927 +0530
-150,z,147,3,36,x,0,0.0564163,None,36,3,147,3,,,,,347.6362772,,347.6237376,347.6362772,348.6365502,348.6365502,348.6365502,348.6365502,348.6365502,349.6357284,349.6357284,349.706578,x,0,0.0564163,None,,,,,4,1,2025-10-03_18h35.42.544,Motor Sequence,,2025.1.1,59.64675995,2025-10-03 18h35.48.043927 +0530
-50,x,148,0,37,v,0,0.4423343,None,37,0,148,0,,,,,349.7189561,,349.7068474,349.7189561,350.7190289,350.7190289,350.7190289,350.7190289,350.7190289,351.7194887,351.7194887,352.1729547,v,0,0.4423343,None,,,,,4,1,2025-10-03_18h35.42.544,Motor Sequence,,2025.1.1,59.64675995,2025-10-03 18h35.48.043927 +0530
150,v,149,1,37,z,0,0.3490051,None,37,1,149,1,,,,,352.1867773,,352.1732507,352.1867773,353.1691984,353.1691984,353.1691984,353.1691984,353.1871291,354.18599,354.18599,354.5406709,z,0,0.3490051,None,,,,,4,1,2025-10-03_18h35.42.544,Motor Sequence,,2025.1.1,59.64675995,2025-10-03 18h35.48.043927 +0530
50,c,150,2,37,c,1,0.3265145,None,37,2,150,2,,,,,354.5523446,,354.5409737,354.5523446,355.5526179,355.5526179,355.5526179,355.5526179,355.5526179,356.5522737,356.5522737,356.8887187,c,1,0.3265145,None,,,,,4,1,2025-10-03_18h35.42.544,Motor Sequence,,2025.1.1,59.64675995,2025-10-03 18h35.48.043927 +0530
-150,z,151,3,37,x,0,0.3718949,None,37,3,151,3,,,,,356.9028514,,356.8890628,356.9028514,357.9014726,357.9014726,357.9014726,357.9014726,357.9014726,358.9028474,358.9028474,359.2892891,x,0,0.3718949,None,,,,,4,1,2025-10-03_18h35.42.544,Motor Sequence,,2025.1.1,59.64675995,2025-10-03 18h35.48.043927 +0530
