thisN,thisTrialN,thisRepN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,num_distr,trial.started,fixation.started,target.started,mouse.started,trial.stopped,trials.mouse.x,trials.mouse.y,trials.mouse.leftButton,trials.mouse.midButton,trials.mouse.rightButton,trials.mouse.time,trials.mouse.clicked_name,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
10,0,10,[np.float64(0.13333333333333333)],[np.float64(0.1175925925925926)],[1],[0],[0],[1.1548018001485616],['target'],10,0,10,0,13.280438099987805,,5,13.276165399933234,13.280438099987805,13.280438099987805,0.011970299994572997,14.431206200039014,[np.float64(0.13333333333333333)],[np.float64(0.1175925925925926)],[1],[0],[0],[1.1548018001485616],['target'],1,001,2025-09-30_15h37.13.656,Visual Search,,2025.1.1,60.29203045632926,2025-09-30 15h37.20.021197 +0530,
11,0,11,[np.float64(0.27870370370370373)],[np.float64(-0.4824074074074074)],[1],[0],[0],[1.4885113001801074],['target'],11,0,11,0,14.453534400090575,,10,14.447763100033626,14.453534400090575,14.453534400090575,0.01629739999771118,15.936383200110868,[np.float64(0.27870370370370373)],[np.float64(-0.4824074074074074)],[1],[0],[0],[1.4885113001801074],['target'],1,001,2025-09-30_15h37.13.656,Visual Search,,2025.1.1,60.29203045632926,2025-09-30 15h37.20.021197 +0530,
12,0,12,[np.float64(-0.04537037037037037)],[np.float64(-0.08425925925925926)],[1],[0],[0],[1.5384065001271665],['target'],12,0,12,0,15.9502115000505,,5,15.945955900009722,15.9502115000505,15.9502115000505,0.009361800039187074,17.48446059995331,[np.float64(-0.04537037037037037)],[np.float64(-0.08425925925925926)],[1],[0],[0],[1.5384065001271665],['target'],1,001,2025-09-30_15h37.13.656,Visual Search,,2025.1.1,60.29203045632926,2025-09-30 15h37.20.021197 +0530,
13,0,13,[np.float64(-0.3490740740740741)],[np.float64(-0.3611111111111111)],[1],[0],[0],[1.152613699901849],['target'],13,0,13,0,17.50587039999664,,10,17.499662999995053,17.50587039999664,17.50587039999664,0.015033399919047952,18.652384199900553,[np.float64(-0.3490740740740741)],[np.float64(-0.3611111111111111)],[1],[0],[0],[1.152613699901849],['target'],1,001,2025-09-30_15h37.13.656,Visual Search,,2025.1.1,60.29203045632926,2025-09-30 15h37.20.021197 +0530,
14,0,14,[np.float64(0.3416666666666667)],[np.float64(-0.17592592592592593)],[1],[0],[0],[1.4476860000286251],['target'],14,0,14,0,18.67627210007049,,10,18.669666199944913,18.67627210007049,18.67627210007049,0.017076600110158324,20.11744530010037,[np.float64(0.3416666666666667)],[np.float64(-0.17592592592592593)],[1],[0],[0],[1.4476860000286251],['target'],1,001,2025-09-30_15h37.13.656,Visual Search,,2025.1.1,60.29203045632926,2025-09-30 15h37.20.021197 +0530,
15,0,15,[np.float64(0.2462962962962963)],[np.float64(-0.04537037037037037)],[1],[0],[0],[1.1023885000031441],['target'],15,0,15,0,20.140028699999675,,10,20.133377599995583,20.140028699999675,20.140028699999675,0.015740300063043833,21.23587500001304,[np.float64(0.2462962962962963)],[np.float64(-0.04537037037037037)],[1],[0],[0],[1.1023885000031441],['target'],1,001,2025-09-30_15h37.13.656,Visual Search,,2025.1.1,60.29203045632926,2025-09-30 15h37.20.021197 +0530,
16,0,16,[np.float64(-0.4111111111111111)],[np.float64(0.44537037037037036)],[1],[0],[0],[1.858169199898839],['target'],16,0,16,0,21.249939100118354,,5,21.245332200080156,21.249939100118354,21.249939100118354,0.009256500052288175,23.103623500093818,[np.float64(-0.4111111111111111)],[np.float64(0.44537037037037036)],[1],[0],[0],[1.858169199898839],['target'],1,001,2025-09-30_15h37.13.656,Visual Search,,2025.1.1,60.29203045632926,2025-09-30 15h37.20.021197 +0530,
17,0,17,[np.float64(-0.09074074074074075)],[np.float64(0.45925925925925926)],[1],[0],[0],[1.5036575000267476],['target'],17,0,17,0,23.118700799997896,,5,23.11387289990671,23.118700799997896,23.118700799997896,0.010039899963885546,24.61763250012882,[np.float64(-0.09074074074074075)],[np.float64(0.45925925925925926)],[1],[0],[0],[1.5036575000267476],['target'],1,001,2025-09-30_15h37.13.656,Visual Search,,2025.1.1,60.29203045632926,2025-09-30 15h37.20.021197 +0530,
18,0,18,[np.float64(-0.4351851851851852)],[np.float64(0.1925925925925926)],[1],[0],[0],[1.1234252001158893],['target'],18,0,18,0,24.632404499920085,,5,24.62765910010785,24.632404499920085,24.632404499920085,0.009825200075283647,25.75118859997019,[np.float64(-0.4351851851851852)],[np.float64(0.1925925925925926)],[1],[0],[0],[1.1234252001158893],['target'],1,001,2025-09-30_15h37.13.656,Visual Search,,2025.1.1,60.29203045632926,2025-09-30 15h37.20.021197 +0530,
19,0,19,[np.float64(-0.11851851851851852)],[np.float64(-0.2111111111111111)],[1],[0],[0],[1.3700311998836696],['target'],19,0,19,0,25.76736390008591,,5,25.762923500034958,25.76736390008591,25.76736390008591,0.011577100027352571,27.133042400004342,[np.float64(-0.11851851851851852)],[np.float64(-0.2111111111111111)],[1],[0],[0],[1.3700311998836696],['target'],1,001,2025-09-30_15h37.13.656,Visual Search,,2025.1.1,60.29203045632926,2025-09-30 15h37.20.021197 +0530,
20,0,20,[np.float64(-0.42314814814814816)],[np.float64(0.11851851851851852)],[1],[0],[0],[2.0577314000111073],['target'],20,0,20,0,27.147388899931684,,5,27.143006999976933,27.147388899931684,27.147388899931684,0.009811400203034282,29.200839000055566,[np.float64(-0.42314814814814816)],[np.float64(0.11851851851851852)],[1],[0],[0],[2.0577314000111073],['target'],1,001,2025-09-30_15h37.13.656,Visual Search,,2025.1.1,60.29203045632926,2025-09-30 15h37.20.021197 +0530,
21,0,21,[np.float64(-0.44537037037037036)],[np.float64(0.43703703703703706)],[1],[0],[0],[1.4244922001380473],['target'],21,0,21,0,29.214275900041685,,5,29.209746100008488,29.214275900041685,29.214275900041685,0.008737900061532855,30.634342100005597,[np.float64(-0.44537037037037036)],[np.float64(0.43703703703703706)],[1],[0],[0],[1.4244922001380473],['target'],1,001,2025-09-30_15h37.13.656,Visual Search,,2025.1.1,60.29203045632926,2025-09-30 15h37.20.021197 +0530,
22,0,22,[np.float64(0.4675925925925926)],[np.float64(-0.24537037037037038)],[1],[0],[0],[1.5892968999687582],['target'],22,0,22,0,30.648127200081944,,5,30.643902000039816,30.648127200081944,30.648127200081944,0.009378699818626046,32.23328649997711,[np.float64(0.4675925925925926)],[np.float64(-0.24537037037037038)],[1],[0],[0],[1.5892968999687582],['target'],1,001,2025-09-30_15h37.13.656,Visual Search,,2025.1.1,60.29203045632926,2025-09-30 15h37.20.021197 +0530,
23,0,23,[np.float64(-0.4675925925925926)],[np.float64(-0.2777777777777778)],[1],[0],[0],[1.8873816998675466],['target'],23,0,23,0,32.24915029993281,,5,32.24332519993186,32.24915029993281,32.24915029993281,0.009875900112092495,34.130837300093845,[np.float64(-0.4675925925925926)],[np.float64(-0.2777777777777778)],[1],[0],[0],[1.8873816998675466],['target'],1,001,2025-09-30_15h37.13.656,Visual Search,,2025.1.1,60.29203045632926,2025-09-30 15h37.20.021197 +0530,
24,0,24,[np.float64(-0.21666666666666667)],[np.float64(0.225)],[1],[0],[0],[1.3238687000703067],['target'],24,0,24,0,34.14536590012722,,5,34.14115929999389,34.14536590012722,34.14536590012722,0.010092699900269508,35.46510730008595,[np.float64(-0.21666666666666667)],[np.float64(0.225)],[1],[0],[0],[1.3238687000703067],['target'],1,001,2025-09-30_15h37.13.656,Visual Search,,2025.1.1,60.29203045632926,2025-09-30 15h37.20.021197 +0530,
25,0,25,[np.float64(0.4601851851851852)],[np.float64(-0.1527777777777778)],[1],[0],[0],[2.2840418999549],['target'],25,0,25,0,35.48671000008471,,10,35.48022340005264,35.48671000008471,35.48671000008471,0.014990200055763125,37.764410299947485,[np.float64(0.4601851851851852)],[np.float64(-0.1527777777777778)],[1],[0],[0],[2.2840418999549],['target'],1,001,2025-09-30_15h37.13.656,Visual Search,,2025.1.1,60.29203045632926,2025-09-30 15h37.20.021197 +0530,
26,0,26,[np.float64(-0.002777777777777778)],[np.float64(0.4351851851851852)],[1],[0],[0],[1.4238141998648643],[None],26,0,26,0,37.77964530000463,,5,37.774706500116736,37.77964530000463,37.77964530000463,0.01002630009315908,39.19882420008071,[np.float64(-0.002777777777777778)],[np.float64(0.4351851851851852)],[1],[0],[0],[1.4238141998648643],[None],1,001,2025-09-30_15h37.13.656,Visual Search,,2025.1.1,60.29203045632926,2025-09-30 15h37.20.021197 +0530,
27,0,27,[np.float64(-0.29907407407407405)],[np.float64(-0.14074074074074075)],[1],[0],[0],[1.333576099947095],['target'],27,0,27,0,39.22264629998244,,10,39.21596419997513,39.22264629998244,39.22264629998244,0.016828599851578474,40.54964499990456,[np.float64(-0.29907407407407405)],[np.float64(-0.14074074074074075)],[1],[0],[0],[1.333576099947095],['target'],1,001,2025-09-30_15h37.13.656,Visual Search,,2025.1.1,60.29203045632926,2025-09-30 15h37.20.021197 +0530,
28,0,28,[np.float64(0.45)],[np.float64(-0.38333333333333336)],[1],[0],[0],[1.9349109998438507],['target'],28,0,28,0,40.57306300010532,,10,40.566313199931756,40.57306300010532,40.57306300010532,0.016469200141727924,42.50133230001666,[np.float64(0.45)],[np.float64(-0.38333333333333336)],[1],[0],[0],[1.9349109998438507],['target'],1,001,2025-09-30_15h37.13.656,Visual Search,,2025.1.1,60.29203045632926,2025-09-30 15h37.20.021197 +0530,
29,0,29,[np.float64(-0.0712962962962963)],[np.float64(-0.14166666666666666)],[1],[0],[0],[1.4493728000670671],['target'],29,0,29,0,42.52447069995105,,10,42.518035399960354,42.52447069995105,42.52447069995105,0.016485400032252073,43.967509699985385,[np.float64(-0.0712962962962963)],[np.float64(-0.14166666666666666)],[1],[0],[0],[1.4493728000670671],['target'],1,001,2025-09-30_15h37.13.656,Visual Search,,2025.1.1,60.29203045632926,2025-09-30 15h37.20.021197 +0530,
30,0,30,[np.float64(0.26296296296296295)],[np.float64(-0.16203703703703703)],[1],[0],[0],[1.5179253998212516],['target'],30,0,30,0,43.988955199951306,,10,43.98202860006131,43.988955199951306,43.988955199951306,0.014322299975901842,45.500039000064135,[np.float64(0.26296296296296295)],[np.float64(-0.16203703703703703)],[1],[0],[0],[1.5179253998212516],['target'],1,001,2025-09-30_15h37.13.656,Visual Search,,2025.1.1,60.29203045632926,2025-09-30 15h37.20.021197 +0530,
31,0,31,[np.float64(0.18425925925925926)],[np.float64(0.05462962962962963)],[1],[0],[0],[1.3404290999751538],['target'],31,0,31,0,45.512986100045964,,5,45.50835129991174,45.512986100045964,45.512986100045964,0.008144000079482794,46.84895380004309,[np.float64(0.18425925925925926)],[np.float64(0.05462962962962963)],[1],[0],[0],[1.3404290999751538],['target'],1,001,2025-09-30_15h37.13.656,Visual Search,,2025.1.1,60.29203045632926,2025-09-30 15h37.20.021197 +0530,
32,0,32,[np.float64(0.44351851851851853)],[np.float64(-0.3611111111111111)],[1],[0],[0],[1.552533800015226],['target'],32,0,32,0,46.873408700106665,,10,46.86645249999128,46.873408700106665,46.873408700106665,0.017212700098752975,48.419096699915826,[np.float64(0.44351851851851853)],[np.float64(-0.3611111111111111)],[1],[0],[0],[1.552533800015226],['target'],1,001,2025-09-30_15h37.13.656,Visual Search,,2025.1.1,60.29203045632926,2025-09-30 15h37.20.021197 +0530,
33,0,33,[np.float64(0.06481481481481481)],[np.float64(0.4861111111111111)],[1],[0],[0],[3.810976699925959],['target'],33,0,33,0,48.4466222000774,,10,48.439411300001666,48.4466222000774,48.4466222000774,0.020099899964407086,52.25049149990082,[np.float64(0.06481481481481481)],[np.float64(0.4861111111111111)],[1],[0],[0],[3.810976699925959],['target'],1,001,2025-09-30_15h37.13.656,Visual Search,,2025.1.1,60.29203045632926,2025-09-30 15h37.20.021197 +0530,
34,0,34,[np.float64(-0.4740740740740741)],[np.float64(0.23333333333333334)],[1],[0],[0],[1.3706412999890745],['target'],34,0,34,0,52.26459460007027,,5,52.25972230010666,52.26459460007027,52.26459460007027,0.009045900078490376,53.630491599906236,[np.float64(-0.4740740740740741)],[np.float64(0.23333333333333334)],[1],[0],[0],[1.3706412999890745],['target'],1,001,2025-09-30_15h37.13.656,Visual Search,,2025.1.1,60.29203045632926,2025-09-30 15h37.20.021197 +0530,
35,0,35,[np.float64(-0.4351851851851852)],[np.float64(0.21574074074074073)],[1],[0],[0],[1.3835444001015276],['target'],35,0,35,0,53.65354120009579,,10,53.647013100096956,53.65354120009579,53.65354120009579,0.016308499965816736,55.030682099983096,[np.float64(-0.4351851851851852)],[np.float64(0.21574074074074073)],[1],[0],[0],[1.3835444001015276],['target'],1,001,2025-09-30_15h37.13.656,Visual Search,,2025.1.1,60.29203045632926,2025-09-30 15h37.20.021197 +0530,
36,0,36,[np.float64(-0.45185185185185184)],[np.float64(-0.062037037037037036)],[1],[0],[0],[1.3857857999391854],['target'],36,0,36,0,55.05419640010223,,10,55.047736699925736,55.05419640010223,55.05419640010223,0.016803199891000986,56.43359580007382,[np.float64(-0.45185185185185184)],[np.float64(-0.062037037037037036)],[1],[0],[0],[1.3857857999391854],['target'],1,001,2025-09-30_15h37.13.656,Visual Search,,2025.1.1,60.29203045632926,2025-09-30 15h37.20.021197 +0530,
37,0,37,[np.float64(0.32314814814814813)],[np.float64(0.40185185185185185)],[1],[0],[0],[1.8534186000470072],['target'],37,0,37,0,56.453909300034866,,10,56.44796509994194,56.453909300034866,56.453909300034866,0.01422070013359189,58.30149310012348,[np.float64(0.32314814814814813)],[np.float64(0.40185185185185185)],[1],[0],[0],[1.8534186000470072],['target'],1,001,2025-09-30_15h37.13.656,Visual Search,,2025.1.1,60.29203045632926,2025-09-30 15h37.20.021197 +0530,
38,0,38,[np.float64(0.1685185185185185)],[np.float64(-0.4398148148148148)],[1],[0],[0],[2.1713709000032395],['target'],38,0,38,0,58.31716530001722,,5,58.312282300088555,58.31716530001722,58.31716530001722,0.010591400088742375,60.483762100106105,[np.float64(0.1685185185185185)],[np.float64(-0.4398148148148148)],[1],[0],[0],[2.1713709000032395],['target'],1,001,2025-09-30_15h37.13.656,Visual Search,,2025.1.1,60.29203045632926,2025-09-30 15h37.20.021197 +0530,
39,0,39,[np.float64(0.2212962962962963)],[np.float64(0.16111111111111112)],[1],[0],[0],[1.3981353000272065],['target'],39,0,39,0,60.5073516999837,,10,60.501030300045386,60.5073516999837,60.5073516999837,0.016516299918293953,61.89923850004561,[np.float64(0.2212962962962963)],[np.float64(0.16111111111111112)],[1],[0],[0],[1.3981353000272065],['target'],1,001,2025-09-30_15h37.13.656,Visual Search,,2025.1.1,60.29203045632926,2025-09-30 15h37.20.021197 +0530,
40,0,40,[np.float64(0.30462962962962964)],[np.float64(0.1935185185185185)],[1],[0],[0],[1.4070858999621123],['target'],40,0,40,0,61.911798800108954,,5,61.90695800003596,61.911798800108954,61.911798800108954,0.007589500164613128,63.31409589992836,[np.float64(0.30462962962962964)],[np.float64(0.1935185185185185)],[1],[0],[0],[1.4070858999621123],['target'],1,001,2025-09-30_15h37.13.656,Visual Search,,2025.1.1,60.29203045632926,2025-09-30 15h37.20.021197 +0530,
41,0,41,[np.float64(0.34814814814814815)],[np.float64(-0.20092592592592592)],[1],[0],[0],[1.671392599819228],['target'],41,0,41,0,63.336363200098276,,10,63.3286276999861,63.336363200098276,63.336363200098276,0.014446700224652886,65.00009010010399,[np.float64(0.34814814814814815)],[np.float64(-0.20092592592592592)],[1],[0],[0],[1.671392599819228],['target'],1,001,2025-09-30_15h37.13.656,Visual Search,,2025.1.1,60.29203045632926,2025-09-30 15h37.20.021197 +0530,
42,0,42,[np.float64(0.21944444444444444)],[np.float64(0.040740740740740744)],[1],[0],[0],[1.6652132000308484],['target'],42,0,42,0,65.02124079992063,,10,65.01437660004012,65.02124079992063,65.02124079992063,0.014165000058710575,66.67967520002276,[np.float64(0.21944444444444444)],[np.float64(0.040740740740740744)],[1],[0],[0],[1.6652132000308484],['target'],1,001,2025-09-30_15h37.13.656,Visual Search,,2025.1.1,60.29203045632926,2025-09-30 15h37.20.021197 +0530,
43,0,43,[np.float64(0.04259259259259259)],[np.float64(0.2175925925925926)],[1],[0],[0],[1.6220418999437243],['target'],43,0,43,0,66.7012917001266,,10,66.69444829993881,66.7012917001266,66.7012917001266,0.014607999939471483,68.31658459990285,[np.float64(0.04259259259259259)],[np.float64(0.2175925925925926)],[1],[0],[0],[1.6220418999437243],['target'],1,001,2025-09-30_15h37.13.656,Visual Search,,2025.1.1,60.29203045632926,2025-09-30 15h37.20.021197 +0530,
44,0,44,[np.float64(0.39537037037037037)],[np.float64(-0.05092592592592592)],[1],[0],[0],[1.5248024000320584],['target'],44,0,44,0,68.32963389996439,,5,68.32526280009188,68.32963389996439,68.32963389996439,0.008494599955156446,69.85018649999984,[np.float64(0.39537037037037037)],[np.float64(-0.05092592592592592)],[1],[0],[0],[1.5248024000320584],['target'],1,001,2025-09-30_15h37.13.656,Visual Search,,2025.1.1,60.29203045632926,2025-09-30 15h37.20.021197 +0530,
45,0,45,[np.float64(-0.2777777777777778)],[np.float64(0.4787037037037037)],[1],[0],[0],[2.9710764000192285],['target'],45,0,45,0,69.86717840004712,,5,69.86244289996102,69.86717840004712,69.86717840004712,0.012001900002360344,72.83361329999752,[np.float64(-0.2777777777777778)],[np.float64(0.4787037037037037)],[1],[0],[0],[2.9710764000192285],['target'],1,001,2025-09-30_15h37.13.656,Visual Search,,2025.1.1,60.29203045632926,2025-09-30 15h37.20.021197 +0530,
46,0,46,[np.float64(0.4305555555555556)],[np.float64(-0.38333333333333336)],[1],[0],[0],[2.00305929989554],['target'],46,0,46,0,72.84979159990326,,5,72.84531050012447,72.84979159990326,72.84979159990326,0.011536099947988987,74.84843969997019,[np.float64(0.4305555555555556)],[np.float64(-0.38333333333333336)],[1],[0],[0],[2.00305929989554],['target'],1,001,2025-09-30_15h37.13.656,Visual Search,,2025.1.1,60.29203045632926,2025-09-30 15h37.20.021197 +0530,
47,0,47,[np.float64(0.40370370370370373)],[np.float64(-0.016666666666666666)],[1],[0],[0],[1.5123354000970721],['target'],47,0,47,0,74.86141210002825,,5,74.85649659996852,74.86141210002825,74.86141210002825,0.007924499921500683,76.36896739993244,[np.float64(0.40370370370370373)],[np.float64(-0.016666666666666666)],[1],[0],[0],[1.5123354000970721],['target'],1,001,2025-09-30_15h37.13.656,Visual Search,,2025.1.1,60.29203045632926,2025-09-30 15h37.20.021197 +0530,
48,0,48,[np.float64(-0.23333333333333334)],[np.float64(0.11666666666666667)],[1],[0],[0],[1.6811374998651445],['target'],48,0,48,0,76.39110559993424,,10,76.38474119990133,76.39110559993424,76.39110559993424,0.015590100083500147,78.06596089992672,[np.float64(-0.23333333333333334)],[np.float64(0.11666666666666667)],[1],[0],[0],[1.6811374998651445],['target'],1,001,2025-09-30_15h37.13.656,Visual Search,,2025.1.1,60.29203045632926,2025-09-30 15h37.20.021197 +0530,
49,0,49,[np.float64(0.3648148148148148)],[np.float64(-0.18333333333333332)],[1],[0],[0],[1.5544483999256045],['target'],49,0,49,0,78.08661639993079,,10,78.08045769995078,78.08661639993079,78.08661639993079,0.014345500152558088,79.6350153000094,[np.float64(0.3648148148148148)],[np.float64(-0.18333333333333332)],[1],[0],[0],[1.5544483999256045],['target'],1,001,2025-09-30_15h37.13.656,Visual Search,,2025.1.1,60.29203045632926,2025-09-30 15h37.20.021197 +0530,
50,0,50,[np.float64(0.13796296296296295)],[np.float64(-0.4222222222222222)],[1],[0],[0],[2.1010459000244737],['target'],50,0,50,0,79.65660710004158,,10,79.65018610004336,79.65660710004158,79.65660710004158,0.01494939997792244,81.75135000003502,[np.float64(0.13796296296296295)],[np.float64(-0.4222222222222222)],[1],[0],[0],[2.1010459000244737],['target'],1,001,2025-09-30_15h37.13.656,Visual Search,,2025.1.1,60.29203045632926,2025-09-30 15h37.20.021197 +0530,
51,0,51,[np.float64(0.36944444444444446)],[np.float64(0.25092592592592594)],[1],[0],[0],[1.6804842001292855],['target'],51,0,51,0,81.77372900000773,,10,81.76798600004986,81.77372900000773,81.77372900000773,0.01636010012589395,83.44852229999378,[np.float64(0.36944444444444446)],[np.float64(0.25092592592592594)],[1],[0],[0],[1.6804842001292855],['target'],1,001,2025-09-30_15h37.13.656,Visual Search,,2025.1.1,60.29203045632926,2025-09-30 15h37.20.021197 +0530,
52,0,52,[np.float64(-0.1527777777777778)],[np.float64(-0.3768518518518518)],[1],[0],[0],[2.0620832999702543],['target'],52,0,52,0,83.46165660000406,,5,83.45598000008613,83.46165660000406,83.46165660000406,0.007334600202739239,85.51814930001274,[np.float64(-0.1527777777777778)],[np.float64(-0.3768518518518518)],[1],[0],[0],[2.0620832999702543],['target'],1,001,2025-09-30_15h37.13.656,Visual Search,,2025.1.1,60.29203045632926,2025-09-30 15h37.20.021197 +0530,
53,0,53,[np.float64(-0.2212962962962963)],[np.float64(-0.14722222222222223)],[1],[0],[0],[1.3149745999835432],['target'],53,0,53,0,85.53988680010661,,10,85.53361909999512,85.53988680010661,85.53988680010661,0.015338999917730689,86.84866719995625,[np.float64(-0.2212962962962963)],[np.float64(-0.14722222222222223)],[1],[0],[0],[1.3149745999835432],['target'],1,001,2025-09-30_15h37.13.656,Visual Search,,2025.1.1,60.29203045632926,2025-09-30 15h37.20.021197 +0530,
54,0,54,[np.float64(-0.32407407407407407)],[np.float64(0.11944444444444445)],[1],[0],[0],[1.169923200039193],['target'],54,0,54,0,86.86980800004676,,10,86.86240409989841,86.86980800004676,86.86980800004676,0.013595699798315763,88.03239740012214,[np.float64(-0.32407407407407407)],[np.float64(0.11944444444444445)],[1],[0],[0],[1.169923200039193],['target'],1,001,2025-09-30_15h37.13.656,Visual Search,,2025.1.1,60.29203045632926,2025-09-30 15h37.20.021197 +0530,
55,0,55,[np.float64(-0.05)],[np.float64(-0.13055555555555556)],[1],[0],[0],[1.3789373999461532],['target'],55,0,55,0,88.04620580002666,,5,88.04057159996592,88.04620580002666,88.04620580002666,0.008037100080400705,89.41966899996623,[np.float64(-0.05)],[np.float64(-0.13055555555555556)],[1],[0],[0],[1.3789373999461532],['target'],1,001,2025-09-30_15h37.13.656,Visual Search,,2025.1.1,60.29203045632926,2025-09-30 15h37.20.021197 +0530,
