thisN,thisTrialN,thisRepN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,num_distr,trial.started,fixation.started,target.started,mouse.started,trial.stopped,trials.mouse.x,trials.mouse.y,trials.mouse.leftButton,trials.mouse.midButton,trials.mouse.rightButton,trials.mouse.time,trials.mouse.clicked_name,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
10,0,10,[np.float64(0.2833333333333333)],[np.float64(-0.42407407407407405)],[1],[0],[0],[1.298254300141707],[None],10,0,10,0,13.602643700083718,,10,13.596769199939445,13.602643700083718,13.602643700083718,0.016560800140723586,14.89511079993099,[np.float64(0.2833333333333333)],[np.float64(-0.42407407407407405)],[1],[0],[0],[1.298254300141707],[None],4,001,2025-09-30_15h54.41.984,Visual Search,,2025.1.1,60.006792764778794,2025-09-30 15h54.51.931161 +0530,
11,0,11,[np.float64(-0.462037037037037)],[np.float64(0.09537037037037037)],[1],[0],[0],[2.054137900006026],['target'],11,0,11,0,14.909812799887732,,5,14.905830499948934,14.909812799887732,14.909812799887732,0.01053109997883439,16.960010499926284,[np.float64(-0.462037037037037)],[np.float64(0.09537037037037037)],[1],[0],[0],[2.054137900006026],['target'],4,001,2025-09-30_15h54.41.984,Visual Search,,2025.1.1,60.006792764778794,2025-09-30 15h54.51.931161 +0530,
12,0,12,[np.float64(-0.19722222222222222)],[np.float64(-0.27314814814814814)],[1],[0],[0],[1.220446800114587],[None],12,0,12,0,16.981188700068742,,10,16.974958200007677,16.981188700068742,16.981188700068742,0.014868899947032332,18.195503399940208,[np.float64(-0.19722222222222222)],[np.float64(-0.27314814814814814)],[1],[0],[0],[1.220446800114587],[None],4,001,2025-09-30_15h54.41.984,Visual Search,,2025.1.1,60.006792764778794,2025-09-30 15h54.51.931161 +0530,
13,0,13,[np.float64(0.47962962962962963)],[np.float64(0.10462962962962963)],[1],[0],[0],[1.215038500027731],[None],13,0,13,0,18.21726639987901,,10,18.211297899950296,18.21726639987901,18.21726639987901,0.015403800178319216,19.426500200061128,[np.float64(0.47962962962962963)],[np.float64(0.10462962962962963)],[1],[0],[0],[1.215038500027731],[None],4,001,2025-09-30_15h54.41.984,Visual Search,,2025.1.1,60.006792764778794,2025-09-30 15h54.51.931161 +0530,
14,0,14,[np.float64(-0.24537037037037038)],[np.float64(-0.22777777777777777)],[1],[0],[0],[1.2431105999276042],['target'],14,0,14,0,19.441018600016832,,5,19.437067599967122,19.441018600016832,19.441018600016832,0.010175300063565373,20.680278399959207,[np.float64(-0.24537037037037038)],[np.float64(-0.22777777777777777)],[1],[0],[0],[1.2431105999276042],['target'],4,001,2025-09-30_15h54.41.984,Visual Search,,2025.1.1,60.006792764778794,2025-09-30 15h54.51.931161 +0530,
15,0,15,[np.float64(-0.15555555555555556)],[np.float64(-0.26851851851851855)],[1],[0],[0],[1.0232857000082731],[None],15,0,15,0,20.694873800035566,,5,20.69044220005162,20.694873800035566,20.694873800035566,0.009995399974286556,21.71382820000872,[np.float64(-0.15555555555555556)],[np.float64(-0.26851851851851855)],[1],[0],[0],[1.0232857000082731],[None],4,001,2025-09-30_15h54.41.984,Visual Search,,2025.1.1,60.006792764778794,2025-09-30 15h54.51.931161 +0530,
16,0,16,[np.float64(0.2074074074074074)],[np.float64(0.44814814814814813)],[1],[0],[0],[1.463355600135401],[None],16,0,16,0,21.7358997000847,,10,21.729954399866983,21.7358997000847,21.7358997000847,0.015925399959087372,23.193394999951124,[np.float64(0.2074074074074074)],[np.float64(0.44814814814814813)],[1],[0],[0],[1.463355600135401],[None],4,001,2025-09-30_15h54.41.984,Visual Search,,2025.1.1,60.006792764778794,2025-09-30 15h54.51.931161 +0530,
17,0,17,[np.float64(-0.0787037037037037)],[np.float64(-0.387037037037037)],[1],[0],[0],[1.4732743001077324],[None],17,0,17,0,23.214076600037515,,10,23.208025299943984,23.214076600037515,23.214076600037515,0.014439400052651763,24.681414199993014,[np.float64(-0.0787037037037037)],[np.float64(-0.387037037037037)],[1],[0],[0],[1.4732743001077324],[None],4,001,2025-09-30_15h54.41.984,Visual Search,,2025.1.1,60.006792764778794,2025-09-30 15h54.51.931161 +0530,
18,0,18,[np.float64(0.25092592592592594)],[np.float64(0.10555555555555556)],[1],[0],[0],[1.2880213998723775],['target'],18,0,18,0,24.694793100003153,,5,24.69082250003703,24.694793100003153,24.694793100003153,0.009186000097543001,25.978948700008914,[np.float64(0.25092592592592594)],[np.float64(0.10555555555555556)],[1],[0],[0],[1.2880213998723775],['target'],4,001,2025-09-30_15h54.41.984,Visual Search,,2025.1.1,60.006792764778794,2025-09-30 15h54.51.931161 +0530,
19,0,19,[np.float64(-0.37592592592592594)],[np.float64(0.4703703703703704)],[1],[0],[0],[1.2424876999575645],['target'],19,0,19,0,25.992587500019,,5,25.988149999873713,25.992587500019,25.992587500019,0.009019600227475166,27.230766599997878,[np.float64(-0.37592592592592594)],[np.float64(0.4703703703703704)],[1],[0],[0],[1.2424876999575645],['target'],4,001,2025-09-30_15h54.41.984,Visual Search,,2025.1.1,60.006792764778794,2025-09-30 15h54.51.931161 +0530,
20,0,20,[np.float64(-0.36018518518518516)],[np.float64(-0.3287037037037037)],[1],[0],[0],[1.3865795000456274],['target'],20,0,20,0,27.246419199975207,,5,27.24230489996262,27.246419199975207,27.246419199975207,0.01131469989195466,28.62898140004836,[np.float64(-0.36018518518518516)],[np.float64(-0.3287037037037037)],[1],[0],[0],[1.3865795000456274],['target'],4,001,2025-09-30_15h54.41.984,Visual Search,,2025.1.1,60.006792764778794,2025-09-30 15h54.51.931161 +0530,
21,0,21,[np.float64(0.3055555555555556)],[np.float64(-0.05555555555555555)],[1],[0],[0],[1.0309037000406533],['target'],21,0,21,0,28.6514047998935,,10,28.645415799925104,28.6514047998935,28.6514047998935,0.01626499998383224,29.676367100095376,[np.float64(0.3055555555555556)],[np.float64(-0.05555555555555555)],[1],[0],[0],[1.0309037000406533],['target'],4,001,2025-09-30_15h54.41.984,Visual Search,,2025.1.1,60.006792764778794,2025-09-30 15h54.51.931161 +0530,
22,0,22,[np.float64(0.012037037037037037)],[np.float64(-0.42407407407407405)],[1],[0],[0],[1.0878938001114875],['target'],22,0,22,0,29.696868099970743,,10,29.691147699952126,29.696868099970743,29.696868099970743,0.014672899851575494,30.779150099959224,[np.float64(0.012037037037037037)],[np.float64(-0.42407407407407405)],[1],[0],[0],[1.0878938001114875],['target'],4,001,2025-09-30_15h54.41.984,Visual Search,,2025.1.1,60.006792764778794,2025-09-30 15h54.51.931161 +0530,
23,0,23,[np.float64(-0.026851851851851852)],[np.float64(0.4388888888888889)],[1],[0],[0],[1.142513900063932],['target'],23,0,23,0,30.792212500004098,,5,30.78784539992921,30.792212500004098,30.792212500004098,0.008515900000929832,31.930475499946624,[np.float64(-0.026851851851851852)],[np.float64(0.4388888888888889)],[1],[0],[0],[1.142513900063932],['target'],4,001,2025-09-30_15h54.41.984,Visual Search,,2025.1.1,60.006792764778794,2025-09-30 15h54.51.931161 +0530,
24,0,24,[np.float64(-0.023148148148148147)],[np.float64(0.0824074074074074)],[1],[0],[0],[0.9347596999723464],[None],24,0,24,0,31.947732100030407,,5,31.94334080000408,31.947732100030407,31.947732100030407,0.012653199955821037,32.87820899998769,[np.float64(-0.023148148148148147)],[np.float64(0.0824074074074074)],[1],[0],[0],[0.9347596999723464],[None],4,001,2025-09-30_15h54.41.984,Visual Search,,2025.1.1,60.006792764778794,2025-09-30 15h54.51.931161 +0530,
25,0,25,[np.float64(0.175)],[np.float64(0.2722222222222222)],[1],[0],[0],[1.1836163001134992],['target'],25,0,25,0,32.90226179989986,,10,32.89584099990316,32.90226179989986,32.90226179989986,0.017466200049966574,34.07958210003562,[np.float64(0.175)],[np.float64(0.2722222222222222)],[1],[0],[0],[1.1836163001134992],['target'],4,001,2025-09-30_15h54.41.984,Visual Search,,2025.1.1,60.006792764778794,2025-09-30 15h54.51.931161 +0530,
26,0,26,[np.float64(0.2574074074074074)],[np.float64(0.2962962962962963)],[1],[0],[0],[1.0137633001431823],['target'],26,0,26,0,34.10434389999136,,10,34.097508599981666,34.10434389999136,34.10434389999136,0.017659700009971857,35.11134409997612,[np.float64(0.2574074074074074)],[np.float64(0.2962962962962963)],[1],[0],[0],[1.0137633001431823],['target'],4,001,2025-09-30_15h54.41.984,Visual Search,,2025.1.1,60.006792764778794,2025-09-30 15h54.51.931161 +0530,
27,0,27,[np.float64(0.4777777777777778)],[np.float64(0.03333333333333333)],[1],[0],[0],[1.2046008999459445],[None],27,0,27,0,35.13122799992561,,10,35.125418700044975,35.13122799992561,35.13122799992561,0.01393010001629591,36.33015040005557,[np.float64(0.4777777777777778)],[np.float64(0.03333333333333333)],[1],[0],[0],[1.2046008999459445],[None],4,001,2025-09-30_15h54.41.984,Visual Search,,2025.1.1,60.006792764778794,2025-09-30 15h54.51.931161 +0530,
28,0,28,[np.float64(0.3351851851851852)],[np.float64(0.2564814814814815)],[1],[0],[0],[1.2557551998179406],['target'],28,0,28,0,36.34560179989785,,5,36.34143320005387,36.34560179989785,36.34560179989785,0.010976799996569753,37.59731710003689,[np.float64(0.3351851851851852)],[np.float64(0.2564814814814815)],[1],[0],[0],[1.2557551998179406],['target'],4,001,2025-09-30_15h54.41.984,Visual Search,,2025.1.1,60.006792764778794,2025-09-30 15h54.51.931161 +0530,
29,0,29,[np.float64(-0.16296296296296298)],[np.float64(-0.15833333333333333)],[1],[0],[0],[1.2636426000390202],[None],29,0,29,0,37.619902400067076,,10,37.614044500049204,37.619902400067076,37.619902400067076,0.01653040014207363,38.877802999923006,[np.float64(-0.16296296296296298)],[np.float64(-0.15833333333333333)],[1],[0],[0],[1.2636426000390202],[None],4,001,2025-09-30_15h54.41.984,Visual Search,,2025.1.1,60.006792764778794,2025-09-30 15h54.51.931161 +0530,
30,0,30,[np.float64(-0.22685185185185186)],[np.float64(0.16574074074074074)],[1],[0],[0],[1.1039334998931736],[None],30,0,30,0,38.898890499956906,,10,38.89306110003963,38.898890499956906,38.898890499956906,0.015057299984619021,39.99709119996987,[np.float64(-0.22685185185185186)],[np.float64(0.16574074074074074)],[1],[0],[0],[1.1039334998931736],[None],4,001,2025-09-30_15h54.41.984,Visual Search,,2025.1.1,60.006792764778794,2025-09-30 15h54.51.931161 +0530,
31,0,31,[np.float64(-0.25)],[np.float64(-0.15925925925925927)],[1],[0],[0],[1.1910267998464406],[None],31,0,31,0,40.010087199974805,,5,40.00601079990156,40.010087199974805,40.010087199974805,0.008725899970158935,41.19714169995859,[np.float64(-0.25)],[np.float64(-0.15925925925925927)],[1],[0],[0],[1.1910267998464406],[None],4,001,2025-09-30_15h54.41.984,Visual Search,,2025.1.1,60.006792764778794,2025-09-30 15h54.51.931161 +0530,
32,0,32,[np.float64(0.30648148148148147)],[np.float64(0.09351851851851851)],[1],[0],[0],[1.2040966001804918],['target'],32,0,32,0,41.21183219994418,,5,41.20737050008029,41.21183219994418,41.21183219994418,0.010068600066006184,42.411565399961546,[np.float64(0.30648148148148147)],[np.float64(0.09351851851851851)],[1],[0],[0],[1.2040966001804918],['target'],4,001,2025-09-30_15h54.41.984,Visual Search,,2025.1.1,60.006792764778794,2025-09-30 15h54.51.931161 +0530,
33,0,33,[np.float64(-0.49537037037037035)],[np.float64(0.09814814814814815)],[1],[0],[0],[1.2590462998487055],['target'],33,0,33,0,42.42565750004724,,5,42.421215899987146,42.42565750004724,42.42565750004724,0.009479000000283122,43.68036619992927,[np.float64(-0.49537037037037035)],[np.float64(0.09814814814814815)],[1],[0],[0],[1.2590462998487055],['target'],4,001,2025-09-30_15h54.41.984,Visual Search,,2025.1.1,60.006792764778794,2025-09-30 15h54.51.931161 +0530,
34,0,34,[np.float64(0.33240740740740743)],[np.float64(0.29259259259259257)],[1],[0],[0],[1.7169409999623895],['target'],34,0,34,0,43.701379999984056,,10,43.695493899984285,43.701379999984056,43.701379999984056,0.014925600029528141,45.41256000008434,[np.float64(0.33240740740740743)],[np.float64(0.29259259259259257)],[1],[0],[0],[1.7169409999623895],['target'],4,001,2025-09-30_15h54.41.984,Visual Search,,2025.1.1,60.006792764778794,2025-09-30 15h54.51.931161 +0530,
35,0,35,[np.float64(-0.3194444444444444)],[np.float64(0.07314814814814814)],[1],[0],[0],[1.200807600049302],['target'],35,0,35,0,45.428669600049034,,5,45.424350399989635,45.428669600049034,45.428669600049034,0.011523999972268939,46.62524969992228,[np.float64(-0.3194444444444444)],[np.float64(0.07314814814814814)],[1],[0],[0],[1.200807600049302],['target'],4,001,2025-09-30_15h54.41.984,Visual Search,,2025.1.1,60.006792764778794,2025-09-30 15h54.51.931161 +0530,
36,0,36,[np.float64(0.19537037037037036)],[np.float64(0.4537037037037037)],[1],[0],[0],[1.3819443001411855],[None],36,0,36,0,46.649807000067085,,10,46.64351429999806,46.649807000067085,46.649807000067085,0.018105899915099144,48.02560340007767,[np.float64(0.19537037037037036)],[np.float64(0.4537037037037037)],[1],[0],[0],[1.3819443001411855],[None],4,001,2025-09-30_15h54.41.984,Visual Search,,2025.1.1,60.006792764778794,2025-09-30 15h54.51.931161 +0530,
37,0,37,[np.float64(0.1675925925925926)],[np.float64(0.032407407407407406)],[1],[0],[0],[1.238144800066948],['target'],37,0,37,0,48.04159889998846,,5,48.03752540005371,48.04159889998846,48.04159889998846,0.011579799931496382,49.27586940000765,[np.float64(0.1675925925925926)],[np.float64(0.032407407407407406)],[1],[0],[0],[1.238144800066948],['target'],4,001,2025-09-30_15h54.41.984,Visual Search,,2025.1.1,60.006792764778794,2025-09-30 15h54.51.931161 +0530,
38,0,38,[np.float64(-0.4898148148148148)],[np.float64(-0.04537037037037037)],[1],[0],[0],[1.485144600039348],['target'],38,0,38,0,49.29978909995407,,10,49.293623900040984,49.29978909995407,49.29978909995407,0.017494300147518516,50.77885099989362,[np.float64(-0.4898148148148148)],[np.float64(-0.04537037037037037)],[1],[0],[0],[1.485144600039348],['target'],4,001,2025-09-30_15h54.41.984,Visual Search,,2025.1.1,60.006792764778794,2025-09-30 15h54.51.931161 +0530,
39,0,39,[np.float64(-0.43148148148148147)],[np.float64(-0.4305555555555556)],[1],[0],[0],[1.5654158000834286],[None],39,0,39,0,50.8003193999175,,10,50.79450279986486,50.8003193999175,50.8003193999175,0.015482599847018719,52.35997590003535,[np.float64(-0.43148148148148147)],[np.float64(-0.4305555555555556)],[1],[0],[0],[1.5654158000834286],[None],4,001,2025-09-30_15h54.41.984,Visual Search,,2025.1.1,60.006792764778794,2025-09-30 15h54.51.931161 +0530,
40,0,40,[np.float64(0.19907407407407407)],[np.float64(0.26944444444444443)],[1],[0],[0],[1.221671000123024],['target'],40,0,40,0,52.37980109988712,,10,52.373703999910504,52.37980109988712,52.37980109988712,0.013607400003820658,53.595466299913824,[np.float64(0.19907407407407407)],[np.float64(0.26944444444444443)],[1],[0],[0],[1.221671000123024],['target'],4,001,2025-09-30_15h54.41.984,Visual Search,,2025.1.1,60.006792764778794,2025-09-30 15h54.51.931161 +0530,
41,0,41,[np.float64(0.028703703703703703)],[np.float64(0.41944444444444445)],[1],[0],[0],[1.205244799843058],['target'],41,0,41,0,53.60939490003511,,5,53.604653500020504,53.60939490003511,53.60939490003511,0.008997500175610185,54.80995239992626,[np.float64(0.028703703703703703)],[np.float64(0.41944444444444445)],[1],[0],[0],[1.205244799843058],['target'],4,001,2025-09-30_15h54.41.984,Visual Search,,2025.1.1,60.006792764778794,2025-09-30 15h54.51.931161 +0530,
42,0,42,[np.float64(0.028703703703703703)],[np.float64(-0.36574074074074076)],[1],[0],[0],[1.1501023999881],['target'],42,0,42,0,54.831921600038186,,10,54.82573159993626,54.831921600038186,54.831921600038186,0.015704700024798512,55.975911899935454,[np.float64(0.028703703703703703)],[np.float64(-0.36574074074074076)],[1],[0],[0],[1.1501023999881],['target'],4,001,2025-09-30_15h54.41.984,Visual Search,,2025.1.1,60.006792764778794,2025-09-30 15h54.51.931161 +0530,
43,0,43,[np.float64(-0.19444444444444445)],[np.float64(-0.3314814814814815)],[1],[0],[0],[1.1194434000644833],['target'],43,0,43,0,55.997266799909994,,10,55.99062870000489,55.997266799909994,55.997266799909994,0.014547599945217371,57.11013889987953,[np.float64(-0.19444444444444445)],[np.float64(-0.3314814814814815)],[1],[0],[0],[1.1194434000644833],['target'],4,001,2025-09-30_15h54.41.984,Visual Search,,2025.1.1,60.006792764778794,2025-09-30 15h54.51.931161 +0530,
44,0,44,[np.float64(0.10185185185185185)],[np.float64(0.35555555555555557)],[1],[0],[0],[1.1663770000450313],[None],44,0,44,0,57.131886899936944,,10,57.12565770000219,57.131886899936944,57.131886899936944,0.01540719997137785,58.29218109999783,[np.float64(0.10185185185185185)],[np.float64(0.35555555555555557)],[1],[0],[0],[1.1663770000450313],[None],4,001,2025-09-30_15h54.41.984,Visual Search,,2025.1.1,60.006792764778794,2025-09-30 15h54.51.931161 +0530,
45,0,45,[np.float64(0.4305555555555556)],[np.float64(-0.12407407407407407)],[1],[0],[0],[1.1343368999660015],['target'],45,0,45,0,58.31694939988665,,10,58.311036200029776,58.31694939988665,58.31694939988665,0.01852759998291731,59.445467700017616,[np.float64(0.4305555555555556)],[np.float64(-0.12407407407407407)],[1],[0],[0],[1.1343368999660015],['target'],4,001,2025-09-30_15h54.41.984,Visual Search,,2025.1.1,60.006792764778794,2025-09-30 15h54.51.931161 +0530,
46,0,46,[np.float64(-0.07407407407407407)],[np.float64(-0.03796296296296296)],[1],[0],[0],[1.1530001999344677],['target'],46,0,46,0,59.4641553000547,,5,59.45967649994418,59.4641553000547,59.4641553000547,0.014000700088217854,60.61281550000422,[np.float64(-0.07407407407407407)],[np.float64(-0.03796296296296296)],[1],[0],[0],[1.1530001999344677],['target'],4,001,2025-09-30_15h54.41.984,Visual Search,,2025.1.1,60.006792764778794,2025-09-30 15h54.51.931161 +0530,
47,0,47,[np.float64(-0.2074074074074074)],[np.float64(0.017592592592592594)],[1],[0],[0],[1.151484200032428],[None],47,0,47,0,60.635123200016096,,10,60.6292347998824,60.635123200016096,60.635123200016096,0.015980300027877092,61.7808147999458,[np.float64(-0.2074074074074074)],[np.float64(0.017592592592592594)],[1],[0],[0],[1.151484200032428],[None],4,001,2025-09-30_15h54.41.984,Visual Search,,2025.1.1,60.006792764778794,2025-09-30 15h54.51.931161 +0530,
48,0,48,[np.float64(0.2064814814814815)],[np.float64(0.2074074074074074)],[1],[0],[0],[0.9879121000412852],['target'],48,0,48,0,61.794160899939016,,5,61.78971889987588,61.794160899939016,61.794160899939016,0.008715099887922406,62.777747799875215,[np.float64(0.2064814814814815)],[np.float64(0.2074074074074074)],[1],[0],[0],[0.9879121000412852],['target'],4,001,2025-09-30_15h54.41.984,Visual Search,,2025.1.1,60.006792764778794,2025-09-30 15h54.51.931161 +0530,
49,0,49,[np.float64(-0.387037037037037)],[np.float64(0.2759259259259259)],[1],[0],[0],[1.1353307999670506],['target'],49,0,49,0,62.79353899997659,,5,62.78883360000327,62.79353899997659,62.79353899997659,0.010914500104263425,63.92421690002084,[np.float64(-0.387037037037037)],[np.float64(0.2759259259259259)],[1],[0],[0],[1.1353307999670506],['target'],4,001,2025-09-30_15h54.41.984,Visual Search,,2025.1.1,60.006792764778794,2025-09-30 15h54.51.931161 +0530,
50,0,50,[np.float64(-0.2722222222222222)],[np.float64(0.47962962962962963)],[1],[0],[0],[1.122313399799168],[None],50,0,50,0,63.94571279990487,,10,63.939554000040516,63.94571279990487,63.94571279990487,0.015254899859428406,65.06196279986762,[np.float64(-0.2722222222222222)],[np.float64(0.47962962962962963)],[1],[0],[0],[1.122313399799168],[None],4,001,2025-09-30_15h54.41.984,Visual Search,,2025.1.1,60.006792764778794,2025-09-30 15h54.51.931161 +0530,
51,0,51,[np.float64(-0.21388888888888888)],[np.float64(-0.21666666666666667)],[1],[0],[0],[1.332220199983567],['target'],51,0,51,0,65.08522669994272,,10,65.07903390005231,65.08522669994272,65.08522669994272,0.016875999979674816,66.41132809990086,[np.float64(-0.21388888888888888)],[np.float64(-0.21666666666666667)],[1],[0],[0],[1.332220199983567],['target'],4,001,2025-09-30_15h54.41.984,Visual Search,,2025.1.1,60.006792764778794,2025-09-30 15h54.51.931161 +0530,
52,0,52,[np.float64(0.35555555555555557)],[np.float64(-0.125)],[1],[0],[0],[1.7146942999679595],['target'],52,0,52,0,66.4338676999323,,10,66.42777639999986,66.4338676999323,66.4338676999323,0.016226499807089567,68.14251959999092,[np.float64(0.35555555555555557)],[np.float64(-0.125)],[1],[0],[0],[1.7146942999679595],['target'],4,001,2025-09-30_15h54.41.984,Visual Search,,2025.1.1,60.006792764778794,2025-09-30 15h54.51.931161 +0530,
53,0,53,[np.float64(-0.4425925925925926)],[np.float64(-0.3824074074074074)],[1],[0],[0],[1.3717175000347197],['target'],53,0,53,0,68.16185309994034,,10,68.15613509994,68.16185309994034,68.16185309994034,0.013535700039938092,69.52792809996754,[np.float64(-0.4425925925925926)],[np.float64(-0.3824074074074074)],[1],[0],[0],[1.3717175000347197],['target'],4,001,2025-09-30_15h54.41.984,Visual Search,,2025.1.1,60.006792764778794,2025-09-30 15h54.51.931161 +0530,
54,0,54,[np.float64(0.06388888888888888)],[np.float64(0.34814814814814815)],[1],[0],[0],[1.227605100022629],[None],54,0,54,0,69.54018400004134,,5,69.53562700003386,69.54018400004134,69.54018400004134,0.007529499940574169,70.76333409990184,[np.float64(0.06388888888888888)],[np.float64(0.34814814814814815)],[1],[0],[0],[1.227605100022629],[None],4,001,2025-09-30_15h54.41.984,Visual Search,,2025.1.1,60.006792764778794,2025-09-30 15h54.51.931161 +0530,
55,0,55,[np.float64(0.28888888888888886)],[np.float64(-0.23055555555555557)],[1],[0],[0],[1.2660481999628246],['target'],55,0,55,0,70.78576879994944,,10,70.77978289988823,70.78576879994944,70.78576879994944,0.016280199866741896,72.04597089998424,[np.float64(0.28888888888888886)],[np.float64(-0.23055555555555557)],[1],[0],[0],[1.2660481999628246],['target'],4,001,2025-09-30_15h54.41.984,Visual Search,,2025.1.1,60.006792764778794,2025-09-30 15h54.51.931161 +0530,
