reward_today,future_reward,delay,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,fixation.started,text.started,key_resp.started,fixation.stopped,trial.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
58,66,64,50,50,0,t,1.0165958000579849,0.0971054999390617,0,50,50,9,137.80962730001193,,137.7997360000154,137.80962730001193,138.809908599942,138.809908599942,138.809908599942,139.92731900000945,t,1.0165958000579849,0.0971054999390617,4,001,2025-11-06_17h01.46.324,Delay Discounting,,2025.1.1,60.03081979199527,2025-11-06 17h01.51.631789 +0530,
95,99,33,51,51,0,t,1.019155399990268,0.041879700031131506,0,51,51,13,139.94294780003838,,139.93446999997832,139.94294780003838,140.92628609994426,140.92628609994426,140.94446469994728,141.99473759997636,t,1.019155399990268,0.041879700031131506,4,001,2025-11-06_17h01.46.324,Delay Discounting,,2025.1.1,60.03081979199527,2025-11-06 17h01.51.631789 +0530,
2,7,7,52,52,0,t,1.0080458000302315,0.07208739989437163,0,52,52,41,142.00939799996559,,141.9999155999394,142.00939799996559,143.00932569999713,143.00932569999713,143.00932569999713,144.09340240003075,t,1.0080458000302315,0.07208739989437163,4,001,2025-11-06_17h01.46.324,Delay Discounting,,2025.1.1,60.03081979199527,2025-11-06 17h01.51.631789 +0530,
69,88,29,53,53,0,t,1.7421646000584587,0.08339669997803867,0,53,53,30,144.1093041000422,,144.09834579995368,144.1093041000422,145.0927225999767,145.0927225999767,145.1099653999554,146.9269714000402,t,1.7421646000584587,0.08339669997803867,4,001,2025-11-06_17h01.46.324,Delay Discounting,,2025.1.1,60.03081979199527,2025-11-06 17h01.51.631789 +0530,
80,94,42,54,54,0,t,1.4087212999584153,0.08243780001066625,0,54,54,97,146.94279250002,,146.9325953000225,146.94279250002,147.92613659997005,147.92613659997005,147.94247519993223,149.4275323000038,t,1.4087212999584153,0.08243780001066625,4,001,2025-11-06_17h01.46.324,Delay Discounting,,2025.1.1,60.03081979199527,2025-11-06 17h01.51.631789 +0530,
49,61,50,55,55,0,t,1.5736255999654531,0.08359100006055087,0,55,55,21,149.442804899998,,149.43417130003218,149.442804899998,150.44283459999133,150.44283459999133,150.44283459999133,152.11025989998598,t,1.5736255999654531,0.08359100006055087,4,001,2025-11-06_17h01.46.324,Delay Discounting,,2025.1.1,60.03081979199527,2025-11-06 17h01.51.631789 +0530,
16,27,56,56,56,0,t,1.2755939000053331,0.05439850001130253,0,56,56,68,152.12608099996578,,152.11575360002462,152.12608099996578,153.10959450004157,153.10959450004157,153.1263745999895,154.44319270004053,t,1.2755939000053331,0.05439850001130253,4,001,2025-11-06_17h01.46.324,Delay Discounting,,2025.1.1,60.03081979199527,2025-11-06 17h01.51.631789 +0530,
21,44,87,57,57,0,t,1.2033913999330252,0.11034800007473677,0,57,57,69,154.4593184000114,,154.44904300000053,154.4593184000114,155.44273100001737,155.44273100001737,155.4592302000383,156.76012640004046,t,1.2033913999330252,0.11034800007473677,4,001,2025-11-06_17h01.46.324,Delay Discounting,,2025.1.1,60.03081979199527,2025-11-06 17h01.51.631789 +0530,
62,75,3,58,58,0,t,2.382642599986866,0.06054680002853274,0,58,58,75,156.7762237000279,,156.7650501000462,156.7762237000279,157.75949670001864,157.75949670001864,157.77590929996222,160.21020630002022,t,2.382642599986866,0.06054680002853274,4,001,2025-11-06_17h01.46.324,Delay Discounting,,2025.1.1,60.03081979199527,2025-11-06 17h01.51.631789 +0530,
54,65,58,59,59,0,t,1.3694485999876633,0.07946580008137971,0,59,59,10,160.225854099961,,160.21762769995257,160.225854099961,161.2094202999724,161.2094202999724,161.2259474999737,162.6598110999912,t,1.3694485999876633,0.07946580008137971,4,001,2025-11-06_17h01.46.324,Delay Discounting,,2025.1.1,60.03081979199527,2025-11-06 17h01.51.631789 +0530,
24,73,77,60,60,0,t,1.0628399999113753,0.05608370003756136,0,60,60,81,162.67575239995494,,162.66548830003012,162.67575239995494,163.6592542999424,163.6592542999424,163.6759361999575,164.7934108999325,t,1.0628399999113753,0.05608370003756136,4,001,2025-11-06_17h01.46.324,Delay Discounting,,2025.1.1,60.03081979199527,2025-11-06 17h01.51.631789 +0530,
5,98,109,61,61,0,t,1.175726899993606,0.08042989997193217,0,61,61,24,164.8089399000164,,164.7989570000209,164.8089399000164,165.79280799999833,165.79280799999833,165.80938939994667,167.0604219000088,t,1.175726899993606,0.08042989997193217,4,001,2025-11-06_17h01.46.324,Delay Discounting,,2025.1.1,60.03081979199527,2025-11-06 17h01.51.631789 +0530,
76,96,132,62,62,0,t,2.0922302999533713,0.07815660000778735,0,62,62,27,167.07574789994396,,167.06869849993382,167.07574789994396,168.0758460999932,168.0758460999932,168.0758460999932,170.26035979995504,t,2.0922302999533713,0.07815660000778735,4,001,2025-11-06_17h01.46.324,Delay Discounting,,2025.1.1,60.03081979199527,2025-11-06 17h01.51.631789 +0530,
82,95,10,63,63,0,t,1.3853043999988586,0.06649150000885129,0,63,63,35,170.27605630003382,,170.26652569998987,170.27605630003382,171.258989199996,171.258989199996,171.2759206999326,172.7267625000095,t,1.3853043999988586,0.06649150000885129,4,001,2025-11-06_17h01.46.324,Delay Discounting,,2025.1.1,60.03081979199527,2025-11-06 17h01.51.631789 +0530,
24,97,1,64,64,0,t,2.087784899980761,0.06643690005876124,0,64,64,56,172.74255169997923,,172.73174069996458,172.74255169997923,173.7256660000421,173.7256660000421,173.74260809994303,175.89352679997683,t,2.087784899980761,0.06643690005876124,4,001,2025-11-06_17h01.46.324,Delay Discounting,,2025.1.1,60.03081979199527,2025-11-06 17h01.51.631789 +0530,
73,89,30,65,65,0,t,1.774180999957025,0.06895600003190339,0,65,65,44,175.9092792000156,,175.89906109997537,175.9092792000156,176.89269450004213,176.89269450004213,176.90921980002895,178.74347380001564,t,1.774180999957025,0.06895600003190339,4,001,2025-11-06_17h01.46.324,Delay Discounting,,2025.1.1,60.03081979199527,2025-11-06 17h01.51.631789 +0530,
80,86,6,66,66,0,t,2.468003600020893,0.11698549997527152,0,66,66,23,178.75930879998486,,178.748981700046,178.75930879998486,179.75906539999414,179.75906539999414,179.75906539999414,182.35892379994038,t,2.468003600020893,0.11698549997527152,4,001,2025-11-06_17h01.46.324,Delay Discounting,,2025.1.1,60.03081979199527,2025-11-06 17h01.51.631789 +0530,
74,94,21,67,67,0,t,7.567602900089696,0.07365499995648861,0,67,67,48,182.37532849994022,,182.3648868999444,182.37532849994022,183.35889419994783,183.35889419994783,183.37557949998882,191.01014190004207,t,7.567602900089696,0.07365499995648861,4,001,2025-11-06_17h01.46.324,Delay Discounting,,2025.1.1,60.03081979199527,2025-11-06 17h01.51.631789 +0530,
92,93,80,68,68,0,t,4.357908900012262,0.060102000017650425,0,68,68,5,191.02533089998178,,191.0167929000454,191.02533089998178,192.0253921999829,192.0253921999829,192.0253921999829,196.45846929994877,t,4.357908900012262,0.060102000017650425,4,001,2025-11-06_17h01.46.324,Delay Discounting,,2025.1.1,60.03081979199527,2025-11-06 17h01.51.631789 +0530,
67,69,81,69,69,0,t,8.018726799986325,0.07211830001324415,0,69,69,42,196.47470350004733,,196.4619825000409,196.47470350004733,197.45873059995938,197.45873059995938,197.47566480003297,205.5591142999474,t,8.018726799986325,0.07211830001324415,4,001,2025-11-06_17h01.46.324,Delay Discounting,,2025.1.1,60.03081979199527,2025-11-06 17h01.51.631789 +0530,
50,55,8,70,70,0,t,0.7033760000485927,0.08568879996892065,0,70,70,87,205.5748489999678,,205.56525909993798,205.5748489999678,206.57468750001863,206.57468750001863,206.57468750001863,207.37563349993434,t,0.7033760000485927,0.08568879996892065,4,001,2025-11-06_17h01.46.324,Delay Discounting,,2025.1.1,60.03081979199527,2025-11-06 17h01.51.631789 +0530,
77,86,40,71,71,0,t,0.7476186000276357,0.08501559996511787,0,71,71,52,207.39110889995936,,207.3829403000418,207.39110889995936,208.39117359998636,208.39117359998636,208.39117359998636,209.22534579993226,t,0.7476186000276357,0.08501559996511787,4,001,2025-11-06_17h01.46.324,Delay Discounting,,2025.1.1,60.03081979199527,2025-11-06 17h01.51.631789 +0530,
25,75,65,72,72,0,t,0.5672511000884697,0.08232379995752126,0,72,72,70,209.24177359999157,,209.2303751000436,209.24177359999157,210.22482889995445,210.22482889995445,210.24169009993784,210.87580499995966,t,0.5672511000884697,0.08232379995752126,4,001,2025-11-06_17h01.46.324,Delay Discounting,,2025.1.1,60.03081979199527,2025-11-06 17h01.51.631789 +0530,
69,88,84,73,73,0,t,1.146533599938266,0.10768040001858026,0,73,73,1,210.89213819999713,,210.88119179999921,210.89213819999713,211.89148079999723,211.89148079999723,211.89148079999723,213.1587523999624,t,1.146533599938266,0.10768040001858026,4,001,2025-11-06_17h01.46.324,Delay Discounting,,2025.1.1,60.03081979199527,2025-11-06 17h01.51.631789 +0530,
58,100,73,74,74,0,t,1.1696882999967784,0.10584109998308122,0,74,74,74,213.17473510000855,,213.16274599998724,213.17473510000855,214.15791209996678,214.15791209996678,214.17513899994083,215.44233150000218,t,1.1696882999967784,0.10584109998308122,4,001,2025-11-06_17h01.46.324,Delay Discounting,,2025.1.1,60.03081979199527,2025-11-06 17h01.51.631789 +0530,
